doc_id,source_type,source_id,text
doc_prod_oy_a000000213410,product,prod_oy_a000000213410,"상품명: 반코르 닥터 스쿠알란 속보습 앰플 50ml
브랜드: 반코르
카테고리: SERUM
주요 전성분: 비피다발효용해물, 부틸렌글라이콜, 글리세린, 스쿠알란, 1,2-헥산다이올, 보스웰리아추출물, 에틸헥실글리세린, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 글리세릴스테아레이트, 알지닌"
doc_prod_oy_a000000213411,product,prod_oy_a000000213411,"상품명: 반코르 닥터 라디아타 잡티세럼 로토 30ml
브랜드: 반코르
카테고리: SERUM
주요 전성분: 마트리카리아꽃수, 라디아타소나무껍질추출물, 부틸렌글라이콜, 판테놀, 1,2-헥산다이올, 글리세린, 나이아신아마이드, 정제수, 알지닌, 카보머"
doc_prod_oy_a000000214272,product,prod_oy_a000000214272,"상품명: [OY단독/1위세럼] 키엘 울트라 퓨어 하이-포텐시 세럼 9.8% 글라이콜릭애씨드 30ml
브랜드: 키엘
카테고리: SERUM
주요 전성분: 정제수글라이콜릭애씨드글리세린변성알코올소듐하이드록사이드소듐하이알루로네이트하이드록시에틸셀룰로오스"
doc_prod_oy_a000000215212,product,prod_oy_a000000215212,"상품명: [수분농축에센스] 그라운드플랜 에센스 콤팩트 40ml
브랜드: 그라운드플랜
카테고리: SERUM
주요 전성분: 포트마리골드꽃추출물, 메틸프로판다이올, 다이프로필렌글라이콜, 나이아신아마이드, 버지니아풍년화추출물, 개똥쑥추출물, 은행나무잎추출물, 무화과추출물, 판테놀, 트레할로오스"
doc_prod_oy_a000000215561,product,prod_oy_a000000215561,"상품명: [1등세럼/주름탄력개선]유세린 에피셀린 세럼 30ml
브랜드: 유세린
카테고리: SERUM
주요 전성분: 정제수, 변성알코올, 글리세린, 부틸렌글라이콜, 피마자씨오일, 옥틸도데칸올, 글리세릴스테아레이트시트레이트, 다이부틸아디페이트, 세테아릴알코올, 프로필헵틸카프릴레이트"
doc_prod_oy_a000000217292,product,prod_oy_a000000217292,"상품명: 라로슈포제 순수 비타민 C12 세럼 30ml
브랜드: 라로슈포제
카테고리: SERUM
주요 전성분: 비타c12세럼정제수아스코빅애씨드12%다이메티콘글리세린변성알코올포타슘하이드록사이드폴리실리콘-11실리카펜타에리스리틸테트라에틸헥사노에이트피이지-20메틸글루코오스세스퀴스테아레이트소듐하이알루로네이트아데노신폴록사머338암모늄폴리아크릴로일다이메틸타우레이트하이드롤라이즈드하이알루로닉애씨드카프릴릭/카프릭트라이글리세라이드카프릴릴글라이콜시트릭애씨드라우레스-7트라이소듐에틸렌다이아민다이석시네이트비스-피이지/피피지-16/16피이지/피피지-16/16다이메티콘아세틸다이펩타이드-1세틸에스터잔탄검펜틸렌글라이콜폴리아크릴아마이드C13-14아이소알케인토코페롤펜타에리스리틸테트라-다이-t-부틸하이드록시하이드로신나메이트살리실릭애씨드향료"
doc_prod_oy_a000000222321,product,prod_oy_a000000222321,"상품명: [NEW]바이오더마 세비엄 세럼 30ml
브랜드: 바이오더마
카테고리: SERUM
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 프로판다이올, 아세틸글루코사민, 펜틸렌글라이콜, 살리실릭애씨드, 잔탄검, 폴리솔베이트20, 소듐시트레이트"
doc_prod_oy_a000000223619,product,prod_oy_a000000223619,"상품명: [흔적미백/PDRN] 차앤박 더마앤서 핑크토닝 딥인샷 앰플 30ml
브랜드: 차앤박
카테고리: SERUM
주요 전성분: 정제수, 부틸렌글라이콜, 2,3-부탄다이올, 나이아신아마이드3, 1,2-헥산다이올, 펜틸렌글라이콜, 트라넥사믹애씨드3, 글리세린, 비스-에톡시다이글라이콜사이클로헥산1,4-다이카복실레이트, 프로판다이올"
doc_prod_oy_a000000224325,product,prod_oy_a000000224325,"상품명: [보습광채] 퍼셀 픽셀바이옴 글로우 배리어 유산균 세럼 50ml
브랜드: 퍼셀
카테고리: SERUM
주요 전성분: 확정세포배양액9, 부틸렌글라이콜, 비피다발효용해물12.5%, 락토바실러스발효용해물12.5%, 글리세린, 정제수, 효모/헥사펩타이드-11발효여과추출물, 1,2-헥산다이올, 나이아신아마이드, 에톡시다이글라이콜"
doc_prod_oy_a000000224647,product,prod_oy_a000000224647,"상품명: [티아미돌입문세럼/광채홈케어] 유세린 이븐래디언스 일루미네이팅 세럼 30ml
브랜드: 유세린
카테고리: SERUM
주요 전성분: 정제수, 글리세린, 변성알코올, 세틸알코올, 다이부틸아디페이트, 카프릴릭/카프릭트라이글리세라이드, 다이카프릴릴카보네이트, 프로필헵틸카프릴레이트, 페녹시에탄올, 에틸헥실글리세린"
doc_prod_oy_a000000225481,product,prod_oy_a000000225481,"상품명: [수분결광/화잘먹] 더랩바이블랑두 올리고 히알루론산 딥 글로우 세럼 85ml
브랜드: 더랩바이블랑두
카테고리: SERUM
주요 전성분: 정제수, 트라이프로필렌글라이콜, 부틸렌글라이콜, 글리세린, 다이프로필렌글라이콜, 하이드롤라이즈드하이알루로닉애씨드3,000ppm, 글루코노락톤, 하이드록시아세토페논, 폴리글리세릴-10라우레이트, 알지닌"
doc_prod_oy_a000000228888,product,prod_oy_a000000228888,"상품명: 토리든 밸런스풀 시카 컨트롤 세럼 50ml
브랜드: 토리든
카테고리: SERUM
주요 전성분: 정제수, 글리세린, 프로판다이올, 다이프로필렌글라이콜, 나이아신아마이드, 1,2-헥산다이올, 판테놀11,000ppm, 병풀추출물, 마데카식애씨드, 아시아티코사이드3,610ppb"
doc_prod_oy_a000000229219,product,prod_oy_a000000229219,"상품명: 랑콤 제니피끄 세럼 30ml
브랜드: 랑콤
카테고리: SERUM
주요 전성분: 정제수비피다발효용해물글리세린펜틸렌글라이콜다이메티콘부틸렌글라이콜옥틸도데칸올만노오스소듐하이알루로네이트하이드록시아세토페논카프릴릴글라이콜암모늄폴리아크릴로일다이메틸타우레이트알파-글루칸올리고사카라이드다이포타슘글리시리제이트테트라소듐글루타메이트다이아세테이트효모추출물소듐카복시메틸베타-글루칸아데노신잔탄검야콘뿌리즙소듐벤조에이트말토덱스트린시트릭애씨드아세틱애씨드락틱애씨드향료살리실로일피토스핑고신락토바실러스"
doc_prod_oy_a000000229225,product,prod_oy_a000000229225,"상품명: 유리아쥬 이제악 뉴스킨 세럼 30ml
브랜드: 유리아쥬
카테고리: SERUM
주요 전성분: 정제수, 변성알코올, 온천수*, 폴리글리세릴-4카프레이트, 1,2-헥산다이올, 다이글리세린, 글라이콜릭애씨드, 말릭애씨드, 락틱애씨드, 프로판다이올"
doc_prod_oy_a000000229489,product,prod_oy_a000000229489,"상품명: 아이오페 XMD 스템3 클리니컬 리커버리 세럼 30ml
브랜드: 아이오페
카테고리: SERUM
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 다이프로필렌글라이콜, 나이아신아마이드, 베타인, 카프릴릭/카프릭트라이글리세라이드, 1,2-헥산다이올, 다이메티콘, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머"
doc_prod_oy_a000000229494,product,prod_oy_a000000229494,"상품명: [1등레티놀]아이오페 레티놀 슈퍼 바운스 세럼 30ml
브랜드: 아이오페
카테고리: SERUM
주요 전성분: 정제수, 부틸렌글라이콜, 스쿠알란, 메틸트라이메티콘, 글리세린, 비스-하이드록시에톡시프로필다이메티콘, 1,2-헥산다이올, 락토바실러스발효용해물, C14-22알코올, 시어버터"
doc_prod_oy_a000000229964,product,prod_oy_a000000229964,"상품명: 플로디카 인투더 워터홀 앰플 50ml
브랜드: 플로디카
카테고리: SERUM
주요 전성분: 정제수, 프로판다이올, 글리세린, 1,2-헥산다이올, 부틸렌글라이콜, 베타인, 연꽃캘러스배양추출물, 요엽후박나무껍질추출물, 하이드로제네이티드레시틴, 소듐하이알루로네이트"
doc_prod_oy_a000000231778,product,prod_oy_a000000231778,"상품명: 라로슈포제 시카플라스트 리페어 에센스 30ml
브랜드: 라로슈포제
카테고리: SERUM
주요 전성분: 정제수비피다발효용해물판테놀다이메티콘베타인글리세린부틸렌글라이콜펜틸렌글라이콜아이소프로필미리스테이트피이지/피피지/폴리부틸렌글라이콜-8/5/3글리세린소듐하이드록사이드만노오스메틸다이하이드로자스모네이트아크릴레이트/C10-30알킬아크릴레이트크로스폴리머페녹시에탄올하이드로제네이티드레시틴알파-글루칸올리고사카라이드카프릴릴글라이콜폴리솔베이트20마데카소사이드스핑고모나스발효추출물시트릭애씨드야콘뿌리즙소듐메틸스테아로일타우레이트아세틸다이펩타이드-1세틸에스터소듐벤조에이트말토덱스트린징크글루코네이트망가니즈글루코네이트소듐하이알루로네이트엑토인단삼뿌리추출물살리실로일피토스핑고신락토바실러스트라이소듐에틸렌다이아민다이석시네이트비사보롤"
doc_prod_oy_a000000232355,product,prod_oy_a000000232355,"상품명: 아이오페 레티놀 레티젝션 세럼 30ml
브랜드: 아이오페
카테고리: SERUM
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 칼슘알루미늄보로실리케이트, 다이메티콘, 나이아신아마이드, 시어버터, 판테놀, C14-22알코올"
doc_prod_oy_a000000244897,product,prod_oy_a000000244897,"상품명: [속보습]코스알엑스 더 6 펩타이드 스킨 부스터 세럼 30ml
브랜드: 코스알엑스
카테고리: SERUM
주요 전성분: 정제수, 다이프로필렌글라이콜, 글리세린, 펜틸렌글라이콜, 1,2-헥산다이올, 나이아신아마이드, 아세틸헥사펩타이드-85ppm, 카퍼트라이펩타이드-15ppm, 에스에이치-폴리펩타이드-1211.98ppm, 다이펩타이드다이아미노부티로일벤질아마이드다이아세테이트0.3ppm"
doc_prod_oy_a000000251899,product,prod_oy_a000000251899,"상품명: [노화케어] 디오디너리 보르피린 92% + Pal-아이소류신 1% 15ml
브랜드: 디오디너리
카테고리: SERUM
주요 전성분: 하이드로제네이티드폴리아이소부텐91.96%, 카프릴릴글라이콜, 폴리글리세릴-3스테아레이트, 팔미토일아이소류신1%, 지모뿌리추출물0.04%, 검양옻나무열매왁스, 토코페롤."
doc_prod_oy_a000000253729,product,prod_oy_a000000253729,"상품명: [7월말 재입고/글로벌 대란템] 유세린 티아미돌 부스터 세럼 30ml
브랜드: 유세린
카테고리: SERUM
주요 전성분: 정제수, 변성알코올, 부틸렌글라이콜, 글리세린, 아이소프로필팔미테이트, 세테아릴아이소노나노에이트, 다이아이소프로필아디페이트, 프로필헵틸카프릴레이트, 다이스타치포스페이트, 세테아릴알코올"
doc_prod_oy_a000000258298,product,prod_oy_a000000258298,"상품명: [NEW] 토리든 다이브인 저분자 히알루론산 세럼 50ml
브랜드: 토리든
카테고리: SERUM
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 다이프로필렌글라이콜, 1,2-헥산다이올, 판테놀, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드하이알루로닉애씨드1,000ppm, 소듐하이알루로네이트, 소듐아세틸레이티드하이알루로네이트"
doc_prod_oy_a000000259386,product,prod_oy_a000000259386,"상품명: [NEW] 포들 밤 레티날 모공 리셋 솔루션 크림 55g
브랜드: 포들
카테고리: CREAM
주요 전성분: 젤정제수, 부틸렌글라이콜, 글리세린, 메틸프로판다이올, 나이아신아마이드, 프로판다이올, 글리세릴글루코사이드, 1,2-헥산다이올, 알지닌, 카보머"
doc_prod_oy_a000000228257,product,prod_oy_a000000228257,"상품명: 더마팩토리 트라넥삼산 6% 크림 30ml
브랜드: 더마팩토리
카테고리: CREAM
주요 전성분: 비타민나무수, 트라넥사믹애씨드, 옥틸도데칸올, 다이프로필렌글라이콜, 글리세린, 1,2-헥산다이올, 부틸렌글라이콜, 나이아신아마이드, 해바라기씨오일, 카프릴릴메티콘"
doc_prod_oy_a000000134691,product,prod_oy_a000000134691,"상품명: 바이오더마 시카비오 포마드 100ml(리페어 리치 밤)
브랜드: 바이오더마
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 미네랄오일, 카프릴릭/카프릭트라이글리세라이드, 프룩토올리고사카라이드, 폴리글리세릴-4다이아이소스테아레이트/폴리하이드록시스테아레이트/세바케이트, 프로판다이올, 자일리톨, 징크스테아레이트, 소듐시트레이트"
doc_prod_oy_a000000206572,product,prod_oy_a000000206572,"상품명: [눈가&목주름케어] 바이오힐보 3D 리프팅 아이&링클 크림 25ml (더블/트리플)
브랜드: 바이오힐보
카테고리: CREAM
주요 전성분: 정제수, 락토바실러스발효용해물, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 다이아이소스테아릴말레이트, 세테아릴알코올, 세테아릴올리베이트, 락토바실러스발효물, 프룩토올리고사카라이드, 프룩탄"
doc_prod_oy_a000000260462,product,prod_oy_a000000260462,"상품명: 에스트라 아토베리어365 하이드로 수딩크림 80ml
브랜드: 에스트라
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 부틸렌글라이콜, 다이메티콘, 스쿠알란, 1,2-헥산다이올, 베타인, 세테아릴알코올, 암모늄아크릴로일다이메틸타우레이트/브이피코폴리머, 하이드로제네이티드쌀겨오일"
doc_prod_oy_a000000198721,product,prod_oy_a000000198721,"상품명: [쿨링진정] 아비브 어성초 크림 카밍 튜브 75ml
브랜드: 아비브
카테고리: CREAM
주요 전성분: 정제수, 사이클로헥사실록세인, 글리세린, 트라이에틸헥사노인, 나이아신아마이드, 펜틸렌글라이콜, 1,2-헥산다이올, 폴리글리세릴-3폴리다이메틸실록시에틸다이메티콘, 라우릴다이메티콘/폴리글리세린-3크로스폴리머, 소듐클로라이드"
doc_prod_oy_a000000182685,product,prod_oy_a000000182685,"상품명: [트러블로션] 에스트라 테라크네365 수딩 액티브 모이스처라이저 60ml
브랜드: 에스트라
카테고리: CREAM
주요 전성분: 정제수, 부틸렌글라이콜, 카프릴릭/카프릭트라이글리세라이드, 나이아신아마이드, 아이소펜틸다이올, 세테아릴알코올, 다이메티콘, 폴리글리세릴-10스테아레이트, 베헤닐알코올, 카보머"
doc_prod_oy_a000000258296,product,prod_oy_a000000258296,"상품명: [NEW] 토리든 다이브인 저분자 히알루론산 수딩 크림 100ml
브랜드: 토리든
카테고리: CREAM
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 하이드로제네이티드다이데센, 카프릴릭/카프릭트라이글리세라이드, 판테놀, 소듐하이알루로네이트, 소듐하이알루로네이트크로스폴리머, 하이드롤라이즈드소듐하이알루로네이트"
doc_prod_oy_a000000228390,product,prod_oy_a000000228390,"상품명: [청담샵톤업/멀티톤업] 잇츠스킨 시크릿 솔루션 웨딩 드레스 퓨어 크림 100ml
브랜드: 잇츠스킨
카테고리: CREAM
주요 전성분: 정제수, 사이클로펜타실록세인, 사이클로헥사실록세인, 부틸렌글라이콜, 티타늄디옥사이드, 세틸피이지/피피지-10/1다이메티콘, 1,2-헥산다이올, 라벤더꽃수, 라즈베리추출물, 진주추출물"
doc_prod_oy_a000000188950,product,prod_oy_a000000188950,"상품명: 한율 빨간쌀 보습탄력 크림 55ml
브랜드: 한율
카테고리: CREAM
주요 전성분: 정제수, 부틸렌글라이콜, 세틸에틸헥사노에이트, 글리세린, 펜타에리스리틸테트라에틸헥사노에이트, 메틸트라이메티콘, 나이아신아마이드, C14-22알코올, 1,2-헥산다이올, 부틸렌글라이콜다이카프릴레이트/다이카프레이트"
doc_prod_oy_a000000249580,product,prod_oy_a000000249580,"상품명: [트러블 피부 추천/약산성 장벽 케어] 제로이드 핌프로브 레드 컨트롤 크림 pH4 80ml
브랜드: 제로이드
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 호호바씨오일, 세테아릴알코올, 솔비탄스테아레이트, 1,2-헥산다이올, 스테아릭애씨드, 미리스토일/팔미토일옥소스테아라마이드/아라카마이드엠이에이, 글리세릴스테아레이트"
doc_prod_oy_a000000161804,product,prod_oy_a000000161804,"상품명: 라로슈포제 똘러리앙 덤알레르고 플루이드 40ml
브랜드: 라로슈포제
카테고리: CREAM
주요 전성분: 정제수@글리세린@부틸렌글라이콜@프로판다이올@시어버터@펜틸렌글라이콜@스쿠알란@폴리솔베이트20@옥수수전분@단삼뿌리추출물@글리세릴아크릴레이트/아크릴릭애씨드코폴리머@스핑고모나스발효추출물@암모늄폴리아크릴로일다이메틸타우레이트@하이드록시아세토페논@카프릴릴글라이콜@시트릭애씨드@트라이소듐에틸렌다이아민다이석시네이트@아세틸다이펩타이드-1세틸에스터"
doc_prod_oy_a000000145333,product,prod_oy_a000000145333,"상품명: [산뜻/지성크림] 닥터디퍼런트 113 세콜지 모이스처라이저 100ml
브랜드: 닥터디퍼런트
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 프로판다이올, 나이아산아마이드, 카프릴릭/카프릭트라이글리세라이드, 12-헥산다이올, 글리세릴스테아레이트에스이, 세테아릴올리베이트, c18-21알케인, 솔비탄세스퀴올리에이트"
doc_prod_oy_a000000225127,product,prod_oy_a000000225127,"상품명: [보습장벽크림] 코스알엑스 더 세라마이드 스킨 베리어 모이스처라이저 80ml
브랜드: 코스알엑스
카테고리: CREAM
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 세틸에틸헥사노에이트, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 스쿠알란, 펜타에리스리틸테트라아이소스테아레이트, 다이카프릴릴카보네이트, 베헤닐알코올, 다이메티콘"
doc_prod_oy_a000000180543,product,prod_oy_a000000180543,"상품명: 코스알엑스 더 레티놀 0.1 크림 20ml
브랜드: 코스알엑스
카테고리: CREAM
주요 전성분: 정제수, 카프릴릭/카프릭트라이글리세라이드, 프로판다이올, 글리세린, 토코페릴아세테이트, 세테아릴알코올, 트레할로오스, 판테놀, 시어버터, 돌콩오일"
doc_prod_oy_a000000257834,product,prod_oy_a000000257834,"상품명: 퍼셀 80억/mL 글루타치온 TXA 캡슐 크림 80ml
브랜드: 퍼셀
카테고리: CREAM
주요 전성분: 정제수, 프로판다이올, 트라넥사믹애씨드5%, 나이아신아마이드, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 페닐트라이메티콘, 퀸즈랜드넛오일, 하이드로제네이티드폴리C6-14올레핀, 다이카프릴릴에터"
doc_prod_oy_a000000188831,product,prod_oy_a000000188831,"상품명: 조선미녀 조선미녀크림 50ml
브랜드: 조선미녀
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 하이드로제네이티드폴리데센, 1,2-헥산다이올, 나이아신아마이드, 스쿠알란, 부틸렌글라이콜, 프로판다이올, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 세테아릴올리베이트"
doc_prod_oy_a000000258038,product,prod_oy_a000000258038,"상품명: [엑소좀PDRN] 리쥬란 포어 타이트닝 크림 50ml
브랜드: 리쥬란
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 부틸렌글라이콜, 프로판다이올, 1,2-헥산다이올, 네오펜틸글라이콜다이헵타노에이트, 나이아신아마이드, 베타인, 에틸헥실팔미테이트, 펜틸렌글라이콜"
doc_prod_oy_a000000171829,product,prod_oy_a000000171829,"상품명: 바이오더마 아토덤 인텐시브 밤 500ml
브랜드: 바이오더마
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 미네랄오일, 해바라기씨오일, 베헤닐알코올, 수크로오스스테아레이트, 카놀라오일, 하이드록시에틸아크릴레이트/소듐아크릴로일다이메틸타우레이트코폴리머, 펜틸렌글라이콜, 베타-시토스테롤"
doc_prod_oy_a000000242945,product,prod_oy_a000000242945,"상품명: [NEW] 메디힐 PDRN 모공 탄력 더마 크림 50ml
브랜드: 메디힐
카테고리: CREAM
주요 전성분: 정제수, 스쿠알란, 부틸렌글라이콜, 글리세린, 카프릴릭/카프릭트라이글리세라이드, 부틸렌글라이콜다이카프릴레이트/다이카프레이트, 프로판다이올, 나이아신아마이드, 1,2-헥산다이올, 펜타에리스리틸스테아레이트/카프레이트/카프릴레이트/아디페이트"
doc_prod_oy_a000000256365,product,prod_oy_a000000256365,"상품명: 마일드랩 센텔라 오인트 크림 30g
브랜드: 마일드랩
카테고리: CREAM
주요 전성분: 정제수, 다이프로필렌글라이콜, 부틸렌글라이콜, 글리세린, 병풀잎수50, 052.45ppm, 세테아릴알코올, 나이아신아마이드, 사이클로펜타실록세인, 판테놀"
doc_prod_oy_a000000206212,product,prod_oy_a000000206212,"상품명: 메디큐브 제로 모공 원데이 크림 50ml
브랜드: 메디큐브
카테고리: CREAM
주요 전성분: 정제수, 판테놀, 부틸렌글라이콜, 프로판다이올, 세틸에틸헥사노에이트, 옥틸도데칸올, 나이아신아마이드, 아이소헥사데칸, 아이소도데케인, 글리세릴스테아레이트"
doc_prod_oy_a000000185367,product,prod_oy_a000000185367,"상품명: 배드스킨 콜라겐 밤 하이리프팅 크림100ml
브랜드: 배드스킨
카테고리: CREAM
주요 전성분: 하이드롤라이즈드콜라겐61%, 부틸렌글라이콜, 글리세린, 정제수, 세테아릴알코올, 세틸에틸헥사노에이트, 소듐하이알루로네이트, 나이아신아마이드, 비즈왁스, 지황뿌리추출물"
doc_prod_oy_a000000238669,product,prod_oy_a000000238669,"상품명: [장원영PICK] 닥터엘시아 345 릴리프 크림 50ml
브랜드: 닥터엘시아
카테고리: CREAM
주요 전성분: 정제수, 티트리잎수, 프로판다이올, 글리세린, 1,2-헥산다이올, 하이드로제네이티드폴리데센, 비닐다이메티콘, C14-22알코올, 카프릴릭/카프릭트라이글리세라이드, 나이아신아마이드"
doc_prod_oy_a000000198833,product,prod_oy_a000000198833,"상품명: 테라로직 마데셀 더마 리페어 B5 크림 80ml
브랜드: 테라로직
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 다이프로필렌글라이콜, 하이드로제네이티드폴리데센, 카프릴릭/카프릭트라이글리세라이드, 세테아릴알코올, 폴리글리세릴-3메틸글루코오스다이스테아레이트, 스쿠알란, 나이아신아마이드, 세틸에틸헥사노에이트"
doc_prod_oy_a000000247713,product,prod_oy_a000000247713,"상품명: [흔적케어]브링그린 징크테카 리페어 흔적 크림 80ml (콜라보/기획)
브랜드: 브링그린
카테고리: CREAM
주요 전성분: 정제수, 다이프로필렌글라이콜, 시어버터, 하이드로제네이티드폴리C6-14올레핀, 팔미틱애씨드, 스테아릭애씨드, 글리세린, 1,2-헥산다이올, 나이아신아마이드, 비닐다이메티콘"
doc_prod_oy_a000000213409,product,prod_oy_a000000213409,"상품명: [색소침착 진정크림] 덱스판테놀17만ppm 장벽크림
브랜드: 반코르
카테고리: CREAM
주요 전성분: 정제수, 판테놀, 글리세린, 해바라기씨오일, 세테아릴올리베이트, 세테아릴알코올, 솔비탄올리베이트, 비닐다이메티콘, 하이드록시아세토페논, 1,2-헥산다이올"
doc_prod_oy_a000000147109,product,prod_oy_a000000147109,"상품명: [보습장벽크림] 유세린 우레아 리페어 크림 50ml
브랜드: 유세린
카테고리: CREAM
주요 전성분: 정제수, 글리세린, 우레아5%, 펜타에리스리틸테트라아이소스테아레이트, 카프릴릭/카프릭트라이글리세라이드, 세틸알코올, 글리세릴스테아레이트, 소듐락테이트, 하이드록시프로필스타치포스페이트, 페녹시에탄올"
doc_prod_oy_a000000246414,product,prod_oy_a000000246414,"상품명: [리뉴얼/10겹장벽크림] 닥터자르트 세라마이딘 울트라 모이스처라이징 크림 50ml
브랜드: 닥터자르트
카테고리: CREAM
주요 전성분: *7CeraComplex페이셜보습장벽케어를위해개발된닥터자르트독자세라마이드복합체함유정제수*, 프로판다이올, 글리세린*, 카프릴릭/카프릭트라이글리세라이드, 다이카프릴릴에터, 메틸트라이메티콘, 비닐다이메티콘, 세테아릴알코올, 폴리글리세린-3, 세테아릴올리베이트"
doc_prod_oy_a000000251446,product,prod_oy_a000000251446,"상품명: [리쥬란 제약사_4배속 급속진정] 리쥬더마 EX 리페어링 크림 20g
브랜드: 리쥬더마 EX
카테고리: CREAM
주요 전성분: 정제수, 세테아릴알코올, 시어버터, 카프릴릭/카프릭트라이글리세라이드, 부틸렌글라이콜, 글리세린, 세테아릴올리베이트, 프로판다이올, 솔비탄올리베이트, 하이드롤라이즈드디엔에이"
doc_prod_oy_a000000189170,product,prod_oy_a000000189170,"상품명: 폴라초이스 클리니컬 0.3% 레티놀 + 2% 바쿠치올 트리트먼트 30ml
브랜드: 폴라초이스
카테고리: CREAM
주요 전성분: 정제수, 다이메티콘, 펜타에리스리틸테트라아이소스테아레이트, 아이소노닐아이소노나노에이트, 부틸렌글라이콜, 바쿠치올, 아라키딜알코올, 글리세릴폴리메타크릴레이트, 다이메티콘크로스폴리머, 베헤닐알코올"
doc_prod_oy_a000000257712,product,prod_oy_a000000257712,"상품명: [26년 신형] 달바 비타 캡슐 크림 나이아신아마이드 5퍼센트 55g
브랜드: 달바
카테고리: CREAM
주요 전성분: 비타민나무수308,886ppm, 정제수, 글리세린, 부틸렌글라이콜, 메틸하이드로제네이티드로지네이트, 나이아신아마이드50,000ppm, 다이프로필렌글라이콜, 메틸프로판다이올, 1,2-헥산다이올, 페닐프로필디메틸실록시실리케이트"
doc_prod_oy_a000000211085,product,prod_oy_a000000211085,"상품명: [화잘먹크림] 오드로이 모공수축크림 로프디 모공타이트닝 100ml
브랜드: 오드로이
카테고리: CREAM
주요 전성분: 정제수, 부틸렌글라이콜, 글리세린, 1,2-헥산다이올, 마카다미아씨오일, 하이드로제네이티드폴리C6-14올레핀, 다이카프릴릴카보네이트, 알지닌, 아크릴레이트/C10-30알킬아크릴레이트크로스폴리머, 글리세릴카프릴레이트"
doc_prod_oy_a000000135672,product,prod_oy_a000000135672,"상품명: [손상/장벽 리페어] 아벤느 시칼파트 플러스 SOS 리페어 크림 40ml
브랜드: 아벤느
카테고리: CREAM
주요 전성분: 온천수아벤느온천수, 카프릴릭/카프릭트라이글리세라이드, 미네랄오일, 글리세린, 하이드로제네이티드식물성오일, 징크옥사이드, 프로필렌글라이콜, 폴리글리세릴-2세스퀴이소스테아레이트, 피이지-22/도데실글라이콜코폴리머, 아쿠아필루스돌로미아이발효여과물"
doc_prod_oy_a000000216291,product,prod_oy_a000000216291,"상품명: 제로이드 인텐시브 오인트 크림 80ml
브랜드: 제로이드
카테고리: CREAM
주요 전성분: 정제수, 카카오씨드버터, 글리세린, 프로판다이올, 세테아릴알코올, 코코글리세라이즈, 시어버터, 폴리글리세릴-10다이스테아레이트, 솔비탄스테아레이트, 판테놀"
doc_prod_oy_a000000161805,product,prod_oy_a000000161805,"상품명: 라로슈포제 똘러리앙 덤알레르고 크림 40ml
브랜드: 라로슈포제
카테고리: CREAM
주요 전성분: 정제수@아이소세틸스테아레이트@스쿠알란@시어버터@다이메티콘@글리세린@옥수수전분@펜틸렌글라이콜@부틸렌글라이콜@글리세릴스테아레이트@피이지-100스테아레이트@세틸알코올@단삼뿌리추출물@다이메티콘올@소듐하이드록사이드@스핑고모나스발효추출물@카프릴릴글라이콜@시트릭애씨드@아세틸다이펩타이드-1세틸에스터@아크릴레이트/C10-30알킬아크릴레이트크로스폴리머"
doc_prod_oy_a000000248587,product,prod_oy_a000000248587,"상품명: [시카크림] 톤28 해남404 새벽크림 센텔라 아시아티카 크림 50g
브랜드: 톤28
카테고리: CREAM
주요 전성분: 정제수, 부틸렌글라이콜, 프로판다이올, 카프릴릭/카프릭트라이글라세라이드, 아이소아밀라우레이트, 다이아이소스테아릴말레이트, 마카다미아씨오일, 펜틸렌글라이콜, 다이카프릴릴카보네이트, 나이아신아마이드"
doc_prod_oy_a000000249736,product,prod_oy_a000000249736,"상품명: [6월 올영픽/기미톤업제] 동국제약 멜라-셋 기미 토닝 크림 35g
브랜드: 동국제약
카테고리: CREAM
주요 전성분: 멜라셋기미토닝크림정제수, 세틸에틸헥사노에이트, 글리세린, 알부틴, 부틸렌글라이콜, 1,2-헥산다이올, 알파-알부틴, 다이메티콘, 세테아릴알코올, 다이카프릴릴카보네이트"
