product_id,brand,product_name,category,profile_group,profile_label_ko,review_count,avg_rating,repurchase_count,repurchase_rate,photo_review_count,photo_review_rate,avg_helpful_count,profile_confidence
prod_oy_a000000169683,차앤박,[쿨링/진정] 차앤박 아쿠아 수딩 토너 200ml 1+1 기획,toner,skin_trouble,블랙헤드,6,4.833,0,0.0000,0,0.0000,6.333,very_low
prod_oy_a000000169683,차앤박,[쿨링/진정] 차앤박 아쿠아 수딩 토너 200ml 1+1 기획,toner,skin_trouble,피지과다,5,5.000,0,0.0000,0,0.0000,10.200,very_low
prod_oy_a000000169683,차앤박,[쿨링/진정] 차앤박 아쿠아 수딩 토너 200ml 1+1 기획,toner,skin_trouble,민감성,5,5.000,0,0.0000,1,0.2000,3.400,very_low
prod_oy_a000000169683,차앤박,[쿨링/진정] 차앤박 아쿠아 수딩 토너 200ml 1+1 기획,toner,skin_trouble,붉은기,4,5.000,0,0.0000,1,0.2500,15.500,very_low
prod_oy_a000000169683,차앤박,[쿨링/진정] 차앤박 아쿠아 수딩 토너 200ml 1+1 기획,toner,skin_trouble,모공,4,4.250,1,0.2500,1,0.2500,6.000,very_low
prod_oy_a000000169683,차앤박,[쿨링/진정] 차앤박 아쿠아 수딩 토너 200ml 1+1 기획,toner,skin_trouble,다크서클,3,5.000,0,0.0000,0,0.0000,20.000,very_low
prod_oy_a000000169683,차앤박,[쿨링/진정] 차앤박 아쿠아 수딩 토너 200ml 1+1 기획,toner,skin_trouble,각질,3,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000169683,차앤박,[쿨링/진정] 차앤박 아쿠아 수딩 토너 200ml 1+1 기획,toner,skin_trouble,가려움,1,4.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000169683,차앤박,[쿨링/진정] 차앤박 아쿠아 수딩 토너 200ml 1+1 기획,toner,skin_trouble,탄력,1,5.000,0,0.0000,1,1.0000,8.000,very_low
prod_oy_a000000169683,차앤박,[쿨링/진정] 차앤박 아쿠아 수딩 토너 200ml 1+1 기획,toner,skin_type,복합성,21,4.810,3,0.1429,3,0.1429,5.524,low
prod_oy_a000000169683,차앤박,[쿨링/진정] 차앤박 아쿠아 수딩 토너 200ml 1+1 기획,toner,skin_type,지성,15,4.867,3,0.2000,6,0.4000,28.000,low
prod_oy_a000000169683,차앤박,[쿨링/진정] 차앤박 아쿠아 수딩 토너 200ml 1+1 기획,toner,skin_type,건성,11,5.000,1,0.0909,0,0.0000,16.364,low
prod_oy_a000000169683,차앤박,[쿨링/진정] 차앤박 아쿠아 수딩 토너 200ml 1+1 기획,toner,skin_type,민감성,6,4.833,0,0.0000,1,0.1667,2.333,very_low
prod_oy_a000000169683,차앤박,[쿨링/진정] 차앤박 아쿠아 수딩 토너 200ml 1+1 기획,toner,skin_type,트러블성,2,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000169683,차앤박,[쿨링/진정] 차앤박 아쿠아 수딩 토너 200ml 1+1 기획,toner,skin_type,중성,1,5.000,0,0.0000,0,0.0000,4.000,very_low
prod_oy_a000000169999,달팡,달팡 인트랄 데일리 미셀러 토너 200ml,toner,skin_tone,쿨톤,5,5.000,0,0.0000,3,0.6000,6.600,very_low
prod_oy_a000000169999,달팡,달팡 인트랄 데일리 미셀러 토너 200ml,toner,skin_tone,가을웜톤,3,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000169999,달팡,달팡 인트랄 데일리 미셀러 토너 200ml,toner,skin_tone,여름쿨톤,2,4.500,0,0.0000,0,0.0000,2.000,very_low
prod_oy_a000000169999,달팡,달팡 인트랄 데일리 미셀러 토너 200ml,toner,skin_tone,웜톤,2,5.000,0,0.0000,0,0.0000,2.000,very_low
prod_oy_a000000169999,달팡,달팡 인트랄 데일리 미셀러 토너 200ml,toner,skin_trouble,미백,4,4.750,0,0.0000,0,0.0000,2.000,very_low
prod_oy_a000000169999,달팡,달팡 인트랄 데일리 미셀러 토너 200ml,toner,skin_trouble,블랙헤드,4,5.000,0,0.0000,1,0.2500,4.500,very_low
prod_oy_a000000169999,달팡,달팡 인트랄 데일리 미셀러 토너 200ml,toner,skin_trouble,민감성,4,5.000,0,0.0000,1,0.2500,4.500,very_low
prod_oy_a000000169999,달팡,달팡 인트랄 데일리 미셀러 토너 200ml,toner,skin_trouble,각질,3,5.000,0,0.0000,0,0.0000,2.667,very_low
prod_oy_a000000169999,달팡,달팡 인트랄 데일리 미셀러 토너 200ml,toner,skin_trouble,트러블,3,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000169999,달팡,달팡 인트랄 데일리 미셀러 토너 200ml,toner,skin_trouble,잡티,2,4.500,0,0.0000,1,0.5000,1.000,very_low
prod_oy_a000000169999,달팡,달팡 인트랄 데일리 미셀러 토너 200ml,toner,skin_trouble,주름,2,5.000,0,0.0000,2,1.0000,7.500,very_low
prod_oy_a000000169999,달팡,달팡 인트랄 데일리 미셀러 토너 200ml,toner,skin_trouble,탄력,1,5.000,0,0.0000,1,1.0000,13.000,very_low
prod_oy_a000000169999,달팡,달팡 인트랄 데일리 미셀러 토너 200ml,toner,skin_type,복합성,7,4.857,0,0.0000,0,0.0000,0.571,very_low
prod_oy_a000000169999,달팡,달팡 인트랄 데일리 미셀러 토너 200ml,toner,skin_type,건성,3,5.000,0,0.0000,2,0.6667,5.000,very_low
prod_oy_a000000169999,달팡,달팡 인트랄 데일리 미셀러 토너 200ml,toner,skin_type,민감성,2,5.000,0,0.0000,1,0.5000,11.000,very_low
prod_oy_a000000170016,피캄,"[4중 모공 개선/병풀추출물 7,793ppm] 피캄 포시카 앰플 30ml",serum,skin_tone,쿨톤,2,5.000,0,0.0000,1,0.5000,4.500,very_low
prod_oy_a000000170016,피캄,"[4중 모공 개선/병풀추출물 7,793ppm] 피캄 포시카 앰플 30ml",serum,skin_tone,가을웜톤,1,4.000,0,0.0000,1,1.0000,18.000,very_low
prod_oy_a000000170016,피캄,"[4중 모공 개선/병풀추출물 7,793ppm] 피캄 포시카 앰플 30ml",serum,skin_trouble,잡티,2,4.500,0,0.0000,1,0.5000,9.000,very_low
prod_oy_a000000170016,피캄,"[4중 모공 개선/병풀추출물 7,793ppm] 피캄 포시카 앰플 30ml",serum,skin_trouble,미백,1,5.000,0,0.0000,1,1.0000,9.000,very_low
prod_oy_a000000170016,피캄,"[4중 모공 개선/병풀추출물 7,793ppm] 피캄 포시카 앰플 30ml",serum,skin_trouble,민감성,1,5.000,0,0.0000,1,1.0000,9.000,very_low
prod_oy_a000000170016,피캄,"[4중 모공 개선/병풀추출물 7,793ppm] 피캄 포시카 앰플 30ml",serum,skin_trouble,트러블,1,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170016,피캄,"[4중 모공 개선/병풀추출물 7,793ppm] 피캄 포시카 앰플 30ml",serum,skin_trouble,각질,1,4.000,0,0.0000,1,1.0000,18.000,very_low
prod_oy_a000000170016,피캄,"[4중 모공 개선/병풀추출물 7,793ppm] 피캄 포시카 앰플 30ml",serum,skin_type,민감성,1,5.000,0,0.0000,1,1.0000,9.000,very_low
prod_oy_a000000170016,피캄,"[4중 모공 개선/병풀추출물 7,793ppm] 피캄 포시카 앰플 30ml",serum,skin_type,건성,1,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170016,피캄,"[4중 모공 개선/병풀추출물 7,793ppm] 피캄 포시카 앰플 30ml",serum,skin_type,지성,1,4.000,0,0.0000,1,1.0000,18.000,very_low
prod_oy_a000000170025,피캄,[대용량 속건조크림] 피캄 카토 크림 80ml,cream,skin_tone,웜톤,2,5.000,1,0.5000,0,0.0000,0.000,very_low
prod_oy_a000000170025,피캄,[대용량 속건조크림] 피캄 카토 크림 80ml,cream,skin_tone,쿨톤,1,5.000,0,0.0000,1,1.0000,9.000,very_low
prod_oy_a000000170025,피캄,[대용량 속건조크림] 피캄 카토 크림 80ml,cream,skin_tone,가을웜톤,1,1.000,0,0.0000,1,1.0000,18.000,very_low
prod_oy_a000000170025,피캄,[대용량 속건조크림] 피캄 카토 크림 80ml,cream,skin_trouble,잡티,4,4.000,1,0.2500,1,0.2500,4.500,very_low
prod_oy_a000000170025,피캄,[대용량 속건조크림] 피캄 카토 크림 80ml,cream,skin_trouble,미백,2,5.000,0,0.0000,1,0.5000,4.500,very_low
prod_oy_a000000170025,피캄,[대용량 속건조크림] 피캄 카토 크림 80ml,cream,skin_trouble,피지과다,2,5.000,1,0.5000,0,0.0000,0.000,very_low
prod_oy_a000000170025,피캄,[대용량 속건조크림] 피캄 카토 크림 80ml,cream,skin_trouble,민감성,1,5.000,0,0.0000,1,1.0000,9.000,very_low
prod_oy_a000000170025,피캄,[대용량 속건조크림] 피캄 카토 크림 80ml,cream,skin_trouble,각질,1,1.000,0,0.0000,1,1.0000,18.000,very_low
prod_oy_a000000170025,피캄,[대용량 속건조크림] 피캄 카토 크림 80ml,cream,skin_type,지성,3,3.667,1,0.3333,1,0.3333,6.000,very_low
prod_oy_a000000170025,피캄,[대용량 속건조크림] 피캄 카토 크림 80ml,cream,skin_type,건성,1,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170025,피캄,[대용량 속건조크림] 피캄 카토 크림 80ml,cream,skin_type,민감성,1,5.000,0,0.0000,1,1.0000,9.000,very_low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_tone,웜톤,10,4.700,0,0.0000,5,0.5000,6.500,low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_tone,여름쿨톤,9,4.667,1,0.1111,1,0.1111,1.444,very_low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_tone,쿨톤,9,4.889,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_tone,가을웜톤,5,4.400,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_tone,봄웜톤,4,5.000,0,0.0000,0,0.0000,18.000,very_low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_tone,겨울쿨톤,4,5.000,2,0.5000,0,0.0000,0.250,very_low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_trouble,잡티,26,4.769,2,0.0769,5,0.1923,2.692,low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_trouble,트러블,15,4.467,0,0.0000,0,0.0000,0.533,low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_trouble,미백,14,4.714,1,0.0714,5,0.3571,8.643,low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_trouble,각질,13,4.846,1,0.0769,1,0.0769,5.308,low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_trouble,주름,6,5.000,0,0.0000,1,0.1667,0.667,very_low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_trouble,블랙헤드,5,5.000,0,0.0000,0,0.0000,2.400,very_low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_trouble,피지과다,2,5.000,0,0.0000,0,0.0000,6.000,very_low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_trouble,모공,2,5.000,0,0.0000,0,0.0000,2.000,very_low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_trouble,민감성,1,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_trouble,다크서클,1,3.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_type,복합성,23,4.913,1,0.0435,5,0.2174,5.217,low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_type,지성,15,4.800,3,0.2000,0,0.0000,0.067,low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_type,건성,7,4.714,1,0.1429,0,0.0000,0.000,very_low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_type,민감성,2,3.500,0,0.0000,0,0.0000,4.000,very_low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_type,중성,1,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,skin_type,트러블성,1,4.000,0,0.0000,1,1.0000,22.000,very_low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_tone,겨울쿨톤,22,4.955,14,0.6364,3,0.1364,2.909,low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_tone,웜톤,15,4.867,3,0.2000,3,0.2000,2.267,low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_tone,쿨톤,15,4.933,0,0.0000,3,0.2000,1.067,low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_tone,봄웜톤,8,4.750,0,0.0000,0,0.0000,4.500,very_low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_tone,여름쿨톤,8,4.500,0,0.0000,0,0.0000,0.500,very_low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_tone,가을웜톤,5,4.600,1,0.2000,0,0.0000,0.000,very_low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_trouble,잡티,33,4.788,6,0.1818,4,0.1212,1.242,medium
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_trouble,각질,27,4.778,9,0.3333,2,0.0741,2.000,low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_trouble,미백,23,4.957,8,0.3478,6,0.2609,3.696,low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_trouble,트러블,17,4.471,0,0.0000,3,0.1765,3.353,low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_trouble,모공,17,5.000,9,0.5294,0,0.0000,0.118,low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_trouble,블랙헤드,7,5.000,0,0.0000,0,0.0000,3.429,very_low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_trouble,민감성,5,5.000,0,0.0000,1,0.2000,1.800,very_low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_trouble,피지과다,5,5.000,1,0.2000,0,0.0000,0.000,very_low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_trouble,주름,4,5.000,0,0.0000,1,0.2500,5.500,very_low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_trouble,탄력,2,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_trouble,붉은기,2,4.500,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_trouble,다크서클,1,3.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_type,지성,25,4.960,9,0.3600,0,0.0000,0.000,low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_type,복합성,21,4.905,0,0.0000,4,0.1905,3.048,low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_type,민감성,14,4.786,8,0.5714,4,0.2857,5.500,low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_type,건성,12,4.417,1,0.0833,0,0.0000,1.000,low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_type,트러블성,4,5.000,0,0.0000,1,0.2500,0.750,very_low
prod_oy_a000000170039,닥터지,[트러블/여드름]닥터지 에이클리어 밸런싱 모이스처라이저 70ml 기획 (+세럼 10ml),cream,skin_type,약건성,1,4.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170383,디에이브,디에이브 더마-테카 바이옴 세럼 50ml,serum,skin_tone,쿨톤,6,5.000,0,0.0000,3,0.5000,7.333,very_low
prod_oy_a000000170383,디에이브,디에이브 더마-테카 바이옴 세럼 50ml,serum,skin_tone,웜톤,1,3.000,0,0.0000,1,1.0000,9.000,very_low
prod_oy_a000000170383,디에이브,디에이브 더마-테카 바이옴 세럼 50ml,serum,skin_tone,가을웜톤,1,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170383,디에이브,디에이브 더마-테카 바이옴 세럼 50ml,serum,skin_tone,봄웜톤,1,5.000,0,0.0000,1,1.0000,22.000,very_low
prod_oy_a000000170383,디에이브,디에이브 더마-테카 바이옴 세럼 50ml,serum,skin_trouble,미백,6,4.667,0,0.0000,4,0.6667,8.833,very_low
prod_oy_a000000170383,디에이브,디에이브 더마-테카 바이옴 세럼 50ml,serum,skin_trouble,잡티,4,4.500,0,0.0000,3,0.7500,11.000,very_low
prod_oy_a000000170383,디에이브,디에이브 더마-테카 바이옴 세럼 50ml,serum,skin_trouble,민감성,2,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170383,디에이브,디에이브 더마-테카 바이옴 세럼 50ml,serum,skin_trouble,피지과다,1,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170383,디에이브,디에이브 더마-테카 바이옴 세럼 50ml,serum,skin_trouble,블랙헤드,1,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170383,디에이브,디에이브 더마-테카 바이옴 세럼 50ml,serum,skin_trouble,트러블,1,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170383,디에이브,디에이브 더마-테카 바이옴 세럼 50ml,serum,skin_trouble,탄력,1,5.000,0,0.0000,1,1.0000,9.000,very_low
prod_oy_a000000170383,디에이브,디에이브 더마-테카 바이옴 세럼 50ml,serum,skin_type,복합성,5,4.600,0,0.0000,3,0.6000,8.800,very_low
prod_oy_a000000170383,디에이브,디에이브 더마-테카 바이옴 세럼 50ml,serum,skin_type,민감성,3,5.000,0,0.0000,1,0.3333,7.333,very_low
prod_oy_a000000170383,디에이브,디에이브 더마-테카 바이옴 세럼 50ml,serum,skin_type,중성,1,5.000,0,0.0000,1,1.0000,9.000,very_low
prod_oy_a000000170418,비오템,비오템 비오수르스 중복합성 토너 400ml,toner,skin_tone,웜톤,2,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170418,비오템,비오템 비오수르스 중복합성 토너 400ml,toner,skin_tone,봄웜톤,1,5.000,0,0.0000,0,0.0000,3.000,very_low
prod_oy_a000000170418,비오템,비오템 비오수르스 중복합성 토너 400ml,toner,skin_trouble,잡티,2,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170418,비오템,비오템 비오수르스 중복합성 토너 400ml,toner,skin_trouble,미백,2,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170418,비오템,비오템 비오수르스 중복합성 토너 400ml,toner,skin_trouble,모공,1,5.000,0,0.0000,0,0.0000,3.000,very_low
prod_oy_a000000170418,비오템,비오템 비오수르스 중복합성 토너 400ml,toner,skin_trouble,가려움,1,5.000,0,0.0000,0,0.0000,3.000,very_low
prod_oy_a000000170418,비오템,비오템 비오수르스 중복합성 토너 400ml,toner,skin_type,지성,2,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170418,비오템,비오템 비오수르스 중복합성 토너 400ml,toner,skin_type,중성,1,5.000,0,0.0000,0,0.0000,3.000,very_low
prod_oy_a000000170638,에센허브,에센허브 티트리 90 카밍 토너 320ml,toner,skin_tone,웜톤,5,5.000,0,0.0000,1,0.2000,1.000,very_low
prod_oy_a000000170638,에센허브,에센허브 티트리 90 카밍 토너 320ml,toner,skin_tone,쿨톤,3,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170638,에센허브,에센허브 티트리 90 카밍 토너 320ml,toner,skin_tone,여름쿨톤,3,5.000,3,1.0000,0,0.0000,0.000,very_low
prod_oy_a000000170638,에센허브,에센허브 티트리 90 카밍 토너 320ml,toner,skin_tone,봄웜톤,2,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170638,에센허브,에센허브 티트리 90 카밍 토너 320ml,toner,skin_tone,가을웜톤,1,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170638,에센허브,에센허브 티트리 90 카밍 토너 320ml,toner,skin_trouble,미백,8,5.000,3,0.3750,1,0.1250,0.625,very_low
prod_oy_a000000170638,에센허브,에센허브 티트리 90 카밍 토너 320ml,toner,skin_trouble,잡티,7,5.000,0,0.0000,0,0.0000,0.286,very_low
prod_oy_a000000170638,에센허브,에센허브 티트리 90 카밍 토너 320ml,toner,skin_trouble,트러블,5,5.000,3,0.6000,0,0.0000,0.000,very_low
prod_oy_a000000170638,에센허브,에센허브 티트리 90 카밍 토너 320ml,toner,skin_trouble,블랙헤드,3,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170638,에센허브,에센허브 티트리 90 카밍 토너 320ml,toner,skin_trouble,각질,2,5.000,0,0.0000,1,0.5000,1.500,very_low
prod_oy_a000000170638,에센허브,에센허브 티트리 90 카밍 토너 320ml,toner,skin_trouble,탄력,1,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170638,에센허브,에센허브 티트리 90 카밍 토너 320ml,toner,skin_trouble,주름,1,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170638,에센허브,에센허브 티트리 90 카밍 토너 320ml,toner,skin_type,복합성,9,5.000,3,0.3333,0,0.0000,0.000,very_low
prod_oy_a000000170638,에센허브,에센허브 티트리 90 카밍 토너 320ml,toner,skin_type,건성,2,5.000,0,0.0000,0,0.0000,1.000,very_low
prod_oy_a000000170638,에센허브,에센허브 티트리 90 카밍 토너 320ml,toner,skin_type,지성,2,5.000,0,0.0000,1,0.5000,1.500,very_low
prod_oy_a000000170638,에센허브,에센허브 티트리 90 카밍 토너 320ml,toner,skin_type,트러블성,1,5.000,0,0.0000,0,0.0000,0.000,very_low
prod_oy_a000000170689,유세린,[미백잡티] 유세린 이븐래디언스 듀오 앰플 30ml,serum,skin_tone,웜톤,73,4.781,5,0.0685,18,0.2466,4.836,medium
prod_oy_a000000170689,유세린,[미백잡티] 유세린 이븐래디언스 듀오 앰플 30ml,serum,skin_tone,쿨톤,43,4.814,4,0.0930,21,0.4884,7.558,medium
prod_oy_a000000170689,유세린,[미백잡티] 유세린 이븐래디언스 듀오 앰플 30ml,serum,skin_tone,여름쿨톤,26,4.962,4,0.1538,5,0.1923,3.577,low
prod_oy_a000000170689,유세린,[미백잡티] 유세린 이븐래디언스 듀오 앰플 30ml,serum,skin_tone,봄웜톤,22,4.455,0,0.0000,3,0.1364,2.455,low
prod_oy_a000000170689,유세린,[미백잡티] 유세린 이븐래디언스 듀오 앰플 30ml,serum,skin_tone,가을웜톤,17,4.824,1,0.0588,6,0.3529,7.000,low
prod_oy_a000000170689,유세린,[미백잡티] 유세린 이븐래디언스 듀오 앰플 30ml,serum,skin_tone,겨울쿨톤,9,5.000,2,0.2222,1,0.1111,4.111,very_low
prod_oy_a000000170689,유세린,[미백잡티] 유세린 이븐래디언스 듀오 앰플 30ml,serum,skin_trouble,잡티,101,4.792,7,0.0693,26,0.2574,4.891,high
prod_oy_a000000170689,유세린,[미백잡티] 유세린 이븐래디언스 듀오 앰플 30ml,serum,skin_trouble,미백,72,4.806,8,0.1111,17,0.2361,4.583,medium
prod_oy_a000000170689,유세린,[미백잡티] 유세린 이븐래디언스 듀오 앰플 30ml,serum,skin_trouble,트러블,51,4.804,4,0.0784,11,0.2157,3.941,medium
prod_oy_a000000170689,유세린,[미백잡티] 유세린 이븐래디언스 듀오 앰플 30ml,serum,skin_trouble,주름,37,4.784,2,0.0541,9,0.2432,4.432,medium
prod_oy_a000000170689,유세린,[미백잡티] 유세린 이븐래디언스 듀오 앰플 30ml,serum,skin_trouble,블랙헤드,35,4.886,6,0.1714,10,0.2857,4.771,medium
prod_oy_a000000170689,유세린,[미백잡티] 유세린 이븐래디언스 듀오 앰플 30ml,serum,skin_trouble,각질,34,4.853,6,0.1765,8,0.2353,3.824,medium
prod_oy_a000000170689,유세린,[미백잡티] 유세린 이븐래디언스 듀오 앰플 30ml,serum,skin_trouble,민감성,20,4.550,2,0.1000,10,0.5000,8.800,low
prod_oy_a000000170689,유세린,[미백잡티] 유세린 이븐래디언스 듀오 앰플 30ml,serum,skin_trouble,모공,19,4.789,2,0.1053,8,0.4211,6.632,low
