source_ingredient_id,source_ingredient_name,canonical_id,mapping_type,confidence,source
ing_pending_4b8f9ad0d86f,,acetyl_heptapeptide_4,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1719 sha256=4a523f990553
ing_pending_4ba5282b0cb9,,symphytum_officinale_root_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=8316 sha256=4a523f990553
ing_pending_4c0eee852558,,rosmarinic_acid,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5509 sha256=4a523f990553
ing_pending_4c3cb9f59026,,glycereth_18,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=8024 sha256=4a523f990553
ing_pending_4d225ce77e10,,daucus_carota_sativa_carrot_root_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3218 sha256=4a523f990553
ing_pending_4d2ca143a9b3,,sh_octapeptide_4,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=6747 sha256=4a523f990553
ing_pending_4d68cb08051d,,taraxacum_officinale_dandelion_rhizome_root_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=844 sha256=4a523f990553
ing_pending_4d7f1443d35d,,hedera_helix_ivy_leaf_stem_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=857 sha256=4a523f990553
ing_pending_4dc02ca9ea1f,,ribose,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5903 sha256=4a523f990553
ing_pending_4dd160c3152d,,polycitronellol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=22543 sha256=4a523f990553
ing_pending_4deac475eab2,,honokiol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4908 sha256=4a523f990553
ing_pending_4df4e61cc2ff,,azulene,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5729 sha256=4a523f990553
ing_pending_4e179acd7c92,,benzoic_acid,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=506 sha256=4a523f990553
ing_pending_4e266981a812,,alanyl_glutamine,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=6012 sha256=4a523f990553
ing_pending_4e86939c7a87,,ficus_carica_fig_fruit_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=305 sha256=4a523f990553
ing_pending_4ea89c67a808,,glutamic_acid,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=906 sha256=4a523f990553
ing_pending_4ec03146f2a9,,piroctone_olamine,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4049 sha256=4a523f990553
ing_pending_4ecc5dc0b101,,aluminum_starch_octenylsuccinate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1859 sha256=4a523f990553
ing_pending_4f582819d2e9,,caffeine,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2912 sha256=4a523f990553
ing_pending_50448b36de90,,methylisothiazolinone,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=206 sha256=4a523f990553
ing_pending_5068ea63273d,,bioflavonoids,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=408 sha256=4a523f990553
ing_pending_5095905a7c45,,arginine,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1883 sha256=4a523f990553
ing_pending_5101aad13287,,synthetic_fluorphlogopite,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4833 sha256=4a523f990553
ing_pending_510e23043d32,,hydrolyzed_glycosaminoglycans,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4723 sha256=4a523f990553
ing_pending_520e6ea7ca8c,,paraffin,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3477 sha256=4a523f990553
ing_pending_52123d306d3f,,geraniol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2704 sha256=4a523f990553
ing_pending_52186edbca65,,carica_papaya_papaya_seed_oil,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=6241 sha256=4a523f990553
ing_pending_5276ea7aba4f,,saccharide_hydrolysate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=775 sha256=4a523f990553
ing_pending_529390c0bac0,,polycitronellol_acetate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=22413 sha256=4a523f990553
ing_pending_5297069177b8,,ammonium_lactate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=6259 sha256=4a523f990553
ing_pending_52a2f0ecc1ff,,propylene_carbonate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4015 sha256=4a523f990553
ing_pending_52efcb6c3e9a,,alcohol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2093 sha256=4a523f990553
ing_pending_5309c2de4f64,,saccharomyces_lysate_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5013 sha256=4a523f990553
ing_pending_531007065138,,aloe_barbadensis_leaf_polysaccharides,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1840 sha256=4a523f990553
ing_pending_531206a6653c,,c9_12_alkane,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=17157 sha256=4a523f990553
ing_pending_531c27e8fcbe,,polyhydroxystearic_acid,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3963 sha256=4a523f990553
ing_pending_53225cd3f823,,persea_gratissima_avocado_oil,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1675 sha256=4a523f990553
ing_pending_53284cfb89a6,,polymethyl_methacrylate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3839 sha256=4a523f990553
ing_pending_5334537d987d,,amorphophallus_konjac_root_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5600 sha256=4a523f990553
ing_pending_53824849c9ba,,alpha_arbutin,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5661 sha256=4a523f990553
ing_pending_538583aa3a6a,,ethoxydiglycol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2098 sha256=4a523f990553
ing_pending_5465010f0e3d,,triticum_vulgare_wheat_germ_oil,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=365 sha256=4a523f990553
ing_pending_5482eb05311f,,citrus_limon_lemon_fruit_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5479 sha256=4a523f990553
ing_pending_54938a7322a7,,vitis_vinifera_grape_seed_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3652 sha256=4a523f990553
ing_pending_54c7426abf3d,,jasminum_officinale_jasmine_flower_leaf_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2648 sha256=4a523f990553
ing_pending_54cf56111d6f,,fructooligosaccharides,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5546 sha256=4a523f990553
ing_pending_54e05909de72,,mannitol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=100 sha256=4a523f990553
ing_pending_5542f7300b4d,,glucosyl_hesperidin,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=828 sha256=4a523f990553
ing_pending_55dfebfd526c,,coix_lacryma_jobi_ma_yuen_seed_powder,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=7058 sha256=4a523f990553
ing_pending_55e1e8de8aee,,trisodium_ethylenediamine_disuccinate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=6229 sha256=4a523f990553
ing_pending_560362ab361d,,hibiscus_sabdariffa_flower_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5057 sha256=4a523f990553
ing_pending_5637225270b6,,vanillin,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=383 sha256=4a523f990553
ing_pending_56661f24bb85,,oenocarpus_bataua_fruit_oil,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=7536 sha256=4a523f990553
ing_pending_56964a8470e1,,manganese_pca,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=135 sha256=4a523f990553
ing_pending_56ef5fb21d7e,,ammonium_acryloyldimethyltaurate_vp_copolymer,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1947 sha256=4a523f990553
ing_pending_57420614caea,,hypericum_perforatum_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=843 sha256=4a523f990553
ing_pending_575af12d52b9,,ascorbyl_palmitate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1729 sha256=4a523f990553
ing_pending_579c24e12b5e,,talc,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3249 sha256=4a523f990553
ing_pending_57c093a0c0a5,,curcuma_longa_turmeric_root_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3151 sha256=4a523f990553
ing_pending_57e15aacd0be,,sulfated_castor_oil,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=904 sha256=4a523f990553
ing_pending_57e5296b6807,,mesembryanthemum_crystallinum_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=7562 sha256=4a523f990553
ing_pending_57ede8bf93ec,,morus_alba_root_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=745 sha256=4a523f990553
ing_pending_5830c0d1d488,,potassium_hyaluronate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3711 sha256=4a523f990553
ing_pending_58b0624325f2,,camellia_sinensis_seed_oil,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2725 sha256=4a523f990553
ing_pending_58c8371d3a24,,glycogen,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=560 sha256=4a523f990553
ing_pending_59017bea57df,,zingiber_officinale_ginger_root_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=834 sha256=4a523f990553
ing_pending_590e9fcaca00,,sorbitan_sesquioleate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1286 sha256=4a523f990553
ing_pending_59490e417d3d,,propanediol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3986 sha256=4a523f990553
ing_pending_5956f31a1799,,ricinus_communis_castor_seed_oil,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4058 sha256=4a523f990553
ing_pending_59cf2780dda3,,dimethicone_divinyldimethicone_silsesquioxane_crosspolymer,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4523 sha256=4a523f990553
ing_pending_5a22b72cc5b4,,thuja_orientalis_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2842 sha256=4a523f990553
ing_pending_5a801a039c82,,thuja_occidentalis_leaf_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=876 sha256=4a523f990553
ing_pending_5aa148a7f687,,achillea_millefolium_flower_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=7024 sha256=4a523f990553
ing_pending_5af2ced9b7f5,,sodium_hydroxide,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1263 sha256=4a523f990553
ing_pending_5b7e96fdaa6e,,hydrogenated_polyisobutene,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4617 sha256=4a523f990553
ing_pending_5bb5375c0c51,,lysine,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5401 sha256=4a523f990553
ing_pending_5c35529e7d71,,butyloctanol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=604 sha256=4a523f990553
ing_pending_5c3ad71d4172,,bambusa_vulgaris_leaf_stem_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3327 sha256=4a523f990553
ing_pending_5c9f17e9873e,,acetyl_glucosamine,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1689 sha256=4a523f990553
ing_pending_5cad069f9b90,,butylene_glycol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=586 sha256=4a523f990553
ing_pending_5dc42d482308,,sea_salt,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1597 sha256=4a523f990553
ing_pending_5dc80283729d,,acetyl_octapeptide_3,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=6092 sha256=4a523f990553
ing_pending_5ddd1aad8e09,,octyldodecanol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2247 sha256=4a523f990553
ing_pending_5e54e0fc8aee,,peg_40,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4088 sha256=4a523f990553
ing_pending_5e84bf13d580,,zinc_chloride,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2780 sha256=4a523f990553
ing_pending_5ea55bfc5d1d,,prunus_serotina_wild_cherry_fruit_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=7521 sha256=4a523f990553
ing_pending_5eb6031599d4,,melilotus_officinalis_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2506 sha256=4a523f990553
ing_pending_5ec2544f2822,,citronellol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1530 sha256=4a523f990553
ing_pending_5f672a7285f6,,kaolin,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2892 sha256=4a523f990553
ing_pending_5f970d7e5649,,c13_15_alkane,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=7831 sha256=4a523f990553
ing_pending_5fcda05c7e0b,,soluble_collagen,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1350 sha256=4a523f990553
ing_pending_5feb3ab4b231,,prunus_persica_peach_leaf_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=561 sha256=4a523f990553
ing_pending_5ff997fd6527,,polyglycerin_6,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3731 sha256=4a523f990553
ing_pending_6025e04f6bfc,,lauryl_glucoside,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5374 sha256=4a523f990553
ing_pending_605170638e01,,octyldodecyl_citrate_crosspolymer,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=7507 sha256=4a523f990553
ing_pending_6145fefe6aee,,salvia_officinalis_sage_leaf_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=926 sha256=4a523f990553
ing_pending_616589a7f2da,,maltodextrin,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=125 sha256=4a523f990553
ing_pending_61c77924e828,,methyl_trimethicone,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=212 sha256=4a523f990553
ing_pending_61d5aae229ec,,prunus_persica_peach_juice,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=563 sha256=4a523f990553
ing_pending_61eae8e3bf16,,alcaligenes_polysaccharides,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1894 sha256=4a523f990553
ing_pending_621b7eb86bd6,,hydroxypropylgluconamide,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=18452 sha256=4a523f990553
ing_pending_623adaae178d,,coumarin,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3132 sha256=4a523f990553
ing_pending_6280ee222dec,,ethylhexyl_methoxycinnamate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2078 sha256=4a523f990553
ing_pending_62d36121e1ef,,hydroxyethyl_urea,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4658 sha256=4a523f990553
ing_pending_63596c1039d7,,phytic_acid,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3513 sha256=4a523f990553
ing_pending_6390e9567975,,xylose,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2619 sha256=4a523f990553
ing_pending_63c84a26990e,,soluble_collagen,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1350 sha256=4a523f990553
ing_pending_641fdabdc956,,biotin,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=407 sha256=4a523f990553
ing_pending_64343adafd6c,,sorbitan_olivate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1290 sha256=4a523f990553
ing_pending_64793e97b3e4,,histidine,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5061 sha256=4a523f990553
ing_pending_64b9c064440a,,methyl_gluceth_10,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=167 sha256=4a523f990553
ing_pending_64e6bfdf6ff8,,hydrogenated_soybean_oil,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4596 sha256=4a523f990553
ing_pending_64e9fdaad87e,,peg_6,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4078 sha256=4a523f990553
ing_pending_6513f609ac95,,zinc_gluconate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2766 sha256=4a523f990553
ing_pending_652fcda0a92d,,peg_4,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4077 sha256=4a523f990553
ing_pending_659c2d026af7,,thuja_orientalis_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2842 sha256=4a523f990553
ing_pending_659e8489d2a0,,methicone,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=166 sha256=4a523f990553
ing_pending_65ab73ff2400,,bioflavonoids,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=408 sha256=4a523f990553
ing_pending_65acd8a76b43,,pentylene_glycol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3635 sha256=4a523f990553
ing_pending_65b96c50dd57,,ficus_carica_fig_fruit_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=305 sha256=4a523f990553
ing_pending_65cadd4e43fa,,alanine,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1826 sha256=4a523f990553
ing_pending_65e9304524ec,,cetyl_esters,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=997 sha256=4a523f990553
ing_pending_660aad841b91,,phenylalanine,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3585 sha256=4a523f990553
ing_pending_6645dccd48c0,,tocopheryl_acetate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3293 sha256=4a523f990553
ing_pending_6655307ba154,,saccharide_isomerate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=774 sha256=4a523f990553
ing_pending_6674deb32ac3,,citronellol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1530 sha256=4a523f990553
ing_pending_6688551ae253,,cordyceps_sinensis_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4083 sha256=4a523f990553
ing_pending_67186761313d,,sodium_polyacryloyldimethyl_taurate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5969 sha256=4a523f990553
ing_pending_67722902c29b,,mica,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=83 sha256=4a523f990553
ing_pending_678c34bb7ab4,,polymethylsilsesquioxane,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3840 sha256=4a523f990553
ing_pending_679f5683498e,,potassium_pca,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3708 sha256=4a523f990553
ing_pending_67a8e94a06e6,,butylene_glycol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=586 sha256=4a523f990553
ing_pending_67d848820fe3,,salvia_hispanica_seed_oil,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2843 sha256=4a523f990553
ing_pending_67f5b0f2c438,,ascorbic_acid,existing_identity,high,KCIA 표준화명칭목록 2026-06-30 code=1720 sha256=4a523f990553
ing_pending_685e6ba9b1f1,,hydrolyzed_rice_protein,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4770 sha256=4a523f990553
ing_pending_68755b90d531,,hydrolyzed_corn_starch,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4781 sha256=4a523f990553
ing_pending_68b245fe99b1,,ethylhexyl_salicylate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2079 sha256=4a523f990553
ing_pending_68feae9157df,,glyceryl_caprylate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1366 sha256=4a523f990553
ing_pending_692edb8971ae,,zinc_chloride,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2780 sha256=4a523f990553
ing_pending_6994b24ed1f3,,ppg_1_trideceth_6,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4517 sha256=4a523f990553
ing_pending_699a72e62403,,sodium_acetylated_hyaluronate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1150 sha256=4a523f990553
ing_pending_69a0a2cc5bf0,,hdi_trimethylol_hexyllactone_crosspolymer,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2036 sha256=4a523f990553
ing_pending_69bf114a2384,,silica,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1548 sha256=4a523f990553
ing_pending_69cea4ec4d97,,aluminum_hydroxide,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1872 sha256=4a523f990553
ing_pending_69dacf5b9865,,sorbitan_oleate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1291 sha256=4a523f990553
ing_pending_6a0fe7959508,,iron_oxide_yellow,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4985 sha256=4a523f990553
ing_pending_6a4adc3508c0,,sodium_cocoyl_isethionate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1211 sha256=4a523f990553
ing_pending_6a5ba45831fe,,polyquaternium_10,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3922 sha256=4a523f990553
ing_pending_6a860c0d1584,,hamamelis_virginiana_witch_hazel_water,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2371 sha256=4a523f990553
ing_pending_6a9f3fbbb579,,sodium_metabisulfite,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1099 sha256=4a523f990553
ing_pending_6af5c9a75d02,,silk_amino_acids,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1565 sha256=4a523f990553
ing_pending_6b7c1cd59dce,,hydrogenated_polydecene,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4614 sha256=4a523f990553
ing_pending_6bcc3765683c,,cocamidopropyl_hydroxysultaine,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3039 sha256=4a523f990553
ing_pending_6be87382ec81,,salix_alba_willow_bark_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4957 sha256=4a523f990553
ing_pending_6c35a85ddc77,,carnitine_hcl,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2873 sha256=4a523f990553
ing_pending_6c800f27e10d,,hyaluronic_acid_polyisopropylacrylamide_copolymer,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=23738 sha256=4a523f990553
ing_pending_6cd38f5b51d0,,sodium_polyglutamate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=8664 sha256=4a523f990553
ing_pending_6cdb4db301b9,,phytantriol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4427 sha256=4a523f990553
ing_pending_6cdb58c2d1c1,,butylphenyl_methylpropional,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=608 sha256=4a523f990553
ing_pending_6d9f0bff0fd0,,dimethicone,existing_identity,high,KCIA 표준화명칭목록 2026-06-30 code=4512 sha256=4a523f990553
ing_pending_6dddae62bd66,,urtica_dioica_nettle_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1590 sha256=4a523f990553
ing_pending_6e1df0944cc4,,scutellaria_baicalensis_root_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4965 sha256=4a523f990553
ing_pending_6e4a216c2e1f,,lauryl_peg_9_polydimethylsiloxyethyl_dimethicone,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5394 sha256=4a523f990553
ing_pending_6e538f64de8d,,peg_9_polydimethylsiloxyethyl_dimethicone,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4360 sha256=4a523f990553
ing_pending_6e8e124170c9,,ethylhexyl_palmitate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2088 sha256=4a523f990553
ing_pending_6ebbc8d6059d,,polyglycerin_10,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3733 sha256=4a523f990553
ing_pending_6f36f059067b,,myrica_cerifera_bayberry_fruit_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=470 sha256=4a523f990553
ing_pending_6f3ccd9cff90,,potassium_lactate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3671 sha256=4a523f990553
ing_pending_6fb90dbea59d,,calcium_pca,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2971 sha256=4a523f990553
ing_pending_6fff5023d805,,corallina_officinalis_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2803 sha256=4a523f990553
ing_pending_7003e7584b80,,tin_oxide,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3472 sha256=4a523f990553
ing_pending_701e09076b94,,ulmus_davidiana_root_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2811 sha256=4a523f990553
ing_pending_702c76cc939c,,helianthus_annuus_sunflower_seed_oil,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4840 sha256=4a523f990553
ing_pending_70ec247d9767,,sucrose,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1367 sha256=4a523f990553
ing_pending_71b0bf5c0bf6,,avena_sativa_oat_meal_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=318 sha256=4a523f990553
ing_pending_71b28ec75e2d,,polyglyceryl_4_diisostearate_polyhydroxystearate_sebacate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3757 sha256=4a523f990553
ing_pending_71cdf4e3cb47,,isomalt,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2449 sha256=4a523f990553
ing_pending_7293e02d4e5a,,ceramide_ag,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=22617 sha256=4a523f990553
ing_pending_72cedcc2c651,,rumex_crispus_root_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1999 sha256=4a523f990553
ing_pending_73302a4121aa,,cysteine,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=1513 sha256=4a523f990553
ing_pending_73a2f1ba6d74,,pueraria_lobata_root_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=328 sha256=4a523f990553
ing_pending_73ae2ddd070e,,scrophularia_nodosa_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=6044 sha256=4a523f990553
ing_pending_73eec77844a8,,hydrolyzed_collagen,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4796 sha256=4a523f990553
ing_pending_73f2902debe5,,coconut_acid,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3047 sha256=4a523f990553
ing_pending_74361b239204,,foeniculum_vulgare_fennel_fruit_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=4997 sha256=4a523f990553
ing_pending_74a5e33dc524,,vitis_vinifera_grape_seed_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3652 sha256=4a523f990553
ing_pending_74ffc51ebab7,,dipropylene_glycol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5259 sha256=4a523f990553
ing_pending_7514d8e9408c,,menthyl_pca,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=248 sha256=4a523f990553
ing_pending_753814bb31b0,,potassium_sorbate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=3679 sha256=4a523f990553
ing_pending_753f969ba78d,,cetraria_islandica_thallus_extract,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=9410 sha256=4a523f990553
ing_pending_757460997daa,,potassium_nitrate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=11126 sha256=4a523f990553
ing_pending_759dea4508dc,,erythritol,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=2016 sha256=4a523f990553
ing_pending_75e9583c09c0,,disodium_phosphate,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=5133 sha256=4a523f990553
ing_pending_76aba29745f2,,platonia_insignis_seed_butter,official_exact,high,KCIA 표준화명칭목록 2026-06-30 code=19086 sha256=4a523f990553
