product_id,brand,product_name,category,is_recommendable,review_count,avg_rating,month_review_count,month_review_rate,repurchase_count,repurchase_rate,photo_review_count,photo_review_rate,profile_review_count,profile_review_rate,avg_helpful_count,top_skin_types,top_skin_tones,top_skin_troubles,review_confidence
ulta_861f213301cffd,Mixsoon,Bean Essence Brightening Hydrator - 1.69 oz,serum,true,188,4.441,0,0.0000,0,0.0000,0,0.0000,0,0.0000,2.027,,,,high
cultbeauty_7986213c193cc7,Kiehl's Since 1851,Drunk Elephant C-Tango Multivitamin Cream 15ml,cream,true,187,4.348,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.059,,,,high
dermstore_618453dd3d9a9e,jane iredale,jane iredale BeautyPrep Face Toner (3 fl. oz.),toner,true,187,4.620,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
dermstore_862ea369f4a255,First Aid Beauty,First Aid Beauty Ultra Repair Retinol Serum 1.0 fl. oz,serum,true,187,4.759,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
lookfantastic_1a0c019d9ccb58,CeraVe,CeraVe AM Facial Moisturising Lotion SPF30 with Ceramides for Normal to Dry Skin 52ml,lotion,true,187,4.636,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.080,,,,high
prod_oy_a000000149138,이즈앤트리,이즈앤트리 히아루론산 아쿠아 젤 크림 100ml,cream,true,187,4.701,187,1.0000,25,0.1337,30,0.1604,58,0.3102,2.075,복합성:24;지성:13;건성:7;민감성:7;트러블성:4,쿨톤:13;웜톤:12;여름쿨톤:11;가을웜톤:7;봄웜톤:7,트러블:20;잡티:15;미백:12;각질:11;블랙헤드:11,high
prod_oy_a000000170690,유세린,[미백잡티] 유세린 이븐래디언스 모이스처라이저 50ml,lotion,true,187,4.754,187,1.0000,46,0.2460,28,0.1497,60,0.3209,3.957,복합성:23;지성:21;민감성:7;건성:6;중성:1,웜톤:22;쿨톤:20;여름쿨톤:6;봄웜톤:5;가을웜톤:3,트러블:29;잡티:27;미백:20;각질:9;주름:6,high
dermstore_1b56b0e6dbbc8b,Dr. Whitney Bowe Beauty,Dr. Whitney Bowe Beauty Bowe Glowe Microbiome Nourishing Cream Refill 50ml,cream,true,186,4.672,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
dermstore_566423678be32f,StriVectin,StriVectin Anti-Wrinkle SD Advanced Plus Intensive Moisturiser 120ml,cream,true,186,4.839,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
dermstore_56db8b81aa997f,Allies of Skin,Allies of Skin Retinal 0.05% & Peptides Repair Night Cream 48ml,cream,true,186,4.925,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
lookfantastic_e2a615dbf49b67,Kiehl's Since 1851,Fresh Rose Deep Hydration Face Cream (Various Sizes),cream,true,186,4.624,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.086,,,,high
ulta_1d098759d065b1,Dermalogica,Futurecode Booster A Damage Correction & Longevity Serum,serum,true,186,4.882,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.274,,,,high
ulta_57bd71bf06e1e3,Lancôme,Absolue Longevity MD Intercept Face Serum for Mid-Age,serum,true,186,4.597,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.011,,,,high
dermstore_bc86297b383e2b,Dr. Barbara Sturm,Dr. Barbara Sturm Super Anti-Aging Serum,serum,true,185,4.665,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.011,,,,high
lookfantastic_1d72a64ea06c7e,The Ordinary,"CeraVe SA Smoothing Cream with Salicylic Acid for Dry, Rough & Bumpy Skin 340g",cream,true,185,4.584,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.470,,,,high
lookfantastic_3c2b5a92fb3000,The Ordinary,Clé de Peau Beauté Advanced Intensive Night Cream - Refill,cream,true,185,4.454,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
lookfantastic_53ad032ed5fd39,Weleda,Dr. Barbara Sturm Super Anti-Aging Serum,serum,true,185,4.665,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.011,,,,high
prod_oy_a000000173055,라타플랑,[피지40%감소] 라타플랑 미나리 시카트러블 진정 수분크림 75ml,cream,true,185,4.746,185,1.0000,38,0.2054,39,0.2108,65,0.3514,1.870,복합성:23;건성:14;지성:12;민감성:9;약건성:1,여름쿨톤:15;웜톤:14;쿨톤:14;봄웜톤:6;겨울쿨톤:3,잡티:28;트러블:23;블랙헤드:16;미백:15;주름:8,high
prod_oy_a000000180408,리쥬란,[리쥬란 퍼스트에센스]리쥬란 더마 힐러 트리트먼트 에센스 70g [기획(+턴오버앰플 5ml)/단품],serum,true,185,4.805,185,1.0000,10,0.0541,34,0.1838,62,0.3351,4.681,복합성:31;건성:12;트러블성:10;민감성:5;중성:2,웜톤:19;쿨톤:12;봄웜톤:11;여름쿨톤:10;가을웜톤:6,잡티:26;트러블:18;미백:17;민감성:10;주름:10,high
prod_oy_a000000209380,큐어,[국민크림] 큐어 인텐시브 2X 크림,cream,true,185,4.822,185,1.0000,3,0.0162,23,0.1243,66,0.3568,12.119,복합성:30;지성:14;건성:11;트러블성:5;민감성:4,웜톤:22;쿨톤:12;여름쿨톤:9;봄웜톤:8;겨울쿨톤:6,잡티:32;미백:18;트러블:16;블랙헤드:12;모공:9,high
dermstore_34a61db805bd3a,SkinCeuticals,SkinCeuticals Hydra Balm Moisturizer Ointment (1.67 fl. oz.),cream,true,184,4.576,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.158,,,,high
dermstore_4f6343fe9b58da,Dr. Whitney Bowe Beauty,Dr. Whitney Bowe Beauty Bowe Glowe Microbiome Nourishing Cream (1.7 fl oz),cream,true,184,4.674,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
prod_oy_a000000161805,라로슈포제,라로슈포제 똘러리앙 덤알레르고 크림 40ml,cream,true,184,4.832,184,1.0000,65,0.3533,27,0.1467,57,0.3098,5.109,건성:23;민감성:15;복합성:13;트러블성:4;약건성:1,겨울쿨톤:18;웜톤:10;여름쿨톤:9;봄웜톤:7;쿨톤:6,각질:19;잡티:19;주름:12;미백:11;트러블:9,high
ulta_6f759c6ef50673,L'Oréal,Collagen Moisture Filler Facial Day Night Cream,cream,true,184,4.065,0,0.0000,0,0.0000,0,0.0000,3,0.0163,5.815,복합성:2;건성:1,,,high
ulta_993d0cfdb03be7,Erborian,Bamboo Super Serum,serum,true,184,4.804,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.283,,,,high
dermstore_42ce3dd69c1c48,Pai,Pai Skincare Back to Life Jojoba and Hyaluronic Acid Hydration Serum 30ml,serum,true,183,4.765,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
dermstore_e7726f4d42b652,Allies of Skin,Allies of Skin Multi Peptides & GF (Growth Factor) Advanced Lifting Serum 30ml,serum,true,183,4.765,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.197,,,,high
lookfantastic_6bec4ea187d788,Drunk Elephant,Drunk Elephant Bora Firming Peptide Moisturiser 50ml,cream,true,183,4.678,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.071,,,,high
prod_oy_a000000153893,아이소이,[속보습/100시간] 아이소이 모이스춰닥터 장수진 수분앰플 40ml,serum,true,183,4.781,183,1.0000,36,0.1967,15,0.0820,40,0.2186,1.235,복합성:19;건성:11;지성:5;트러블성:3;민감성:1,웜톤:13;쿨톤:10;봄웜톤:7;가을웜톤:3;겨울쿨톤:2,잡티:18;트러블:16;미백:9;각질:7;블랙헤드:6,high
ulta_36655f98d70da7,Tallow Me Pretty,Ageless Cloud Cream,cream,true,183,4.907,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1.104,,,,high
ulta_a1154f97272047,Physicians Formula,Skin Booster Vitamin Shot - Brightening,serum,true,183,4.295,0,0.0000,0,0.0000,0,0.0000,4,0.0219,1.301,복합성:2;건성:1;지성:1,,,high
ulta_aa9dd49c507859,Dermalogica,Acne Biotic Moisturizer,cream,true,183,4.825,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.066,,,,high
dermstore_10d26fea07f68c,Allies of Skin,Allies of Skin Multi Peptides & GF (Growth Factor) Advanced Lifting Serum 7ml,serum,true,182,4.830,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
dermstore_e682f0cd161843,SkinCeuticals,SkinCeuticals Phyto A+ Brightening Treatment Lightweight Moisturizer (1 fl. oz.),cream,true,182,4.192,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.286,,,,high
lookfantastic_144975df44344b,By Terry,By Terry Hyaluronic Global Face Cream 50ml,cream,true,182,4.654,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.044,,,,high
lookfantastic_1658a34fa7eb59,Estée Lauder,Clé de Peau Beauté Hydro-Softening Essence Lotion,serum,true,182,4.703,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
lookfantastic_7dd72eda047bca,Estée Lauder,Lancaster 365 Skin Repair Liposomal Cellular Serum 50ml,serum,true,182,4.808,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.033,,,,high
prod_oy_a000000185366,배드스킨,배드스킨 콜라겐 밤 하이드레이팅 앰플 400ml 기획(+100ml),serum,true,182,4.863,182,1.0000,22,0.1209,30,0.1648,50,0.2747,0.813,복합성:17;건성:13;민감성:9;트러블성:5;지성:4,쿨톤:13;웜톤:11;가을웜톤:8;여름쿨톤:8;봄웜톤:4,잡티:27;미백:22;트러블:10;주름:8;각질:7,high
prod_oy_a000000199173,오휘,[PDRN세럼 선물세트] 오휘 프라임AD 디에이징 앰플세럼 20ml 세트,serum,true,182,4.901,182,1.0000,0,0.0000,36,0.1978,112,0.6154,2.253,복합성:42;건성:30;지성:14;민감성:12;중성:5,쿨톤:28;웜톤:24;봄웜톤:18;여름쿨톤:14;가을웜톤:12,잡티:59;미백:33;주름:20;트러블:20;모공:19,high
ulta_d264771e45d378,Wildfleur,Encapsulated Retinol 0.05% + Bakuchi Renewing Moisturizer,cream,true,182,4.396,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.093,,,,high
lookfantastic_0af4b567b57263,NUXE,NUXE Sun Refreshing After-Sun Lotion 200ml,lotion,true,181,4.785,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.061,,,,high
lookfantastic_d045944d17e81a,Medik8,Kate Somerville +Retinol Vitamin C Moisturiser 50ml,cream,true,181,4.729,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.006,,,,high
prod_oy_a000000182273,마일드랩,[EGF판테놀/장벽] 마일드랩 블루센텔라 더마 리페어크림 50ml,cream,true,181,4.724,181,1.0000,27,0.1492,22,0.1215,63,0.3481,1.409,복합성:21;건성:13;지성:13;민감성:7;트러블성:7,여름쿨톤:15;웜톤:12;가을웜톤:11;봄웜톤:10;쿨톤:9,트러블:32;잡티:30;블랙헤드:14;미백:12;주름:9,high
prod_oy_a000000248500,아누아,[박희선Pick] 아누아 어성초 77 B3 징크 트러블 세럼 30ml 더블 기획,serum,true,181,4.823,181,1.0000,29,0.1602,58,0.3204,22,0.1215,47.950,복합성:5;지성:5;민감성:4;건성:3;트러블성:3,쿨톤:6;가을웜톤:3;겨울쿨톤:3;봄웜톤:3;여름쿨톤:3,트러블:7;잡티:6;미백:5;각질:3;모공:2,high
ulta_5e50609d056957,florence by mills,Dreamy Drops Clarifying Serum,serum,true,181,4.873,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1.249,,,,high
ulta_7b7c82c8635632,Origins,Clear Improvement Acne Clearing Hydrating Lotion,lotion,true,181,4.514,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.685,,,,high
ulta_87449d4cb9b763,Urban Hydration,Bright & Balanced Aloe Vera Daily Moisturizer,cream,true,181,4.575,0,0.0000,0,0.0000,0,0.0000,5,0.0276,1.431,건성:2;복합성:1;중성:1;지성:1,,,high
cultbeauty_780a4008b95994,Sweed,Sweed Eyelash Growth Serum 3ml,serum,true,180,4.622,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.056,,,,high
dermstore_525ffca43c545c,Dame,Dame Arousal Serum 1 oz,serum,true,180,3.622,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
dermstore_99654df150d49e,Augustinus Bader,Augustinus Bader The Cream 30ml,cream,true,180,4.761,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.011,,,,high
dermstore_a314cf28760d37,Pai,Pai Skincare Stabilised Vitamin C 20% Brightening Booster 10ml,serum,true,180,4.833,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
lookfantastic_0f02319b857efd,La Roche-Posay,Mario Badescu Hyaluronic Dew Cream 42g,cream,true,180,4.689,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
lookfantastic_0f62b76398faac,ESPA,ESPA Balancing Moisturiser 55ml,cream,true,180,4.672,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.056,,,,high
lookfantastic_2ae4224004999d,L'Oréal Paris,L'Oréal Paris Elvive Dream Lengths No Haircut Cream 200ml,cream,true,180,4.628,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.100,,,,high
lookfantastic_2fb0fd39f302be,Morphe,Morphe Continuous Setting Mist 79.4g,toner,true,180,4.711,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.050,,,,high
lookfantastic_87e499aafa7258,L'Oréal Paris,L’Oréal Paris Revitalift Hydrating Day Cream 50ml,cream,true,180,4.478,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.011,,,,high
prod_oy_a000000216574,썸바이미,썸바이미 아하 바하 파하 30 데이즈 미라클 토너 기획세트 (150ml+30ml),toner,true,180,4.767,180,1.0000,31,0.1722,29,0.1611,41,0.2278,5.906,복합성:18;지성:12;건성:8;민감성:1;트러블성:1,여름쿨톤:11;쿨톤:9;웜톤:8;가을웜톤:3;봄웜톤:3,잡티:14;각질:11;미백:8;블랙헤드:8;트러블:8,high
prod_oy_a000000232734,퓨어그램,퓨어그램 속건조필수템 저분자 하이드라 히알루론산 세럼 30ml,serum,true,180,4.906,180,1.0000,5,0.0278,37,0.2056,56,0.3111,4.911,복합성:31;지성:8;건성:7;민감성:4;트러블성:3,웜톤:23;쿨톤:12;겨울쿨톤:7;여름쿨톤:5;봄웜톤:4,잡티:30;미백:27;주름:12;트러블:9;모공:8,high
ulta_11c078a159bb8a,Good Molecules,Vitamin C Serum with Oryzanol,serum,true,180,3.817,0,0.0000,0,0.0000,0,0.0000,0,0.0000,2.011,,,,high
prod_oy_a000000235338,디마프,[원조버블세럼] 디마프 히어로 마이 퍼스트 세럼 a.k.a 만능기초 155ml,serum,true,179,4.838,179,1.0000,17,0.0950,39,0.2179,69,0.3855,50.782,복합성:25;건성:20;민감성:11;트러블성:6;지성:4,쿨톤:20;웜톤:12;봄웜톤:9;여름쿨톤:9;가을웜톤:7,잡티:32;트러블:22;미백:17;주름:15;민감성:9,high
prod_oy_a000000246219,라로슈포제,라로슈포제 히알루 B5 수분탄력 세럼 30ml,serum,true,179,4.793,179,1.0000,16,0.0894,34,0.1899,49,0.2737,17.665,건성:22;복합성:12;트러블성:5;민감성:4;지성:2,쿨톤:13;웜톤:11;봄웜톤:7;여름쿨톤:7;겨울쿨톤:6,잡티:21;미백:13;트러블:10;각질:8;블랙헤드:5,high
ulta_4148250b39f3ad,Dermalogica,Multivitamin Power Recovery Cream,cream,true,179,4.866,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1.246,,,,high
dermstore_3205c75a6237cc,First Aid Beauty,First Aid Beauty Resurfacing Moisturiser with 2% Niacinamide 30ml,cream,true,178,4.444,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
lookfantastic_11471c970127b8,Eucerin,Eucerin Urea Repair 10% Lotion 400ml,lotion,true,178,4.522,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.056,,,,high
lookfantastic_16d1c8d1fa4c6a,Liz Earle,Liz Earle Skin Repair Serum 30ml,serum,true,178,4.528,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.006,,,,high
lookfantastic_ea49587d21a6bc,Shiseido,Shiseido Exclusive Ultimune Power Infusing Eye Concentrate 15ml,serum,true,178,4.596,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.045,,,,high
ulta_22f6d7c9781022,MAC,Strobe Highlighting Moisturizer Cream Mini - Pinklite,cream,true,178,4.466,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4.247,,,,high
ulta_3c745e4fd0356f,Dermalogica,Pro-Collagen Banking Water Cream,cream,true,178,4.904,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.466,,,,high
ulta_f09eac668db926,Naturium,Multi-Peptide Advanced Serum,serum,true,178,3.994,0,0.0000,0,0.0000,0,0.0000,0,0.0000,4.399,,,,high
dermstore_3ecc9079cdd666,KORRES,KORRES Apothecary Wild Rose Spotless Serum | 15% Vitamin Super C 30ml,serum,true,177,4.751,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
lookfantastic_0bae896e5a4488,YSL,Estée Lauder Futurist Peptide-Power Serum Primer 27ml,serum,true,177,4.672,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.028,,,,high
lookfantastic_257025ae854c40,Cetaphil,Cetaphil Healthy Radiance Refresh Toner with Niacinamide 150ml,toner,true,177,4.548,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
lookfantastic_901a375043bcec,The Ordinary,Clé de Peau Beauté Precious Gold Vitality Serum 119ml,serum,true,177,4.390,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
prod_oy_a000000172156,루트리,루트리 오디베리 5중 모공 리파이닝 앰플 50ml,serum,true,177,4.565,177,1.0000,18,0.1017,34,0.1921,87,0.4915,2.130,복합성:39;지성:24;건성:12;민감성:4;중성:3,웜톤:30;쿨톤:19;여름쿨톤:13;봄웜톤:9;가을웜톤:7,미백:32;잡티:31;트러블:23;주름:19;각질:18,high
lookfantastic_e9d3b1085deda4,Eucerin,Eucerin Hyaluron Filler Firming Serum 30ml,serum,true,176,4.659,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
prod_oy_a000000170038,닥터지,[피지케어] 닥터지 에이클리어 밸런싱 토너 200ml 증정 기획 (+화장솜 70매),toner,true,176,4.824,176,1.0000,30,0.1705,13,0.0739,50,0.2841,1.278,복합성:23;지성:15;건성:7;민감성:2;중성:1,웜톤:10;여름쿨톤:9;쿨톤:9;가을웜톤:5;겨울쿨톤:4,잡티:26;트러블:15;미백:14;각질:13;주름:6,high
prod_oy_a000000236508,프리메라,프리메라 비타티놀 인텐스 바운시 리프트 마스크 크림 30ml 기획/단품,cream,true,176,4.778,176,1.0000,8,0.0455,54,0.3068,61,0.3466,10.528,복합성:30;건성:18;지성:7;트러블성:3;민감성:2,쿨톤:16;여름쿨톤:13;웜톤:12;가을웜톤:9;봄웜톤:6,잡티:27;미백:18;민감성:13;주름:12;트러블:12,high
ulta_4892e4a4748f6d,Murad,Biome-Balancing Clear & Prevent Acne Treatment Serum,serum,true,176,4.727,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.188,,,,high
ulta_4b7a0661d8f9f4,Drunk Elephant,A-Passioni Retinol Cream,cream,true,176,4.426,0,0.0000,0,0.0000,0,0.0000,6,0.0341,4.744,복합성:3;건성:2;중성:1,,,high
ulta_87190ba6648342,Oak Essentials,Daily Vitamin C Serum,serum,true,176,4.483,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.017,,,,high
dermstore_89be8b1ef4387f,KORRES,KORRES Santorini Grape Poreless Skin Cream 40ml,cream,true,175,4.886,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
prod_oy_a000000186131,메디큐브,메디큐브 레드 이레이징 크림 2.0 50ml,cream,true,175,4.406,175,1.0000,12,0.0686,18,0.1029,49,0.2800,1.229,복합성:20;지성:12;건성:11;트러블성:3;민감성:1,봄웜톤:12;웜톤:12;여름쿨톤:10;쿨톤:6;겨울쿨톤:5,트러블:29;잡티:20;미백:8;블랙헤드:7;각질:5,high
prod_oy_a000000206212,메디큐브,메디큐브 제로 모공 원데이 크림 50ml,cream,true,175,4.789,175,1.0000,33,0.1886,24,0.1371,53,0.3029,7.874,복합성:23;건성:15;지성:5;트러블성:5;민감성:2,웜톤:11;쿨톤:9;여름쿨톤:6;봄웜톤:4;가을웜톤:3,잡티:18;미백:17;트러블:13;각질:7;모공:7,high
ulta_146e56b02c972b,First Aid Beauty,Ultra Repair Firming Day Cream,cream,true,175,4.429,0,0.0000,0,0.0000,0,0.0000,0,0.0000,1.669,,,,high
ulta_6cd1d4ab21f53a,NEOM Wellbeing,Perfect Night's Sleep Mist - 3.4 oz,toner,true,175,4.680,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.371,,,,high
ulta_7a12d78b90e46f,NEOM Wellbeing,Perfect Night's Sleep Mist - 1.01 oz,toner,true,175,4.680,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.371,,,,high
ulta_d97c15237cc881,Tree Hut,Tropic Glow Shimmer Mist,toner,true,175,4.154,0,0.0000,0,0.0000,0,0.0000,0,0.0000,2.040,,,,high
ulta_ea6542d5adae77,Lancôme,Absolue Longevity MD Reset Face Serum for Mature Skin,serum,true,175,4.783,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.011,,,,high
prod_oy_a000000165887,닥터디퍼런트,[진정/쿨링] 닥터디퍼런트 시카 메탈 퀵 수딩 크림 50g,cream,true,174,4.736,174,1.0000,13,0.0747,40,0.2299,98,0.5632,3.517,복합성:49;건성:23;민감성:11;트러블성:9;지성:3,웜톤:28;쿨톤:20;봄웜톤:16;가을웜톤:13;여름쿨톤:11,잡티:51;트러블:38;미백:32;민감성:20;블랙헤드:15,high
prod_oy_a000000174751,토리든,토리든 솔리드인 세라마이드 올데이 에센스 100ml,serum,true,174,4.770,174,1.0000,13,0.0747,23,0.1322,58,0.3333,10.655,복합성:26;건성:14;민감성:6;트러블성:6;지성:5,쿨톤:16;웜톤:12;여름쿨톤:10;봄웜톤:8;가을웜톤:4,잡티:24;트러블:22;미백:17;각질:11;블랙헤드:7,high
ulta_9d19836d9088dd,Oak Essentials,Firming Plant Peptide Serum,serum,true,173,4.936,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.983,,,,high
lookfantastic_882066a862b852,La Roche-Posay,L'Oréal Paris Hydra Genius Liquid Care Moisturiser for Normal Combination Skin 70ml 2 Pack Exclusive,cream,true,172,4.738,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.052,,,,high
prod_oy_a000000142737,더랩바이블랑두,[장벽UP] 더랩바이블랑두 저분자 히알루론산 카밍+ 크림 80ml,cream,true,172,4.750,172,1.0000,27,0.1570,31,0.1802,25,0.1453,1.017,건성:10;복합성:9;지성:5;민감성:1,웜톤:14;쿨톤:8;겨울쿨톤:2,미백:10;잡티:10;각질:8;트러블:8;민감성:3,high
prod_oy_a000000188948,한율,한율 빨간쌀 보습탄력 에멀젼 125ml,lotion,true,172,4.860,172,1.0000,20,0.1163,19,0.1105,53,0.3081,1.477,복합성:22;민감성:9;지성:8;건성:7;트러블성:3,웜톤:14;쿨톤:11;여름쿨톤:10;가을웜톤:5;봄웜톤:5,트러블:17;잡티:16;미백:12;블랙헤드:8;민감성:7,high
prod_oy_a000000200328,디오디너리,[수분보습] 디오디너리 히알루로닉 애시드 2% + B5 60ml,serum,true,172,4.727,172,1.0000,21,0.1221,38,0.2209,46,0.2674,3.262,복합성:14;건성:9;민감성:9;지성:6;트러블성:4,웜톤:15;가을웜톤:8;쿨톤:8;봄웜톤:4;겨울쿨톤:3,트러블:21;잡티:16;미백:10;주름:8;민감성:6,high
lookfantastic_06ed311e8d87b1,The Ordinary,Drunk Elephant A-Passioni Retinol Cream (Various Sizes),cream,true,171,4.591,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.076,,,,high
prod_oy_a000000150818,아크네스,[수부지산뜻진정] 아크네스 모이스처 크림 60ml,serum,true,171,4.696,171,1.0000,45,0.2632,37,0.2164,41,0.2398,1.749,복합성:26;건성:6;지성:4;트러블성:3;민감성:2,웜톤:22;쿨톤:8;가을웜톤:5;여름쿨톤:4,잡티:25;주름:19;트러블:9;미백:7;각질:5,high
prod_oy_a000000224246,풀리,[레이PICK/보습광채] 풀리 쌀 세라 에센스 토너 250ml,toner,true,171,4.930,171,1.0000,5,0.0292,24,0.1404,62,0.3626,16.170,건성:23;복합성:16;지성:11;민감성:7;트러블성:3,웜톤:26;쿨톤:21;여름쿨톤:6;봄웜톤:3;가을웜톤:2,잡티:35;미백:26;주름:17;트러블:12;각질:5,high
ulta_580577f44904bc,Lancôme,Absolue Longevity MD Anticipate Face Cream for Early Age,cream,true,171,4.696,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.006,,,,high
ulta_e69fc342e3c4b1,OLEHENRIKSEN,Detox Drops 2% Salicylic Acid Acne Toner,toner,true,171,4.491,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.135,,,,high
dermstore_3fcabc4247899a,Dr. Barbara Sturm,Dr. Barbara Sturm Face Cream 50mL,cream,true,170,4.665,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
lookfantastic_28167b112fdb82,Fresh,Fresh Rose Deep Hydration Toner (Various Sizes),toner,true,170,4.771,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.106,,,,high
lookfantastic_2b2cb64352279b,Lancaster,Lancaster Sun Perfect Air Daily Invisible Fluid SPF50 Glow Booster 40ml/1.3 oz,serum,true,170,4.753,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.006,,,,high
lookfantastic_3877763f2baa5c,Garnier,Dr. Barbara Sturm Face Cream 50ml,cream,true,170,4.665,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
lookfantastic_be2ab4f83b8bbf,Lancaster,Lancaster Golden Eye-Lifting Cream 15ml,cream,true,170,4.641,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.006,,,,high
lookfantastic_d30c1a3feeae0d,Eucerin,Eucerin Dermopure Clinical Hydra Repair Fluid 40ml,lotion,true,170,4.424,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.000,,,,high
lookfantastic_e7f7be3f4f4056,Medik8,Lancaster Golden Lift Tightening Serum 30ml,serum,true,170,4.712,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.024,,,,high
prod_oy_a000000260462,에스트라,에스트라 아토베리어365 하이드로 수딩크림 80ml,cream,true,170,4.694,170,1.0000,2,0.0118,15,0.0882,60,0.3529,99.629,복합성:30;건성:8;민감성:8;지성:7;트러블성:4,여름쿨톤:16;쿨톤:12;웜톤:10;가을웜톤:8;봄웜톤:6,잡티:22;트러블:16;미백:13;각질:10;블랙헤드:10,high
ulta_fcb7a2853e3246,DevaCurl,CURLBOND Re-Coiling Split End Serum,serum,true,170,4.253,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.206,,,,high
dermstore_ecf74a5bc35361,Eminence Organic Skin Care,Eminence Organic Skin Care Bamboo Firming Fluid 1.2 fl. Oz,lotion,true,169,4.722,0,0.0000,0,0.0000,0,0.0000,0,0.0000,0.331,,,,high
ulta_8c04c16e3cf8e2,Essence,Baby Got Bronze Bronzing Stick - 50 Cozy Coffee Kiss,serum,true,169,4.225,0,0.0000,0,0.0000,0,0.0000,0,0.0000,5.402,,,,high
ulta_8d0808311fecb0,Essence,Baby Got Bronze Bronzing Stick - Mocha Me Crazy,serum,true,169,4.225,0,0.0000,0,0.0000,0,0.0000,0,0.0000,5.402,,,,high
