product_id,ingredient_id,ingredient_name,content_confidence,display_order,concentration_text,concentration_value,concentration_unit,concentration_confidence,normalized_concentration_value,normalized_concentration_unit
ulta_f14d83af2bcc58,ing_pending_86f7d1d50409,Sodium Phytate,medium,20,,,,unknown,,
ulta_f14d83af2bcc58,ing_pending_58c8371d3a24,Glycogen,medium,21,,,,unknown,,
ulta_f14d83af2bcc58,hyaluronic_acid,히알루론산,medium,22,,,,unknown,,
ulta_f14d83af2bcc58,ing_pending_616589a7f2da,Maltodextrin,medium,23,,,,unknown,,
ulta_f14d83af2bcc58,ing_pending_206e6f517026,May Contain/Peut Contenir (+/-): Titanium Dioxide (Ci 77891),medium,24,,,,unknown,,
ulta_f14d83af2bcc58,ing_pending_fa0d90bf1821,Iron Oxides (Ci 77491),medium,25,,,,unknown,,
ulta_f14d83af2bcc58,ing_pending_de1d207b336e,CI 77492,medium,26,,,,unknown,,
ulta_f14d83af2bcc58,ing_pending_9d3a797ebc33,CI 77499),medium,27,,,,unknown,,
ulta_f150b68a074347,ing_pending_f95a5236bdfe,Butylene Glycol,medium,1,,,,unknown,,
ulta_f150b68a074347,ing_pending_0e19a946707f,Magnesium Sulfate,medium,2,,,,unknown,,
ulta_f150b68a074347,ing_pending_c894b49fc1d6,Sorbitan Isostearate,medium,3,,,,unknown,,
ulta_f150b68a074347,ing_pending_1bae26cfac86,Sodium Chloride,medium,4,,,,unknown,,
ulta_f150b68a074347,ing_pending_086e4edf3e9e,Phenoxyethanol,medium,5,,,,unknown,,
ulta_f150b68a074347,ing_pending_e95064d9e028,Zinc Stearate,medium,6,,,,unknown,,
ulta_f150b68a074347,ing_pending_ef6fc82697f5,Stearalkonium Bentonite,medium,7,,,,unknown,,
ulta_f150b68a074347,ing_pending_838f3c820776,Polyglyceryl-3 Diisostearate,medium,8,,,,unknown,,
ulta_f150b68a074347,ing_pending_f87cb3a7039b,Ethylhexylglycerin,medium,9,,,,unknown,,
ulta_f150b68a074347,ing_pending_753814bb31b0,Potassium Sorbate,medium,10,,,,unknown,,
ulta_f150b68a074347,ing_pending_3a9755282369,Mica,medium,11,,,,unknown,,
ulta_f150b68a074347,ing_pending_1061c5b75d0d,Tocopherol,medium,12,,,,unknown,,
ulta_f150b68a074347,ing_pending_575af12d52b9,Ascorbyl Palmitate,medium,13,,,,unknown,,
ulta_f150b68a074347,hyaluronic_acid,히알루론산,medium,14,,,,unknown,,
ulta_f150b68a074347,ing_pending_3d31a9739630,Alpha-Glucan Oligosaccharide,medium,15,,,,unknown,,
ulta_f150b68a074347,ing_pending_30b397102d01,Polymnia Sonchifolia Root Juice,medium,16,,,,unknown,,
ulta_f150b68a074347,ing_pending_616589a7f2da,Maltodextrin,medium,17,,,,unknown,,
ulta_f150b68a074347,ing_pending_7438be35375c,Rubus Idaeus (Raspberry) Leaf Extract,medium,18,,,,unknown,,
ulta_f150b68a074347,ing_pending_a45d4510203f,Rosa Hybrid Flower Extract,medium,19,,,,unknown,,
ulta_f150b68a074347,ing_pending_15bf05065304,Vitis Vinifera (Grape) Fruit Extract,medium,20,,,,unknown,,
ulta_f150b68a074347,ing_pending_0228120e1751,Lactobacillus. +/- (May Contain/Peut Contenir) Titanium Dioxide (CI 77891),medium,21,,,,unknown,,
ulta_f150b68a074347,ing_pending_fa0d90bf1821,Iron Oxides (CI 77491,medium,22,,,,unknown,,
ulta_f150b68a074347,ing_pending_de1d207b336e,CI 77492,medium,23,,,,unknown,,
ulta_f150b68a074347,ing_pending_9d3a797ebc33,CI 77499),medium,24,,,,unknown,,
ulta_f150ba634e8715,dimethicone,디메치콘,medium,1,,,,unknown,,
ulta_f150ba634e8715,glycerin,글리세린,medium,2,,,,unknown,,
ulta_f150ba634e8715,ing_pending_659e8489d2a0,Methicone,medium,3,,,,unknown,,
ulta_f150ba634e8715,ing_pending_97b741443e8d,Nylon-12,medium,4,,,,unknown,,
ulta_f150ba634e8715,ing_pending_8f4063b410fc,Disteardimonium Hectorite,medium,5,,,,unknown,,
ulta_f150ba634e8715,ing_pending_1bae26cfac86,Sodium Chloride,medium,7,,,,unknown,,
ulta_f150ba634e8715,ing_pending_d592dcb2d1cd,Acrylates/Polytrimethylsiloxymethacrylate Copolymer,medium,8,,,,unknown,,
ulta_f150ba634e8715,ing_pending_80ac44b6af90,Polymethylsilsesquioxane,medium,9,,,,unknown,,
ulta_f150ba634e8715,ing_pending_e5d68f7ca8b3,Hydrogenated Styrene/Isoprene Copolymer,medium,10,,,,unknown,,
ulta_f150ba634e8715,ing_pending_49901b5bdb79,Hydroxyacetophenone,medium,11,,,,unknown,,
ulta_f150ba634e8715,ing_pending_f27ca5db415c,Lauryl PEG-8 Dimethicone,medium,12,,,,unknown,,
ulta_f150ba634e8715,ing_pending_69a0a2cc5bf0,HDI/Trimethylol Hexyllactone Crosspolymer,medium,13,,,,unknown,,
ulta_f150ba634e8715,ing_pending_356a192b7913,1,medium,14,,,,unknown,,
ulta_f150ba634e8715,ing_pending_226664e29d99,2-Hexanediol,medium,15,,,,unknown,,
ulta_f150ba634e8715,ing_pending_2b7f0f64981c,Caprylyl Glycol,medium,16,,,,unknown,,
ulta_f150ba634e8715,ing_pending_6645dccd48c0,Tocopheryl Acetate,medium,17,,,,unknown,,
ulta_f150ba634e8715,ing_pending_e4d6ae0bb3c0,Trisodium Ethylenediamine Disuccinate,medium,18,,,,unknown,,
ulta_f150ba634e8715,ing_pending_579c24e12b5e,Talc,medium,19,,,,unknown,,
ulta_f150ba634e8715,ing_pending_0710526574d1,Lauroyl Lysine,medium,20,,,,unknown,,
ulta_f150ba634e8715,ing_pending_928eb582f438,Combretum Fruticosum Flower Nectar,medium,21,,,,unknown,,
ulta_f150ba634e8715,ing_pending_52efcb6c3e9a,Alcohol,medium,22,,,,unknown,,
ulta_f150ba634e8715,ing_pending_f95a5236bdfe,Butylene Glycol,medium,23,,,,unknown,,
ulta_f150ba634e8715,ing_pending_9687d947542e,Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate,medium,24,,,,unknown,,
ulta_f150ba634e8715,centella_asiatica,센텔라/병풀,medium,25,,,,unknown,,
ulta_f150ba634e8715,green_tea,녹차,medium,26,,,,unknown,,
ulta_f150ba634e8715,ing_pending_2caa3e79b7f0,Titanium Dioxide (CI 77891),medium,27,,,,unknown,,
ulta_f150ba634e8715,ing_pending_fa0d90bf1821,Iron Oxides (Ci 77491),medium,28,,,,unknown,,
ulta_f150ba634e8715,ing_pending_de1d207b336e,CI 77492,medium,29,,,,unknown,,
ulta_f150ba634e8715,ing_pending_9d3a797ebc33,CI 77499),medium,30,,,,unknown,,
ulta_f1530896f8cb05,dimethicone,디메치콘,medium,1,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_fab30d898997,Trimethylsiloxysilicate,medium,2,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_6e4a216c2e1f,Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone,medium,3,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_0198b489fd8d,Phenyl Trimethicone,medium,4,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_c3dfcb43f97b,Synthetic Fluorphlogopite,medium,5,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_7c735e014708,Polysilicone-11,medium,6,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_e0192a791a3a,silica,medium,7,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_f95a5236bdfe,Butylene Glycol,medium,8,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_d7ca89904e50,Coco-Caprylate/Caprate,medium,9,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_cece260e61ce,Ppg-12/Smdi Copolymer,medium,10,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_1061c5b75d0d,Tocopherol,medium,11,,,,unknown,,
ulta_f1530896f8cb05,hyaluronic_acid,히알루론산,medium,12,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_4f582819d2e9,Caffeine,medium,13,,,,unknown,,
ulta_f1530896f8cb05,glycerin,글리세린,medium,14,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_f87cb3a7039b,Ethylhexylglycerin,medium,15,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_ca4bc1314db1,Trihydroxystearin,medium,16,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_2b7f0f64981c,Caprylyl Glycol,medium,17,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_a6e60bb7f15b,Triethyl Citrate,medium,18,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_983a5e44d99f,Alumina,medium,19,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_8f4063b410fc,Disteardimonium Hectorite,medium,20,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_425994d315d6,Barium Sulfate,medium,21,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_6655307ba154,Saccharide Isomerate,medium,22,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_105caeab9786,Laureth-12,medium,23,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_8ec671694027,Lecithin,medium,24,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_f68aaff757d5,Laureth-7,medium,25,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_781b68c20362,Hexylene Glycol,medium,26,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_1a5bb7b82246,Citric Acid,medium,27,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_7a7fd7a17067,Sodium Hydroxide,medium,28,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_949109875d96,Sodium Carbonate,medium,29,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_e0ea3adbb6f9,Dimethicone/PEG-10/15 Crosspolymer,medium,30,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_1bae26cfac86,Sodium Chloride,medium,31,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_ec1b8d3ad836,Xanthan Gum,medium,32,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_74ffc51ebab7,Dipropylene Glycol,medium,33,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_e03866d26807,Triethoxycaprylylsilane,medium,34,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_6645dccd48c0,Tocopheryl Acetate,medium,35,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_c78a9a696fee,Disodium EDTA,medium,36,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_8fc8707e2bb5,Sodium Citrate,medium,37,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_086e4edf3e9e,Phenoxyethanol,medium,38,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_753814bb31b0,Potassium Sorbate,medium,39,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_3459dacc2fdf,Sodium Dehydroacetate. May Contain +/-: Mica,medium,40,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_2caa3e79b7f0,Titanium Dioxide (CI 77891),medium,41,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_fa0d90bf1821,Iron Oxides (Ci 77491),medium,42,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_07681f645a9c,Iron Oxides (CI 77492),medium,43,,,,unknown,,
ulta_f1530896f8cb05,ing_pending_a5ff456bf42e,Iron Oxides (CI 77499),medium,44,,,,unknown,,
ulta_f1537a43432de5,ing_pending_2caa3e79b7f0,Titanium Dioxide (CI 77891),medium,1,,,,unknown,,
ulta_f1537a43432de5,ing_pending_99380f166b92,Polypropylsilsesquioxane,medium,2,,,,unknown,,
ulta_f1537a43432de5,ing_pending_aa3dacac5b71,Polyisobutene,medium,3,,,,unknown,,
ulta_f1537a43432de5,ing_pending_67ed028932cf,Ceresin,medium,4,,,,unknown,,
ulta_f1537a43432de5,ing_pending_7e3c5af5b3a4,Iron Oxide Yellow (Ci 77492),medium,5,,,,unknown,,
ulta_f1537a43432de5,dimethicone,디메치콘,medium,6,,,,unknown,,
ulta_f1537a43432de5,ing_pending_0de6c6e18a4a,Polyglyceryl-2 Triisostearate,medium,7,,,,unknown,,
ulta_f1537a43432de5,ing_pending_c7f30b803a7c,Iron Oxide Black / Ci 77499,medium,8,,,,unknown,,
ulta_f1537a43432de5,ing_pending_8215e26f1a8d,Iron Oxide Red (Ci 77491),medium,9,,,,unknown,,
ulta_f1537a43432de5,ing_pending_0cd99cd0f99d,Polyhydroxystearic Acid,medium,10,,,,unknown,,
ulta_f1537a43432de5,ing_pending_8ec671694027,Lecithin,medium,11,,,,unknown,,
ulta_f1537a43432de5,ing_pending_5d65c0ed5974,acrylates/Stearyl Acrylate/Dimethicone Methacrylate Copolymer,medium,12,,,,unknown,,
ulta_f1537a43432de5,ing_pending_0def4da17ecf,Vp/Hexadecene Copolymer,medium,13,,,,unknown,,
ulta_f1537a43432de5,ing_pending_c894b49fc1d6,Sorbitan Isostearate,medium,14,,,,unknown,,
ulta_f1537a43432de5,ing_pending_69cea4ec4d97,Aluminum Hydroxide,medium,15,,,,unknown,,
ulta_f1537a43432de5,ing_pending_659e8489d2a0,Methicone,medium,16,,,,unknown,,
ulta_f15484660019cf,ing_pending_b5f923a0e487,Pentaerythrityl Tetraisostearate,medium,1,,,,unknown,,
ulta_f15484660019cf,squalane,스쿠알란,medium,2,,,,unknown,,
ulta_f15484660019cf,ing_pending_0976729c1e76,Bis-Diglyceryl Polyacyladipate-2,medium,3,,,,unknown,,
ulta_f15484660019cf,ing_pending_734fcda70be4,Dimer ­Dilinoleyl ­Dimer ­Dilinoleate,medium,4,,,,unknown,,
ulta_f15484660019cf,ing_pending_1bfdf8d4575e,Tridecyl Trimellitate,medium,5,,,,unknown,,
ulta_f15484660019cf,ing_pending_13dde91a4fb0,Diisostearyl Malate,medium,6,,,,unknown,,
ulta_f15484660019cf,ing_pending_be370c032e74,Silica Dimethyl Silylate [Nano] / Silica Dimethyl Silylate,medium,7,,,,unknown,,
ulta_f15484660019cf,ing_pending_086e4edf3e9e,Phenoxyethanol,medium,8,,,,unknown,,
ulta_f15484660019cf,ing_pending_f87cb3a7039b,Ethylhexylglycerin,medium,9,,,,unknown,,
ulta_f15484660019cf,ing_pending_9687d947542e,Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate,medium,10,,,,unknown,,
ulta_f15484660019cf,ing_pending_6645dccd48c0,Tocopheryl Acetate,medium,11,,,,unknown,,
ulta_f15484660019cf,ing_pending_88d2bf71fe74,Passiflora Edulis Seed Oil,medium,12,,,,unknown,,
ulta_f15484660019cf,ing_pending_8902db8715ee,Mentha Piperita Oil,medium,13,,,,unknown,,
ulta_f15484660019cf,ing_pending_6e8e124170c9,Ethylhexyl Palmitate,medium,14,,,,unknown,,
ulta_f15484660019cf,ing_pending_0ebc79111751,menthol,medium,15,,,,unknown,,
ulta_f15484660019cf,ing_pending_1061c5b75d0d,Tocopherol,medium,16,,,,unknown,,
ulta_f15484660019cf,ing_pending_886ee9e61d92,Carvone,medium,17,,,,unknown,,
ulta_f15484660019cf,ing_pending_4e66a5ee9194,Beta-Caryophyllene,medium,18,,,,unknown,,
ulta_f15484660019cf,ing_pending_9a3ee9934aea,Limonene,medium,19,,,,unknown,,
ulta_f15484660019cf,ing_pending_8120072e6f70,Pinene,medium,20,,,,unknown,,
ulta_f15484660019cf,ing_pending_ca4bc1314db1,Trihydroxystearin,medium,21,,,,unknown,,
ulta_f15484660019cf,ing_pending_84158fc41a50,Terpineol,medium,22,,,,unknown,,
ulta_f15484660019cf,hyaluronic_acid,히알루론산,medium,23,,,,unknown,,
ulta_f15484660019cf,ing_pending_526d9aaf7851,​ Glucomannan,medium,24,,,,unknown,,
ulta_f157b58023c9c7,dimethicone,디메치콘,medium,1,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_c3dfcb43f97b,Synthetic Fluorphlogopite,medium,2,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_13dde91a4fb0,Diisostearyl Malate,medium,3,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_aa3dacac5b71,Polyisobutene,medium,4,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_a696f9f9fd04,Dimethicone/Vinyl Dimethicone Crosspolymer,medium,5,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_086e4edf3e9e,Phenoxyethanol,medium,6,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_7b5d6891c055,Tin Oxide,medium,7,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_6645dccd48c0,Tocopheryl Acetate,medium,8,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_0e9fee75821c,Persea Gratissima (Avocado) Oil,medium,9,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_c388160832db,Simmondsia Chinensis (Jojoba) Seed Oil,medium,10,,,,unknown,,
ulta_f157b58023c9c7,squalane,스쿠알란,medium,11,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_f87cb3a7039b,Ethylhexylglycerin,medium,12,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_81aaa4d096eb,Aluminum Hydroxide. May Contain: Titanium Dioxide (CI 77891),medium,13,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_fa0d90bf1821,Iron Oxides (Ci 77491),medium,14,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_de1d207b336e,CI 77492,medium,15,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_9d3a797ebc33,CI 77499),medium,16,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_ad9b61ff1f3c,Yellow 5 Lake (Ci 19140)],medium,17,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_01337a1f550b,Carmine (CI 75470). 2,medium,18,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_3f2256e53af5,4: Caprylic/Capric Triglyceride,medium,19,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_e0192a791a3a,silica,medium,20,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_3a9755282369,Mica,medium,22,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_69cea4ec4d97,Aluminum Hydroxide,medium,25,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_c7e76af07b52,Ethylhexylglycerin. May Contain: Titanium Dioxide (CI 77891),medium,30,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_532bd7d2dbe6,Carmine (CI 75470). 3: Caprylic/Capric Triglyceride,medium,35,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_618957ea6504,Calcium Titanium Borosilicate,medium,39,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_ff760a7db7fa,Calcium Aluminum Borosilicate,medium,43,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_2db994881ced,Tin Oxide. May Contain: Titanium Dioxide (Ci 77891),medium,51,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_7d77fe88d089,Carmine (CI 75470). 5: Caprylic/Capric Triglyceride,medium,56,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_616589a7f2da,Maltodextrin,medium,72,,,,unknown,,
ulta_f157b58023c9c7,ing_pending_daca7e809289,Carmine (CI 75470),medium,78,,,,unknown,,
ulta_f159cf6ed28294,dimethicone,디메치콘,medium,1,,,,unknown,,
ulta_f159cf6ed28294,ing_pending_59490e417d3d,Propanediol,medium,2,,,,unknown,,
ulta_f159cf6ed28294,ing_pending_cd3f20ed441f,Alcohol Denat,medium,3,,,,unknown,,
ulta_f159cf6ed28294,ing_pending_c3dfcb43f97b,Synthetic Fluorphlogopite,medium,4,,,,unknown,,
ulta_f159cf6ed28294,niacinamide,나이아신아마이드,medium,5,,,,unknown,,
ulta_f159cf6ed28294,ing_pending_426f77d2b60f,Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer,medium,6,,,,unknown,,
ulta_f159cf6ed28294,ing_pending_4f582819d2e9,Caffeine,medium,7,,,,unknown,,
ulta_f159cf6ed28294,ing_pending_1061c5b75d0d,Tocopherol,medium,8,,,,unknown,,
ulta_f159cf6ed28294,ing_pending_6e1df0944cc4,Scutellaria Baicalensis Root Extract,medium,9,,,,unknown,,
ulta_f159cf6ed28294,ing_pending_c773d2b56351,Peg-30 Dipolyhydroxystearate,medium,10,,,,unknown,,
ulta_f159cf6ed28294,ing_pending_69cea4ec4d97,Aluminum Hydroxide,medium,11,,,,unknown,,
ulta_f159cf6ed28294,ing_pending_0e19a946707f,Magnesium Sulfate,medium,12,,,,unknown,,
ulta_f159cf6ed28294,ing_pending_d97d3be62159,Disodium Stearoyl Glutamate,medium,13,,,,unknown,,
ulta_f159cf6ed28294,ing_pending_8f4063b410fc,Disteardimonium Hectorite,medium,14,,,,unknown,,
ulta_f159cf6ed28294,ing_pending_71b28ec75e2d,Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate,medium,15,,,,unknown,,
ulta_f159cf6ed28294,ing_pending_f8e2b72f8369,Phenoxyethanol. \[+/- May Contain: Titanium Dioxide,medium,16,,,,unknown,,
ulta_f159cf6ed28294,ing_pending_3cf5617df878,Iron Oxides\],medium,17,,,,unknown,,
ulta_f16176692af9b0,ing_pending_95691fa7eb4b,Cyclopentasiloxane,medium,1,,,,unknown,,
ulta_f16176692af9b0,glycerin,글리세린,medium,2,,,,unknown,,
ulta_f16176692af9b0,ing_pending_6e538f64de8d,PEG-9 Polydimethylsiloxyethyl Dimethicone,medium,3,,,,unknown,,
ulta_f16176692af9b0,ing_pending_f2af9086549b,Caprylic/Capric Triglyceride,medium,4,,,,unknown,,
ulta_f16176692af9b0,ing_pending_98229d24532a,Caprylyl Methicone,medium,5,,,,unknown,,
ulta_f16176692af9b0,ing_pending_80ac44b6af90,Polymethylsilsesquioxane,medium,6,,,,unknown,,
ulta_f16176692af9b0,ing_pending_5f970d7e5649,C13-15 Alkane,medium,7,,,,unknown,,
ulta_f16176692af9b0,ing_pending_c894b49fc1d6,Sorbitan Isostearate,medium,8,,,,unknown,,
ulta_f16176692af9b0,dimethicone,디메치콘,medium,9,,,,unknown,,
ulta_f16176692af9b0,ing_pending_0198b489fd8d,Phenyl Trimethicone,medium,10,,,,unknown,,
ulta_f16176692af9b0,ing_pending_5d65c0ed5974,acrylates/Stearyl Acrylate/Dimethicone Methacrylate Copolymer,medium,11,,,,unknown,,
ulta_f16176692af9b0,ing_pending_bc33e8ef1269,Kaolin,medium,12,,,,unknown,,
ulta_f16176692af9b0,hyaluronic_acid,히알루론산,medium,13,,,,unknown,,
ulta_f16176692af9b0,ing_pending_54e5d9cb8c2e,Rubus Chamaemorus Fruit Extract,medium,14,,,,unknown,,
ulta_f16176692af9b0,ing_pending_88d2bf71fe74,Passiflora Edulis Seed Oil,medium,15,,,,unknown,,
ulta_f16176692af9b0,ing_pending_1061c5b75d0d,Tocopherol,medium,16,,,,unknown,,
ulta_f16176692af9b0,ing_pending_b0b98844fb71,Vitis Vinifera (Grape) Seed Oil,medium,17,,,,unknown,,
ulta_f16176692af9b0,ing_pending_12295e6b98e7,Citrullus Lanatus (Watermelon) Fruit Extract,medium,18,,,,unknown,,
ulta_f16176692af9b0,ing_pending_0bcb6d97a8e0,Fragaria Vesca (Strawberry) Fruit Extract,medium,19,,,,unknown,,
ulta_f16176692af9b0,ing_pending_5482eb05311f,Citrus Limon (Lemon) Fruit Extract,medium,20,,,,unknown,,
ulta_f16176692af9b0,ing_pending_ffce56984f28,Vaccinium Angustifolium (Blueberry) Fruit Extract,medium,21,,,,unknown,,
ulta_f16176692af9b0,ing_pending_ec8e33ed1389,Prunus Persica (Peach) Fruit Extract,medium,22,,,,unknown,,
ulta_f16176692af9b0,ing_pending_9245dcfe2123,Vaccinium Macrocarpon (Cranberry) Fruit Extract,medium,23,,,,unknown,,
ulta_f16176692af9b0,ing_pending_e599230d0861,Lycium Barbarum Fruit Extract,medium,24,,,,unknown,,
ulta_f16176692af9b0,ing_pending_cae61514931f,Euterpe Oleracea Fruit Extract,medium,25,,,,unknown,,
ulta_f16176692af9b0,ing_pending_45aead1ae83a,Malpighia Punicifolia (Acerola) Fruit Extract,medium,26,,,,unknown,,
ulta_f16176692af9b0,ing_pending_ab8d2249a840,Punica Granatum Fruit Extract,medium,27,,,,unknown,,
ulta_f16176692af9b0,ing_pending_054ddf43c067,Passiflora Incarnata Fruit Extract,medium,28,,,,unknown,,
ulta_f16176692af9b0,niacinamide,나이아신아마이드,medium,29,,,,unknown,,
ulta_f16176692af9b0,ing_pending_8f0f60d1f79d,Bakuchiol,medium,30,,,,unknown,,
ulta_f16176692af9b0,ing_pending_4f582819d2e9,Caffeine,medium,31,,,,unknown,,
ulta_f16176692af9b0,ing_pending_c38680978fed,Aloe Barbadensis Leaf Extract,medium,32,,,,unknown,,
ulta_f16176692af9b0,ing_pending_b53586d23b18,Hydrolyzed Vegetable Protein,medium,33,,,,unknown,,
ulta_f16176692af9b0,ing_pending_bcf7783e7fe4,Leuconostoc/Radish Root Ferment Filtrate,medium,34,,,,unknown,,
ulta_f16176692af9b0,ing_pending_b75fea71e1c2,Diamond Powder,medium,35,,,,unknown,,
ulta_f16176692af9b0,ing_pending_f95a5236bdfe,Butylene Glycol,medium,36,,,,unknown,,
ulta_f16176692af9b0,ing_pending_356a192b7913,1,medium,37,,,,unknown,,
ulta_f16176692af9b0,ing_pending_226664e29d99,2-Hexanediol,medium,38,,,,unknown,,
ulta_f16176692af9b0,ing_pending_086e4edf3e9e,Phenoxyethanol,medium,39,,,,unknown,,
ulta_f16176692af9b0,ing_pending_62d36121e1ef,Hydroxyethyl Urea,medium,40,,,,unknown,,
ulta_f16176692af9b0,ing_pending_0e19a946707f,Magnesium Sulfate,medium,41,,,,unknown,,
ulta_f16176692af9b0,ing_pending_2b8a8884e519,Isotridecyl Isononanoate,medium,42,,,,unknown,,
ulta_f16176692af9b0,ing_pending_8f4063b410fc,Disteardimonium Hectorite,medium,43,,,,unknown,,
ulta_f16176692af9b0,ing_pending_c6d0f7cd5633,Dimethicone Crosspolymer,medium,44,,,,unknown,,
ulta_f16176692af9b0,ing_pending_954b3bba2d58,Cetyl Peg/Ppg-10/1 Dimethicone,medium,45,,,,unknown,,
ulta_f16176692af9b0,ing_pending_99380f166b92,Polypropylsilsesquioxane,medium,46,,,,unknown,,
ulta_f16176692af9b0,ing_pending_69cea4ec4d97,Aluminum Hydroxide,medium,47,,,,unknown,,
ulta_f16176692af9b0,ing_pending_a0000e947d4f,Quaternium-90 Bentonite,medium,48,,,,unknown,,
ulta_f16176692af9b0,ing_pending_e03866d26807,Triethoxycaprylylsilane,medium,49,,,,unknown,,
ulta_f16176692af9b0,ing_pending_f87cb3a7039b,Ethylhexylglycerin,medium,50,,,,unknown,,
ulta_f16176692af9b0,ing_pending_a6e60bb7f15b,Triethyl Citrate,medium,51,,,,unknown,,
ulta_f16176692af9b0,ing_pending_0cd99cd0f99d,Polyhydroxystearic Acid,medium,52,,,,unknown,,
ulta_f16176692af9b0,ing_pending_87ddc430550e,Propylene Carbonate,medium,53,,,,unknown,,
ulta_f16176692af9b0,ing_pending_6e8e124170c9,Ethylhexyl Palmitate,medium,54,,,,unknown,,
ulta_f16176692af9b0,ing_pending_430700274a39,Isopropyl Myristate,medium,55,,,,unknown,,
ulta_f16176692af9b0,ing_pending_18e1a9e721e9,Isostearic Acid,medium,56,,,,unknown,,
ulta_f16176692af9b0,ing_pending_8ec671694027,Lecithin,medium,57,,,,unknown,,
ulta_f16176692af9b0,ing_pending_c78a9a696fee,Disodium EDTA,medium,58,,,,unknown,,
ulta_f16176692af9b0,ing_pending_c1de5ae27f7d,Polyglyceryl-3 Polyricinoleate,medium,59,,,,unknown,,
ulta_f16176692af9b0,ing_pending_6645dccd48c0,Tocopheryl Acetate,medium,60,,,,unknown,,
