product_id,brand,name,category,is_recommendable,recommend_exclude_reason,skin_type_tags,thumbnail_url,image_urls,functional_review_text,functional_cosmetic_status,functional_cosmetic_claims,functional_claim_confidence,functional_claim_basis
ulta_3dbe70f6c3aead,CoverGirl,Clean Fresh Jelly Water Lip & Cheek Tint - Jelly Nude,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2638460?w=500&h=500,https://media.ultainc.com/i/ulta/2638460?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_bf996c6b6fb901,Versed,Day Lash Lifting and Defining Mascara - Black,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2641899?w=500&h=500,https://media.ultainc.com/i/ulta/2641899?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_be718b8c16c758,Versed,Soft Gloss Tinted Lip Serum - Flamingo,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2641910?w=500&h=500,https://media.ultainc.com/i/ulta/2641910?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_86a0c770cd915a,Versed,Sheer Stay Liquid Eyeshadow - Vintage,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2641915?w=500&h=500,https://media.ultainc.com/i/ulta/2641915?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_b89a5f66a413ee,CoverGirl,Clean Fresh Tinted Lip Balm SPF 15 - Orange You A Cutie,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2641560?w=500&h=500,https://media.ultainc.com/i/ulta/2641560?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_51118ca2cb3014,isima,Iconic Densifying Scalp Serum,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2635661?w=500&h=500,https://media.ultainc.com/i/ulta/2635661?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_dd7fdedab51c01,isima,Curls Don't Lie Curl Perfecting Cream - 6.7 oz,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2635666?w=500&h=500,https://media.ultainc.com/i/ulta/2635666?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_63308fd38eb517,Neutrogena,Light Pink Hydro Boost Tinted Plumping Lip Oil,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2643502?w=500&h=500,https://media.ultainc.com/i/ulta/2643502?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_05b65820e5c2b3,Anastasia Beverly Hills,Smooth Blur Powder Bronzer - Tropical Tan,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2639983?w=500&h=500,https://media.ultainc.com/i/ulta/2639983?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_4d47038601a7b6,bareMinerals,The ORIGINAL Get Started Kit 3-Piece Mineral Makeup Set - Fairly Medium,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2641120?w=500&h=500,https://media.ultainc.com/i/ulta/2641120?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_448496509d79e6,L'Oréal,Infallible Blur-Fection Longwear Loose Setting Powder - Brightening Light Pink,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640905?w=500&h=500,https://media.ultainc.com/i/ulta/2640905?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_11e4ecf106d7c2,ColourPop,HydraPop Glossy Lip Stain - Blueberry Marg,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2642845?w=500&h=500,https://media.ultainc.com/i/ulta/2642845?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_765f749010a30e,Revolution Beauty,Superdewy Liquid Blush Burst - Pink Fizz,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640333?w=500&h=500,https://media.ultainc.com/i/ulta/2640333?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_96b5b17a64a102,Revolution Beauty,Superdewy Liquid Blush Burst - Watermelon Pop Coral,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2642402?w=500&h=500,https://media.ultainc.com/i/ulta/2642402?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_8a35ba854c64c8,Milani,Keep It Full Plumping Lip Liner - Hotshot,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2641495?w=500&h=500,https://media.ultainc.com/i/ulta/2641495?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_37cb22af366ae4,e.l.f. Cosmetics,Holy Strokes Micro-Fine Brow Pen - Blonde,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2639442?w=500&h=500,https://media.ultainc.com/i/ulta/2639442?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_e0f291f4505c51,e.l.f. Cosmetics,Holy Strokes Micro-Fine Brow Pen - Dark Brown,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2639842?w=500&h=500,https://media.ultainc.com/i/ulta/2639842?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_5927194fa9fd9f,Juvia's Place,The Reds Satin Creamy Lipstick - New Flame,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2619251?w=500&h=500,https://media.ultainc.com/i/ulta/2619251?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_e4ae619210ecbe,Oak Essentials,Microbiome Balancing Deodorant,bodycare,false,db_only_foreign_catalog:bodycare,,https://media.ultainc.com/i/ulta/2643193?w=500&h=500,https://media.ultainc.com/i/ulta/2643193?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_8d9501407d1ec8,JVN,Complete Blowout Styling Milk - 0.84 oz,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2643078?w=500&h=500,https://media.ultainc.com/i/ulta/2643078?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_69cee5af47410e,JVN,Embody Volumizing Shampoo - 2.0 oz,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2643081?w=500&h=500,https://media.ultainc.com/i/ulta/2643081?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_eed7ca80d53171,JVN,Perfect The Essential Dry Shampoo - 1.7 oz,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2643859?w=500&h=500,https://media.ultainc.com/i/ulta/2643859?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_6df2ea0f6b8ddc,Tarte,Maracuja Juicy Lip & Cheek Multi-Stick - FIRECRACKER,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640740?w=500&h=500,https://media.ultainc.com/i/ulta/2640740?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_ae88d11aa07e13,Tarte,Maracuja Juicy Lip & Cheek Multi-Stick - SWEET SPOT,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640748?w=500&h=500,https://media.ultainc.com/i/ulta/2640748?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_6ab9b4609ac7fd,L'Oréal,Plump Ambition pH Hyaluron Lip Oil - pH Berry Noir,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640426?w=500&h=500,https://media.ultainc.com/i/ulta/2640426?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_aed17cf9b58569,JVN,Embody Volumizing Conditioner - 2.0 oz,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2643080?w=500&h=500,https://media.ultainc.com/i/ulta/2643080?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_62cee00013828f,Tarte,Setting Superstars Powder & Spray Duo - Lavender,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640787?w=500&h=500,https://media.ultainc.com/i/ulta/2640787?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_39973f8cccff32,Tarte,Wakeup Makeup Shape Tape & Fake Awake Duo - 35N,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640762?w=500&h=500,https://media.ultainc.com/i/ulta/2640762?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_781043c62c21a4,e.l.f. Cosmetics,Sheer For It Blush Lip + Cheek Tint - Plums Up,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2639514?w=500&h=500,https://media.ultainc.com/i/ulta/2639514?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_ed35816b460231,e.l.f. Cosmetics,Sheer For It Blush Lip + Cheek Tint - Burgun-Did That,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2656579?w=500&h=500,https://media.ultainc.com/i/ulta/2656579?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_6ef988d4ae8e1d,Revolution Beauty,Pout Lip Gloss Stick - Chocolate Ganache,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640342?w=500&h=500,https://media.ultainc.com/i/ulta/2640342?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_566c0bc467f59d,Revolution Beauty,Pout Lip Gloss Stick - Shimmer Sugar Cookie Pink,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2642408?w=500&h=500,https://media.ultainc.com/i/ulta/2642408?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_c75fc2d3b93bcf,HOURGLASS,Curator Eyeshadow Palette - Futurist,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2641229?w=500&h=500,https://media.ultainc.com/i/ulta/2641229?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_b40c99aa4cfd6c,e.l.f. Cosmetics,Incredi-Curl Curling & Volumizing Mascara - Brown,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2639452?w=500&h=500,https://media.ultainc.com/i/ulta/2639452?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_c532f3eb00b521,e.l.f. Cosmetics,Smoky Kohl Eyeliner - Limelight,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2639520?w=500&h=500,https://media.ultainc.com/i/ulta/2639520?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_39f495e0efd5bf,e.l.f. Cosmetics,Smoky Kohl Eyeliner - Smoke Signal,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2639756?w=500&h=500,https://media.ultainc.com/i/ulta/2639756?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_8f44abd8e8d5b7,Essence,Foundation Stick - 190,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640627?w=500&h=500,https://media.ultainc.com/i/ulta/2640627?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_3b4eb9e6a919a1,Essence,Foundation Stick - 20,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640614?w=500&h=500,https://media.ultainc.com/i/ulta/2640614?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_b1873c13570694,Essence,Foundation Stick - 250,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640678?w=500&h=500,https://media.ultainc.com/i/ulta/2640678?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_4adebaece14c8c,Essence,Foundation Stick - 201,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640685?w=500&h=500,https://media.ultainc.com/i/ulta/2640685?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_f6d553516395c0,Essence,Foundation Stick - 202,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640927?w=500&h=500,https://media.ultainc.com/i/ulta/2640927?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_649d9cefc8aa88,Essence,Foundation Stick - 203,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640930?w=500&h=500,https://media.ultainc.com/i/ulta/2640930?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_f68009e43fbc82,Essence,Foundation Stick - 350,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640926?w=500&h=500,https://media.ultainc.com/i/ulta/2640926?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_27201fc8c98ba4,Essence,Lash Without Limits Tubing Extreme Lengthening & Volume Mascara - Brown,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2656048?w=500&h=500,https://media.ultainc.com/i/ulta/2656048?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_cf4c776405ed7c,MILK MAKEUP,Balmade Hydrating Tinted Lip Balm with Electrolytes - QUENCH,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640028?w=500&h=500,https://media.ultainc.com/i/ulta/2640028?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_fd902456137468,NARS,Quad Eyeshadow - KOH RONG,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2644874?w=500&h=500,https://media.ultainc.com/i/ulta/2644874?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_48af3f3b9531fd,Benefit Cosmetics,The POREfessional Blurring & Smoothing Foundation with Niacinamide - 4N Wonder,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640547?w=500&h=500,https://media.ultainc.com/i/ulta/2640547?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_05d9bb7beb5f20,Benefit Cosmetics,The POREfessional Blurring & Smoothing Foundation with Niacinamide - 5C Confident,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640548?w=500&h=500,https://media.ultainc.com/i/ulta/2640548?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_dcca95b352e27c,Benefit Cosmetics,The POREfessional Blurring & Smoothing Foundation with Niacinamide - 11W Excellence,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640556?w=500&h=500,https://media.ultainc.com/i/ulta/2640556?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_31eef18449becf,Benefit Cosmetics,The POREfessional Blurring & Smoothing Foundation with Niacinamide - 14C Phenomenal,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640559?w=500&h=500,https://media.ultainc.com/i/ulta/2640559?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_139d02d22c2123,Benefit Cosmetics,The POREfessional Blurring & Smoothing Foundation with Niacinamide - 32W Visionary,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640580?w=500&h=500,https://media.ultainc.com/i/ulta/2640580?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_876bd1a04f87b8,Benefit Cosmetics,The POREfessional Blurring & Smoothing Foundation with Niacinamide - 38C Magnetic,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640590?w=500&h=500,https://media.ultainc.com/i/ulta/2640590?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_3c361d1adf83e8,Benefit Cosmetics,The POREfessional Blurring & Smoothing Foundation with Niacinamide - 35N Victorious,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640584?w=500&h=500,https://media.ultainc.com/i/ulta/2640584?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_993feb0d39de77,ILIA,Soft Focus Blurring Blush - Talc-Free Powder Blush - BREATHLESS,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2642286?w=500&h=500,https://media.ultainc.com/i/ulta/2642286?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_b717912bf9e33e,ILIA,Soft Focus Blurring Blush - Talc-Free Powder Blush - MAGNETIC,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2642289?w=500&h=500,https://media.ultainc.com/i/ulta/2642289?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_12bbcbfbd0122d,Bio Ionic,10X 1” Pro Hair Styling Iron,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2639749?w=500&h=500,https://media.ultainc.com/i/ulta/2639749?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_a51c4fdbae3f96,about-face,Beach Freak Bronzer Stick - Tan Lines,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640122?w=500&h=500,https://media.ultainc.com/i/ulta/2640122?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_010068ce52cbe9,FENTY BEAUTY by Rihanna,Bright Fix Instant Brightening + Blurring Powder - BANANA,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2641350?w=500&h=500,https://media.ultainc.com/i/ulta/2641350?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_e904974bcb9c9d,bareMinerals,ORIGINAL Liquid Mineral Brightening Concealer - Medium Tan 3.5W,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2641130?w=500&h=500,https://media.ultainc.com/i/ulta/2641130?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_6e7713d1fdfe14,bareMinerals,ORIGINAL Liquid Mineral Brightening Concealer - Medium Tan 3.5N,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2641129?w=500&h=500,https://media.ultainc.com/i/ulta/2641129?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_c0e6de1a1374b6,bareMinerals,ORIGINAL Liquid Mineral Brightening Concealer - Deep 6N,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2641142?w=500&h=500,https://media.ultainc.com/i/ulta/2641142?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_ea830a9bdf6fa1,NARS,Soft Matte Advanced Perfecting Powder - HIGH TIDE,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2644901?w=500&h=500,https://media.ultainc.com/i/ulta/2644901?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_16e0b559d2ded1,Moroccanoil,Moroccanoil Treatment Hair Oil - 3.4 oz,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2644186?w=500&h=500,https://media.ultainc.com/i/ulta/2644186?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_0ae482406e1412,bareMinerals,ORIGINAL Talc-Free Pressed Powder Foundation Mineral SPF 15 - Neutral Dark 24,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640739?w=500&h=500,https://media.ultainc.com/i/ulta/2640739?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_3589ef28a92ee2,bareMinerals,ORIGINAL Talc-Free Pressed Powder Foundation Mineral SPF 15 - Warm Tan 22,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640743?w=500&h=500,https://media.ultainc.com/i/ulta/2640743?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_dd4e7ea753ce98,bareMinerals,ORIGINAL Talc-Free Pressed Powder Foundation Mineral SPF 15 - Neutral Medium 15,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640804?w=500&h=500,https://media.ultainc.com/i/ulta/2640804?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_a816210aa04cb5,bareMinerals,ORIGINAL Talc-Free Pressed Powder Foundation Mineral SPF 15 - Golden Beige 13,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640806?w=500&h=500,https://media.ultainc.com/i/ulta/2640806?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_987d48e7a897eb,bareMinerals,ORIGINAL Talc-Free Pressed Powder Foundation Mineral SPF 15 - Golden Fair 04,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2640815?w=500&h=500,https://media.ultainc.com/i/ulta/2640815?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_7fe0d648e1afae,The Hair Edit,Ruched Ribbons Skinny Satin Scrunchies Set - Multi-Color,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2646131?w=500&h=500,https://media.ultainc.com/i/ulta/2646131?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_4afd93e0c576d7,Juvia's Place,Coffee Shop Liquid Eyeshadow - Maple Latte- Matte,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2636157?w=500&h=500,https://media.ultainc.com/i/ulta/2636157?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_ea0fe42db49f39,Juvia's Place,Coffee Shop Liquid Eyeshadow - Caramel Malt- Matte,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2636478?w=500&h=500,https://media.ultainc.com/i/ulta/2636478?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_9f26a218289541,Juvia's Place,Nubian Eyeshadow Stick - Jezebel - Matte,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2636459?w=500&h=500,https://media.ultainc.com/i/ulta/2636459?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_0560cb15d5a962,Juvia's Place,Nubian Eyeshadow Stick - Carlota - Shimmer,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2636464?w=500&h=500,https://media.ultainc.com/i/ulta/2636464?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_9a758aa769c865,Juvia's Place,Beautiful Big Lip (BBL) Plumping Gloss - Cocoa Spice,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2636152?w=500&h=500,https://media.ultainc.com/i/ulta/2636152?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_4f293e292832ee,Uni,Skin Shield Body Wash - 12.6 oz (Refill),bodycare,false,db_only_foreign_catalog:bodycare,,https://media.ultainc.com/i/ulta/2643939?w=500&h=500,https://media.ultainc.com/i/ulta/2643939?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_a70053565ddc21,Uni,Skin Soothing Deodorant - 1.85 oz,bodycare,false,db_only_foreign_catalog:bodycare,,https://media.ultainc.com/i/ulta/2644999?w=500&h=500,https://media.ultainc.com/i/ulta/2644999?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_cc5b4678e1c673,Lancôme,Lip Idôle JuicyTreat Oil-in-Gloss - 22 Rosy Plump,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2641973?w=500&h=500,https://media.ultainc.com/i/ulta/2641973?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_0dc2e76a2e9332,Lancôme,Lip Idôle JuicyTreat Oil-in-Gloss - 60 Million-Dollar Berry,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2641978?w=500&h=500,https://media.ultainc.com/i/ulta/2641978?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_999e6163d62257,ULTA Beauty Collection,Jelly Gloss Lip Gel - It's Electric,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2630711?w=500&h=500,https://media.ultainc.com/i/ulta/2630711?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_829933b051829d,Paul Mitchell,Extra-Body Conditioner - 2.5 oz,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2643539?w=500&h=500,https://media.ultainc.com/i/ulta/2643539?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_39db73d5b68ab0,Paul Mitchell,Extra-Body Shampoo - 16.9 oz,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2643470?w=500&h=500,https://media.ultainc.com/i/ulta/2643470?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_cfa38d29562b6e,Paul Mitchell,Extra-Body Sculpting Foam - 6.7 oz,bodycare,false,db_only_foreign_catalog:bodycare,,https://media.ultainc.com/i/ulta/2643437?w=500&h=500,https://media.ultainc.com/i/ulta/2643437?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_803e87a0ad9677,Paul Mitchell,Extra-Body Root Boost - 16.9 oz,bodycare,false,db_only_foreign_catalog:bodycare,,https://media.ultainc.com/i/ulta/2643259?w=500&h=500,https://media.ultainc.com/i/ulta/2643259?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_1933d1cea00bd2,Paul Mitchell,Freeze and Shine Hairspray - 8.5 oz,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2643424?w=500&h=500,https://media.ultainc.com/i/ulta/2643424?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_77c4e635ea12be,Paul Mitchell,Super Clean Hairspray - 9.5 oz,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2643432?w=500&h=500,https://media.ultainc.com/i/ulta/2643432?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_72f7374815d53d,Pixi,LipBlush Lip Stain Pen - Love,makeup,false,db_only_foreign_catalog:makeup,,https://media.ultainc.com/i/ulta/2641554?w=500&h=500,https://media.ultainc.com/i/ulta/2641554?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_412e2929660041,Paul Mitchell,Fast Drying Sculpting Hairspray - 33.8 oz,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2643426?w=500&h=500,https://media.ultainc.com/i/ulta/2643426?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_50379ed0e37fc0,Saje Natural Wellness,Natural Deodorant Spray - Exotic,bodycare,false,db_only_foreign_catalog:bodycare,,https://media.ultainc.com/i/ulta/2642574?w=500&h=500,https://media.ultainc.com/i/ulta/2642574?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
ulta_1717ca9d5c95aa,Paul Mitchell,Multitasking Dry Shampoo - 2.2 oz,haircare,false,db_only_foreign_catalog:haircare,,https://media.ultainc.com/i/ulta/2643541?w=500&h=500,https://media.ultainc.com/i/ulta/2643541?w=500&h=500,,UNKNOWN,,unknown,foreign_db_only_catalog
