execution_query_id,query_sha256,ingredient_rank,ingredient_id,name_ko,canonical_name_en,approved_search_term,result_position,control_no,material_type,title,pre_abstract,authors,journal,publication_year,source_url,retrieved_at_utc,review_status,runtime_score_change,pipeline_version
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,12,5465c69c031c264e7ecd42904f0c5d65,1a0202e37d52c72d,In vitro skin permeation and cellular protective effects of flavonoids isolated from Suaeda asparagoides extracts,"Abstract The objective of this study was to compare astragalin (kaempferol-3-O-glucoside) isolated from Suaeda asparagoides extract with kaempferol, an aglycone of astragalin showing the anti-oxidative activity, the cellular protective effect, and skin permeability. Kaempferol was superior to (+)-α-tocopherol and L -ascorbic acid known as strong antioxidants in the antioxidative activity by DPPH method and chemiluminescence assay. Astragalin and kaempferol exhibited more prominent cellular protective effect than the lipid peroxidation chain blocker, (+)-α-tocopherol. In this in vitro permeation experiment of astragalin and kaempferol through the ICR mouse skin, kaempferol permeated deeper into the skin than astragalin. These results indicate that kaempferol and astragalin can function as antioxidants in biological systems, particularly skin exposed to solar radiation, and protect cellular membranes against reactive oxygen species.","Park, Soo Nam,Kim, Sun Young,Lim, Gyu Nam,Jo, Na Rae,Lee, Min Hye",Journal of industrial and engineering chemistry,2012,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=5465c69c031c264e7ecd42904f0c5d65,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,13,5e94b8dde4bcd543b7998d826d417196,1a0202e37d52c72d,Study on Application of Skin Care Cosmetic and Stabilization of Idebenone by Forming Niosome Vesicle Technology,"This study is to stabilize insoluble and unstable active ingredient which is Idebenone (INCI name: hydroxydecyl ubiquinone) in a multi-lamellar vesicle (MLV) and to stabilize it in the skin care cosmetics. Idebenone is good effective raw material in the treatment of Alzheimer's disease in the medical field and a powerful antioxidant in dermatology. It is well known as a substance that inhibits the formation of melanin and cleans the skin pigment. However, it did not dissolve in any solvent and it was difficult to apply in cosmetic applications. Niosome vesicle was able to develop a nano-particle by making a multi-layer of idebenone encapsulated with a nonionic surfactant, hydrogenated lecithin and glycine soja (soybean) sterols and passing it through a high pressure microfluidizer. Idebenone niosome vesicle (INV) has been developed to have the ability to dissolve transparently in water and to promote transdermal penetration. The appearance of the INV was a yellowish liquid having specific odor, and the particle size distribution of INV was about 10~80 nm. The pH was 5~8 (mean=6.8). This capsulation with idebenone was stored in a $45^{\circ}C$ incubator for 3 months and its stability was observed and quantitatively measured by HPLC. As a result, the stability of the sample encapsulated in the niosome vesicle (97.5%) was about 66.3% higher than that of the non-capsule sample of 32.5%. Idebenone 1% INV was used for the efficacy test and clinical trial evaluation as follows. The anti-oxidative activity of INV was 38.2%, which was superior to that of 12.8% tocopherol (control). The melanin-reducing effect of B16 melanoma cells was better than INV (17.4%) and Albutin (control) (9.6%). Pro-collagen synthesis rate was 128.2% for INV and 89.3% for tocopherol (control). The skin moisturizing effect was 15.5% better than the placebo sample. The elasticity effect was 9.7% better than the placebo sample. As an application field, INV containing 1% of idebenone is expected to be able to develop various functional cosmetic formulations such as skin toner, ampoule essence, cream, eye cream and sunblock cream. In addition, it is expected that this encapsulated material will be widely applicable to emulsifying agents for skin use in the pharmaceutical industry as well as the cosmetics industry.","Kim, In-Young",한국응용과학기술학회지,2019,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=5e94b8dde4bcd543b7998d826d417196,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,14,775d8d72823d364f47de9c1710b0298d,1a0202e37d52c72d,Study on Application of Skin Care Cosmetic and Stabilization of Idebenone by Forming Niosome Vesicle Technology,"This study is to stabilize insoluble and unstable active ingredient which is Idebenone (INCI name: hydroxydecyl ubiquinone) in a multi-lamellar vesicle (MLV) and to stabilize it in the skin care cosmetics. Idebenone is good effective raw material in the treatment of Alzheimer's disease in the medical field and a powerful antioxidant in dermatology. It is well known as a substance that inhibits the formation of melanin and cleans the skin pigment. However, it did not dissolve in any solvent and it was difficult to apply in cosmetic applications. Niosome vesicle was able to develop a nano-particle by making a multi-layer of idebenone encapsulated with a nonionic surfactant, hydrogenated lecithin and glycine soja (soybean) sterols and passing it through a high pressure microfluidizer. Idebenone niosome vesicle (INV) has been developed to have the ability to dissolve transparently in water and to promote transdermal penetration. The appearance of the INV was a yellowish liquid having specific odor, and the particle size distribution of INV was about 10~80 nm. The pH was 5~8 (mean=6.8). This capsulation with idebenone was stored in a 45°C incubator for 3 months and its stability was observed and quantitatively measured by HPLC. As a result, the stability of the sample encapsulated in the niosome vesicle (97.5%) was about 66.3% higher than that of the non-capsule sample of 32.5%. Idebenone 1% INV was used for the efficacy test and clinical trial evaluation as follows. The anti-oxidative activity of INV was 38.2%, which was superior to that of 12.8% tocopherol (control). The melanin-reducing effect of B16 melanoma cells was better than INV (17.4%) and Albutin (control) (9.6%). Pro-collagen synthesis rate was 128.2% for INV and 89.3% for tocopherol (control). The skin moisturizing effect was 15.5% better than the placebo sample. The elasticity effect was 9.7% better than the placebo sample. As an application field, INV containing 1% of idebenone is expected to be able to develop various functional cosmetic formulations such as skin toner, ampoule essence, cream, eye cream and sunblock cream. In addition, it is expected that this encapsulated material will be widely applicable to emulsifying agents for skin use in the pharmaceutical industry as well as the cosmetics industry.",In-Young Kim,한국응용과학기술학회지,2019,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=775d8d72823d364f47de9c1710b0298d,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,15,e57473aa82f0bef2b36097776a77e665,1a0202e37d52c72d,Study on Application of Skin Care Cosmetic and Stabilization of Idebenone by Forming Niosome Vesicle Technology,"This study is to stabilize insoluble and unstable active ingredient which is Idebenone (INCI name: hydroxydecyl ubiquinone) in a multi-lamellar vesicle (MLV) and to stabilize it in the skin care cosmetics. Idebenone is good effective raw material in the treatment of Alzheimer's disease in the medical field and a powerful antioxidant in dermatology. It is well known as a substance that inhibits the formation of melanin and cleans the skin pigment. However, it did not dissolve in any solvent and it was difficult to apply in cosmetic applications. Niosome vesicle was able to develop a nano-particle by making a multi-layer of idebenone encapsulated with a nonionic surfactant, hydrogenated lecithin and glycine soja (soybean) sterols and passing it through a high pressure microfluidizer. Idebenone niosome vesicle (INV) has been developed to have the ability to dissolve transparently in water and to promote transdermal penetration. The appearance of the INV was a yellowish liquid having specific odor, and the particle size distribution of INV was about 10~80 nm. The pH was 5~8 (mean=6.8). This capsulation with idebenone was stored in a 45°C incubator for 3 months and its stability was observed and quantitatively measured by HPLC. As a result, the stability of the sample encapsulated in the niosome vesicle (97.5%) was about 66.3% higher than that of the non-capsule sample of 32.5%. Idebenone 1% INV was used for the efficacy test and clinical trial evaluation as follows. The anti-oxidative activity of INV was 38.2%, which was superior to that of 12.8% tocopherol (control). The melanin-reducing effect of B16 melanoma cells was better than INV (17.4%) and Albutin (control) (9.6%). Pro-collagen synthesis rate was 128.2% for INV and 89.3% for tocopherol (control). The skin moisturizing effect was 15.5% better than the placebo sample. The elasticity effect was 9.7% better than the placebo sample. As an application field, INV containing 1% of idebenone is expected to be able to develop various functional cosmetic formulations such as skin toner, ampoule essence, cream, eye cream and sunblock cream. In addition, it is expected that this encapsulated material will be widely applicable to emulsifying agents for skin use in the pharmaceutical industry as well as the cosmetics industry.",김인영,한국응용과학기술학회지,2019,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=e57473aa82f0bef2b36097776a77e665,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,16,d6ba0eee01cdef157f7a54760bb41745,1a0202e37d52c72d,Alpha-Tocopherol-Loaded Liposomes Reduce High Glucose Induced Oxidative Stress in Schwann Cells: A Proof of Concept Study,"Although oxidative stress is the main pathophysiology of the development of diabetic neuropathy, oral administration of antioxidants has given disappointing results. Here, we hypothesized that local delivery of antioxidants would provide protective effects on Schwann cells due to the high concentration of local lesions. We prepared alpha-tocopherol (ATF)-loaded liposomes and tested their skin penetration after sonication. An in vitro study using IMS-32 cells was conducted to determine the level of reactive oxygen species (ROS) scavenging effects of ATF-liposomes. ATF reduced ROS in high-glucose-exposed IMS-32 cells in a dosedependent manner. ATF-liposomes also reduced the ROS level in vitro and ultrasound irradiation enhanced delivery to the dermis in porcine ear skin. This study showed that it is feasible to deliver ATF through the skin and can effectively reduce ROS. This model is worthy of development for clinical use.","Heo Jee-In,Kim Mi Jeong,Kim Daehyun,Seo Jimin,Moon Joon Ho,Choi Sung Hee,이학종,오태정",Diabetes and Metabolism Journal,2025,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=d6ba0eee01cdef157f7a54760bb41745,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,17,e802cff8f5d845c8,1a0202e37d52c72d,기니픽에서 α- Tocopherol과 β - Carotene의 UVB에 대한 광보호 작용에 관한 연구,"The mechanism responsible for the formation of sunburn cells in mammalian skin is unknown. However it is suggested that the reactive free radicals and oxygen species generated by UV radiation are causing oxidative reactions in certain keratinocytes that are manifestated in the form of dyskeratotic cells and free radical scavengers such as a-tocopherol acetate or p-carotene were thought to be photoprotective against sunburn radiation. In the present study, we evaluated the effect of single and multiple applications of n-tocopherol acetate(a-TCA) and p-carotene on the formation of sunburn cells. We also determined the effect of these two antioxidants on the sunburn reartion by UVB irradiation. The results were as follows: 1. Both a-tocopheroJ acetate and p-carotene were photoprotective and prevented the formation of sunburn cells and sunburn reaction. 2. Topical p-carotene was less photoprotective than u-tocopherol acetate. 3. Topical use of a-tocopherol acetate and p-carotene in dose range exceeding 1,000 pgcm could provide photoprotective effect if the UVB exposure doses were less than 300 mJ/cm'( 3 MED) (Kor J Dermstol 28(4): 425 433, 1990)","김상태(Sang Tae Kim),서기석(Kee Suck Suh),채영수(Young Soo Chae)",대한피부과학회지,1990,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=e802cff8f5d845c8,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,18,7d53b881061237d3,1a0202e37d52c72d,양파껍질 추출물의 항산화 및 상승효과,"The antioxidant and synergistic effect of methanol extracts of onion skin were investigated by measuring peroxide value. The inhibitory effects of the extracts against metal catalyzed oxidation were also studied. The antioxidant activity of methanol extract (0.02%) of onion skin was stronger than that of mixed tocopherol or ascorbic acid (0.02%), but weaker than that of BHT (0.02%). However, the methanol extract at the concentration of 0.04% exhibited strong antioxidant effect, comparable to that of BHT (0.02%). The methanol extract showed very strong synergistic effect with the mixed tocopherol. The methanol extracts at the concentration of 0.03% and 0.04% acted as metal deactivator in the presence of FeCl₃. As a metal deactivator, methanol extract of onion skin appeared to be more effective than citric acid.","손종연,손흥수,조원대 ( Jong Youn Son,Hung Soo Son,Won Dai Cho )",한국식품조리과학회지,1998,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=7d53b881061237d3,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,19,fa440fca7e04de0d4884a65323211ff0,1a0202e37d52c72d,락토바실러스 람노서스 발효 울금겔이 항산화·보습에 미치는 영향,"Turmeric, the powdered rhizome of the plant Curcuma longa Linne, belong to the family of Zingiberaceae and is widely used as a food addititive, condiment, and household medicine. It is composed of curcuminoids, essential oil, sugars, oleoresin, and other compounds. The curcumin, yellow phenolic compound, and turmeric oil, terpenoid are the major constituents in turmeric. They possess antiinflammatory and antioxidant properties. Therefore, they are used in pharmacerutical and cosmetic applications. In cosmetic applications, poor aqueous solubility and instability of constituents of turmeric cause problems in formulation and stability. The rest of organic solvent used for extraction of phytochemicals (curcumin, turmeric oil, etc.) in turmeric, can irritate skin and cause contact dermatitis. We reserched an extraction method by Lactobacillus rhamnosus IDCC 3201 mixed fermentation and developed a turmericgel (TG) as fermentative humectant. Antioxidant in vitro studies, a turmericgel showed an efficacy on par with α-tocopherol (positive control) in reducing free radicals. Also, in vivo studies, a turmericgel showed an efficacy on 1% hyaluronic acid (positive control) in moisturizing effect. Especially, turmericgel, produced by multi-step filtration method without organic solvent, isn`t irritate the skin. Through L. rhamnosus IDCC 3201 mixed fermentation, we found that its product is formed oily-gel. On the other hand, when turmeric is extracted by organic solvent, there is not form oily-gel product. In this study, the results suggest that a turmericgel may be 3-in-1 multifunctional humectant without side effects.","이승훈 ( Seung-hun Lee ),조영재 ( Young-jae Cho ),강상모 ( Sang-mo Kang )",한국미용학회지,2017,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=fa440fca7e04de0d4884a65323211ff0,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:tocopherol:a4fffd21f60a5470,a4fffd21f60a54705942b7931b6aa4f46bacdbacfee923c5dade8558b62f3aa1,4,tocopherol,토코페롤,Tocopherol,Tocopherol,20,c041a74ab4bcb40d47de9c1710b0298d,1a0202e37d52c72d,여대생들의 피부유형에 따른 식이섭취 실태조사 및 혈장 생화학적 성분분석,"This study was done to investigate the nutrient intakes and plasma biochemcial indices in 68 female college students according to their skin types. Nutrient intakes were investigated by quick estimation. The plasma TG and total cholesterol levels were measured by the Spotchem sp-4410. The plasma levels of retinol and $\alpha$-tocopherol were measured by HPLC. In addition, the activities of antioxidant defense enzymes such as plasma glutathione peroxidase(GSH-Px) and glutathione reductase(GHS-Rd) were determined. All data were statistically analyzed by SAS PC package program. The results of this study were as follows: The average age, height, weight, BMI, systolic blood pressure and diastolic blood pressure ofthe subjects were $20.9{\pm}1.9yr, 160.7{\pm}4.3cm, 53.0{\pm}7.1kg, 20.5{\pm}2.4kg/m^2, 105.3{\pm}11.5mmHg and 70.6{\pm}7.7mmHg$, respectively. Ten students(14.7%) had normal skin type, 19 students(27.9%) had dry skin type, 11 students(16.2%) had oily skin type, 17 students(25.0%) had acne and 11 students(16.2%) had mixed skin type. The intakes of energy and fats in oily skin group were significantly higher(p<0.05) than those of the dry skin group, but vitamin C intake in the mixed skin group was significantly higher(p<0.05) than those of the dry skin group, but vitamin C intake in the mixed skin group was significantly lower(p<0.05) than that in other skin types. The intakes of other nutrients were not significantly different among skin types. The analysis of lipids showed that the plasma total-cholesterol level of mixed skin group was significantly lower(p<0.05) than that of the oily skin group, whereas other lipid levels were not significantly different. The other parameters such as retinol, $\alpha$-tocopherol, GSH-Px and GSH-Rd of plasma were not significantly different among skin types. Overall results indicate that dietary intake pattern may influence skin type and thereby some blood biochemical indices can be different by skin types.","김정희,정원정",대한지역사회영양학회지,1999,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=c041a74ab4bcb40d47de9c1710b0298d,2026-07-13T06:49:34Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:ethylhexylglycerin:1e8328940512d888,1e8328940512d8889e1ce391074b99775b46280889a51067e7d06c800eb11c4a,5,ethylhexylglycerin,에틸헥실글리세린,Ethylhexylglycerin,Ethylhexylglycerin,1,955565745103997d7ecd42904f0c5d65,1a0202e37d52c72d,화장품속 방부성분이 피부미생물에 미치는 영향 조사,"The effect of antimicrobials contained in cosmetics on skin microbials was investigated. Volunteers were in their twenties and put on skincare and makeup as usual. We took the microbials from their forehead, index finger, and middle finger and cultured them for two days. The cosmetics used by the volunteers had a total of 18 antimicrobials and 2-3 antimicrobials for each cosmetic. Result of the culture showed that the group that used cosmetics showed less microbial propagation than the group that did not use cosmetics; however, the difference in microbial propagation was little. 1,2-hexanediol showed less antimicrobial activity on skin than phenoxyethanol did.",이정노(Jungno Lee),산업기술연구논문지 (JITR),2021,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=955565745103997d7ecd42904f0c5d65,2026-07-13T06:50:09Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:ethylhexylglycerin:1e8328940512d888,1e8328940512d8889e1ce391074b99775b46280889a51067e7d06c800eb11c4a,5,ethylhexylglycerin,에틸헥실글리세린,Ethylhexylglycerin,Ethylhexylglycerin,2,0dd39beda411dfac6aae8a972f9116fb,1a0202e37d52c72d,A Study on the Antimicrobial Synergies of Alternative Preservatives and Chelating Agents,"목적: 화장품은 보존제의 사용을 줄이기 위해서 피부 컨디셔닝제이면서 항균효과가 있는 대체 보존제를 사용한다. 본 연구에서는 화장품에서 대체 보존제로 사용되고 있는 1,2-hexanediol, ethylhexylglycerin, caprylyl glycol을 대상으로 킬레이트제에 따른 항 균 시너지 효과를 확인하였다. 방법: 그람 양성균, 그람 음성균 및 효모균에 대하여 항균력의 변화를 확인하고자 하였다. 단독으로 사용시 minimum inhibitory concentration (MIC)와 minimum bactericidal concentration (MBC)를 확인하였고, 대체 보존제와 킬 레이트제를 조합하여 checkerboard assay를 통해 시너지 효과를 확인하였다. 결과: MIC와 MBC 결과는 대체 보존제가 2% 이하 의 농도에서 모든 균주(S.aureus, E.coli, C.albicans)에 대해 항균효과가 있음을 나타냈다. 킬레이트제는 S.aureus에서 disodium EDTA 0.06%, tetrasodium EDTA 0.03%로 뛰어난 MIC 결과를 보였고, tetrasodium EDTA 0.25%로 비교적 높은 MBC 결과를 나 타내었다. Checkerboard assay 결과는 모든 균주에서 시너지 효과가 나타났으며, ethylhexylglycerin과 tetrasodium EDTA 조합이 ethylhexylglycerin 단독으로 사용할 때보다 2-25배 낮은 농도로 모든 균주를 제어하기에 용이하다고 판단되었다. 결론: 대체 보존 제 3종과 킬레이트제 6종 조합의 항균 시너지 효과가 있음을 확인하였다. 대체 보존제와 적절한 킬레이트제를 선택적으로 사용함으 로써 대체 보존제 사용량을 감소시켜 피부자극 및 안정성 부분에 있어서 화장품 산업에 응용할 수 있을 것으로 기대다된. Purpose: To minimize the use of preservatives in cosmetics, the cosmetic industry has attempted to use alternative preservatives that can function as skin conditioning agents and possess antimicrobial effects. In this study, the antimicrobial synergistic effects of 1,2-hexanediol, ethylhexylglycerin, and caprylyl glycol, which are used as alternative preservatives in cosmetics, with various chelating agents were investigated. Methods: Changes in the antimicrobial activity of the preservatives against gram-positive bacteria, gram-negative bacteria, and yeast were examined. The minimum inhibitory concentrations (MIC) and minimum bactericidal concentrations (MBC) of these agents when used alone were confirmed, and the synergistic effects were confirmed by combining alternative preservatives and chelating agents through a checkerboard assay. Results: The MIC and MBC results confirmed the antimicrobial effects exerted by the alternative preservatives on all strains (Staphylococcus aureus, Escherichia coli, and Candida albicans) at concentrations of ≤2%. The chelating agent exhibited excellent MIC results with 0.06% disodium EDTA and 0.03% tetrasodium EDTA in S.aureus and a relatively high MBC was observed with tetrasodium EDTA 0.25%. The checkerboard assay results demonstrated a synergistic effect against all strains, and the combination of ethylhexylglycerin and tetrasodium EDTA was determined to be easy to control all strains at concentrations that were 2–25 times lower than that of ethylhexylglycerin alone. Conclusion: Antimicrobial synergistic effects were confirmed for combinations of three alternative preservatives and six chelating agents. The selective use of alternative preservatives and appropriate chelating agents can reduce the amount of alternative preservatives used which could benefit the cosmetic industry in terms of reducing skin irritation and stability.","Min Seok Sim,Hyun Gab Yang,Ju Kyeong Lee,Sol Bee Baek,Bong Jun Kim,Yeong Jin Choi,Hang Eui Cho",아시안뷰티화장품학술지,2024,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=0dd39beda411dfac6aae8a972f9116fb,2026-07-13T06:50:09Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:ethylhexylglycerin:1e8328940512d888,1e8328940512d8889e1ce391074b99775b46280889a51067e7d06c800eb11c4a,5,ethylhexylglycerin,에틸헥실글리세린,Ethylhexylglycerin,Ethylhexylglycerin,3,d3eed73f51f1829d4884a65323211ff0,1a0202e37d52c72d,"화장품에서 1,3-부틸렌 글라이콜 및 알칸디올계 조성에 따른 방부력에 관한 연구","In recent years, parabens used as preservatives in cosmetics have become a problem of human safety. Therefore, in this study, we tried to evaluate the preservative efficacy of 1,3-butylene glycol, 1,2-hexanediol, and 1,2-pentanediol as a preservative system to replace parabens. 1,3-Butylene glycol was added to cosmetic creams at a concentration of between 5 and 25%. The preservative efficacy of 1,3-butylene glycol was determined using a M-3 challenge test, as recommended by the Personal Care Products Council (formally CTFA). The alkane diols, such as 1,2-hexanediol and 1,2-pentanediol, were assessed in a similar manner. An evaluation of the preservative efficacy of 1,3-butylene glycol revealed that it was effective against all tested microbial strains at a concentration of 25%. We also investigated the efficacy of combinations of 0.3% phenoxyethanol and 0.1% ethylhexylglycerin. Finally, we tested the alkane diols, including 1,2-hexanediol and 1,2-pentanediol, as an alternative to the preservative 0.3% phenoxyethanol. Both 1% 1,2-hexanediol and 1% 1,2-pentanediol demonstrated preservative efficacy. Taken together, our study demonstrated that the formulation of 25% 1,3-butylene glycol and 0.1% ethylhexylglycerin, 1% 1,2-hexanediol, and 1% 1,2-pentanediol had the best preservative efficacy of the compositions tested. Thus, this study suggests that the formulation is a possibility of substituting parabens preservatives, which has been used in cosmetics and has become a safety issue.","서지영 ( Ji Young Suh ),윤믿음 ( Mid Eum Yun ),이예슬 ( Ye Seul Lee ),현송화 ( Song Hua Xuan ),박동순 ( Dong Soon Park ),박수남 ( Soo Nam Park )",대한화장품학회지,2018,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=d3eed73f51f1829d4884a65323211ff0,2026-07-13T06:50:09Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
riss:ethylhexylglycerin:1e8328940512d888,1e8328940512d8889e1ce391074b99775b46280889a51067e7d06c800eb11c4a,5,ethylhexylglycerin,에틸헥실글리세린,Ethylhexylglycerin,Ethylhexylglycerin,4,4201de0ed14e7071b36097776a77e665,1a0202e37d52c72d,화장품 성분들의 세균에 대한 항균 시너지 효과 연구,"In this study, 1,2-hexanediol, ethylhexylglycerin, and glyceryl caprylate known as skin conditioning agents with antimicrobial activity in cosmetics were investigated for their antimicrobial activity against gram-positive and gram-negative bacteria when combining them with various ingredients in cosmetic formulations. Seven kinds of substances expected to improve the antibacterial activity in formulations were selected to blend with these three compounds.; 1,3-propanediol, 1,3-butanediol, glycerin, dipropylene glycol, niacinamide, EDTA-2Na, and ethanol. The checkerboard assay was conducted to confirm the antibacterial synergy of these seven substances and the three skin conditioning agents. Consequently, ethanol and EDTA-2Na were detected as the significant materials with synergistic effect as well as ethanol showed antibacterial synergy with all the three compounds. When seven of selected materials were mixed with glyceryl caprylate, there were synergistic or additive activity against S. aureus, gram-positive bacteria and it was suggested that the combination with 1,2-hexanediol and glyceryl caprylate was useful to control both gram-positive and gram-negative bacteria when there were four kinds of polyols. This study is meaningful in that it confirmed the antibacterial synergy of the skin conditioning agents with antimicrobial activity and the main raw materials frequently used in cosmetics, thereby contributing to prediction of the antibacterial activity of the skin conditioning agents in cosmetic formulations.","김소희 ( So-hee Kim ),윤유나 ( Yuna Yun ),안수선 ( Susun An )",대한화장품학회지,2018,https://www.riss.kr/search/detail/DetailView.do?p_mat_type=1a0202e37d52c72d&control_no=4201de0ed14e7071b36097776a77e665,2026-07-13T06:50:09Z,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-riss
