query_id,source,ingredient_rank,ingredient_id,name_ko,canonical_name_en,approved_search_terms,term_provenance_json,search_query,query_sha256,query_version,started_at_utc,completed_at_utc,total_hit_count,raw_hit_count,retrieval_cap,retrieved_count,returned_count,pagination_status,retrieval_complete,pagination_complete,searched_at,request_status,request_attempt_count,retry_count,error_type,error_message,api_endpoint,sort_order,query_contract_status,rerun_required,review_status,runtime_score_change,pipeline_version
pubmed:phytosterols:086785492666e5e1,pubmed,358,phytosterols,피토스테롤,Phytosterols,Phytosterols,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Phytosterols""}]","(""Phytosterols""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",086785492666e5e1f8f3a1a1acc66385f3b26128a743f9c3de81aeb0fe334b00,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:28Z,2026-07-13T06:25:29Z,187,187,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:25:29Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:portulaca_oleracea_extract:39ff1133b2ee8c0c,pubmed,359,portulaca_oleracea_extract,쇠비름추출물,Portulaca Oleracea Extract,Portulaca Oleracea Extract,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Portulaca Oleracea Extract""}]","(""Portulaca Oleracea Extract""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",39ff1133b2ee8c0c19590e18e67c27b27623b90424a4a18661fe0780bfff6b0b,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:29Z,2026-07-13T06:25:30Z,3,3,100,3,3,complete,Y,Y,2026-07-13T06:25:30Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:caramel:997b29098cd06b52,pubmed,360,caramel,카라멜,Caramel,Caramel,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Caramel""}]","(""Caramel""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",997b29098cd06b5281bbc5e6cabb51e52e47233d17892d74f6f2d1b33cfdb0e5,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:30Z,2026-07-13T06:25:30Z,14,14,100,14,14,complete,Y,Y,2026-07-13T06:25:30Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:farnesol:168ede95c1002f70,pubmed,361,farnesol,파네솔,Farnesol,Farnesol,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Farnesol""}]","(""Farnesol""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",168ede95c1002f70ae32fdbe3259b5e3463396d01768eebaeeff4174c048b42e,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:30Z,2026-07-13T06:25:31Z,103,103,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:25:31Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:potassium_chloride:8cbd87690a1a1a86,pubmed,362,potassium_chloride,포타슘클로라이드,Potassium Chloride,Potassium Chloride,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Potassium Chloride""}]","(""Potassium Chloride""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",8cbd87690a1a1a86ef224c714bb869028659fe396474b746e8368a2904a8d929,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:31Z,2026-07-13T06:25:33Z,176,176,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:25:33Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:sodium_c14_16_olefin_sulfonate:ea6128d9ddb7d935,pubmed,363,sodium_c14_16_olefin_sulfonate,소듐C14-16올레핀설포네이트,Sodium C14-16 Olefin Sulfonate,Sodium C14-16 Olefin Sulfonate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Sodium C14-16 Olefin Sulfonate""}]","(""Sodium C14-16 Olefin Sulfonate""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",ea6128d9ddb7d935cd343dbb87e23d114397a634a30cc176eb6a347c82c2ae00,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:33Z,2026-07-13T06:25:34Z,1,1,100,1,1,complete,Y,Y,2026-07-13T06:25:34Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:citrus_limon_lemon_fruit_extract:6f570f72c62f3941,pubmed,364,citrus_limon_lemon_fruit_extract,레몬추출물,Citrus Limon (Lemon) Fruit Extract,Citrus Limon (Lemon) Fruit Extract|Citrus Medica Limonum (Lemon) Fruit Extract,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Citrus Limon (Lemon) Fruit Extract""},{""alias_type"":""synonym"",""origin"":""approved_alias"",""source"":""KCIA 표준화명칭목록 2026-06-30"",""term"":""Citrus Medica Limonum (Lemon) Fruit Extract""}]","(""Citrus Limon (Lemon) Fruit Extract""[Title/Abstract] OR ""Citrus Medica Limonum (Lemon) Fruit Extract""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",6f570f72c62f3941475acf6f63707b255e2de655cc47c6ea05ccd6e4aa6e1017,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:34Z,2026-07-13T06:25:35Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:25:35Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:capryloyl_salicylic_acid:d092a4b2c51190af,pubmed,365,capryloyl_salicylic_acid,카프릴로일살리실릭애씨드,Capryloyl Salicylic Acid,Capryloyl Salicylic Acid,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Capryloyl Salicylic Acid""}]","(""Capryloyl Salicylic Acid""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",d092a4b2c51190afcdfde077bb00dca365b6a991ae0e66e02fcd6510e2e151b9,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:35Z,2026-07-13T06:25:36Z,6,6,100,6,6,complete,Y,Y,2026-07-13T06:25:36Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:polyglyceryl_6_polyricinoleate:0a19b48211c8ec0c,pubmed,366,polyglyceryl_6_polyricinoleate,폴리글리세릴-6폴리리시놀리에이트,Polyglyceryl-6 Polyricinoleate,Polyglyceryl-6 Polyricinoleate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Polyglyceryl-6 Polyricinoleate""}]","(""Polyglyceryl-6 Polyricinoleate""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",0a19b48211c8ec0cef9df23919026ff6f240f5e6dfd733667c64e21160192cf0,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:36Z,2026-07-13T06:25:37Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:25:37Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:eucalyptus_globulus_leaf_oil:218788836bb295b4,pubmed,367,eucalyptus_globulus_leaf_oil,유칼립투스잎오일,Eucalyptus Globulus Leaf Oil,Eucalyptus Globulus Leaf Oil,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Eucalyptus Globulus Leaf Oil""}]","(""Eucalyptus Globulus Leaf Oil""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",218788836bb295b4718ebd96986bffb6b6f27e1339571856f18baccd7536e334,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:37Z,2026-07-13T06:25:38Z,1,1,100,1,1,complete,Y,Y,2026-07-13T06:25:38Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:cyanocobalamin:fd7554abb0a82ca6,pubmed,368,cyanocobalamin,사이아노코발아민,Cyanocobalamin,Cyanocobalamin,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Cyanocobalamin""}]","(""Cyanocobalamin""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",fd7554abb0a82ca656f29599d9c15ae370f3c72cf1ebfdb8e22afa6535649887,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:38Z,2026-07-13T06:25:38Z,53,53,100,53,53,complete,Y,Y,2026-07-13T06:25:38Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:dicaprylyl_ether:428684f819fbec2e,pubmed,369,dicaprylyl_ether,다이카프릴릴에터,Dicaprylyl Ether,Dicaprylyl Ether,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Dicaprylyl Ether""}]","(""Dicaprylyl Ether""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",428684f819fbec2e3269bef1e8199fab4961291bc5fd103093c2b065cd83fd22,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:38Z,2026-07-13T06:25:39Z,1,1,100,1,1,complete,Y,Y,2026-07-13T06:25:39Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:peg_60_hydrogenated_castor_oil:03e84730745532eb,pubmed,370,peg_60_hydrogenated_castor_oil,피이지-60하이드로제네이티드캐스터오일,PEG-60 Hydrogenated Castor Oil,PEG-60 Hydrogenated Castor Oil,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""PEG-60 Hydrogenated Castor Oil""}]","(""PEG-60 Hydrogenated Castor Oil""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",03e84730745532eb5cfa7bf649a8ac4592ed503e01521741dd07cd80789ca666,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:39Z,2026-07-13T06:25:39Z,1,1,100,1,1,complete,Y,Y,2026-07-13T06:25:39Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:sodium_polyacryloyldimethyl_taurate:ab625096758c7e51,pubmed,371,sodium_polyacryloyldimethyl_taurate,소듐폴리아크릴로일다이메틸타우레이트,Sodium Polyacryloyldimethyl Taurate,Sodium Polyacryloyldimethyl Taurate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Sodium Polyacryloyldimethyl Taurate""}]","(""Sodium Polyacryloyldimethyl Taurate""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",ab625096758c7e518bfcd1428dcc711c455d1a61d7e61face94e4d95db8923b9,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:39Z,2026-07-13T06:25:41Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:25:41Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:sodium_dna:a66500910d25ab70,pubmed,372,sodium_dna,소듐디엔에이,Sodium DNA,Sodium DNA,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Sodium DNA""}]","(""Sodium DNA""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",a66500910d25ab70731dc30a88a5a5ef322d65662235041323d6e06b5a520c9e,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:41Z,2026-07-13T06:25:42Z,3,3,100,3,3,complete,Y,Y,2026-07-13T06:25:42Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:pullulan:49314b9de65da32d,pubmed,373,pullulan,풀루란,Pullulan,Pullulan,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Pullulan""}]","(""Pullulan""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",49314b9de65da32da277d23f68d0bb757eb3088229600423daff7356ae42c835,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:42Z,2026-07-13T06:25:43Z,141,141,100,100,100,capped_at_retrieval_limit,N,N,2026-07-13T06:25:43Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:algin:47c35ed42fff6fcb,pubmed,374,algin,알진,Algin,Algin,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Algin""}]","(""Algin""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",47c35ed42fff6fcb498a1a357b75da0dc89ef0c3c7630678e4092ea5d3c4f5d5,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:43Z,2026-07-13T06:25:45Z,1,1,100,1,1,complete,Y,Y,2026-07-13T06:25:45Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:zea_mays_corn_starch:0c0efe0836202173,pubmed,375,zea_mays_corn_starch,옥수수전분,Zea Mays (Corn) Starch,Zea Mays (Corn) Starch,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Zea Mays (Corn) Starch""}]","(""Zea Mays (Corn) Starch""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",0c0efe08362021732b532e1ecc0cace8d2c312aff919a5a72535ccead618fb4f,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:45Z,2026-07-13T06:25:45Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:25:45Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:microcrystalline_cellulose:d459f7622e45ff17,pubmed,376,microcrystalline_cellulose,마이크로크리스탈린셀룰로오스,Microcrystalline Cellulose,Microcrystalline Cellulose,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Microcrystalline Cellulose""}]","(""Microcrystalline Cellulose""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",d459f7622e45ff17ae71d8768eccd1ccaca5d03e14abb961db5eaf066d1e51f2,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:45Z,2026-07-13T06:25:46Z,42,42,100,42,42,complete,Y,Y,2026-07-13T06:25:46Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:biosaccharide_gum_1:2ffcb223e2981fb2,pubmed,377,biosaccharide_gum_1,바이오사카라이드검-1,Biosaccharide Gum-1,Biosaccharide Gum-1,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Biosaccharide Gum-1""}]","(""Biosaccharide Gum-1""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",2ffcb223e2981fb2ca159ca854783a9c56e2afcc98a0640410990cf8db4b9651,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:46Z,2026-07-13T06:25:46Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:25:46Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
pubmed:gardenia_florida_fruit_extract:d0ec98de07d2c98a,pubmed,378,gardenia_florida_fruit_extract,치자추출물,Gardenia Florida Fruit Extract,Gardenia Florida Fruit Extract,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Gardenia Florida Fruit Extract""}]","(""Gardenia Florida Fruit Extract""[Title/Abstract]) AND (""skin""[Title/Abstract] OR ""topical""[Title/Abstract] OR ""cutaneous""[Title/Abstract] OR ""dermal""[Title/Abstract] OR ""epidermis""[Title/Abstract] OR ""epidermal""[Title/Abstract] OR ""stratum corneum""[Title/Abstract] OR ""corneocyte""[Title/Abstract] OR ""keratinocyte""[Title/Abstract] OR ""dermatology""[Title/Abstract] OR ""dermatitis""[Title/Abstract] OR ""cosmetic""[Title/Abstract])",d0ec98de07d2c98a24f0b075acb600de8f0db8d5dfd1631ed680c3f84d92a78b,mwbl-pubmed-ingredient-skin-context-v1.1,2026-07-13T06:25:46Z,2026-07-13T06:25:47Z,0,0,100,0,0,complete,Y,Y,2026-07-13T06:25:47Z,success,1,0,,,https://eutils.ncbi.nlm.nih.gov/entrez/eutils/esearch.fcgi,relevance,approved_terms_only,N,candidate_unverified,none,mwbl-ingredient-evidence-filter-v1.1-fresh-pubmed
