query_id,source,ingredient_rank,ingredient_id,name_ko,canonical_name_en,approved_search_terms,term_provenance_json,search_query,query_sha256,query_version,started_at_utc,completed_at_utc,total_hit_count,raw_hit_count,retrieval_cap,retrieved_count,returned_count,pagination_status,retrieval_complete,pagination_complete,searched_at,request_status,request_attempt_count,retry_count,error_type,error_message,api_endpoint,sort_order,query_contract_status,rerun_required,http_status,elapsed_ms,review_status,runtime_score_change,pipeline_version,manifest_sha256
crossref:citrus_aurantium_dulcis_orange_peel_oil:8338d70fd2b04d8f,crossref,229,citrus_aurantium_dulcis_orange_peel_oil,오렌지껍질오일,Citrus Aurantium Dulcis (Orange) Peel Oil,Citrus Aurantium Dulcis (Orange) Peel Oil,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Citrus Aurantium Dulcis (Orange) Peel Oil""}]","(""Citrus Aurantium Dulcis (Orange) Peel Oil"") skin topical",8338d70fd2b04d8f5e52a5be1c0a054918846622aac60707c57c8b1bd9348687,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:51+00:00,2026-07-13T06:28:54+00:00,1180800,1180800,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:54+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3146,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:curcuma_longa_turmeric_root_extract:45782b3727cc4bbe,crossref,230,curcuma_longa_turmeric_root_extract,울금뿌리추출물,Curcuma Longa (Turmeric) Root Extract,Curcuma Longa (Turmeric) Root Extract,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Curcuma Longa (Turmeric) Root Extract""}]","(""Curcuma Longa (Turmeric) Root Extract"") skin topical",45782b3727cc4bbea0f2d0b3fdccf2434492f77b0239a99305befd471f8d3c72,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:53+00:00,2026-07-13T06:28:56+00:00,838972,838972,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:56+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3145,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:bis_diglyceryl_polyacyladipate_2:28d0f88d0f3ddf0c,crossref,231,bis_diglyceryl_polyacyladipate_2,비스-다이글리세릴폴리아실아디페이트-2,Bis-Diglyceryl Polyacyladipate-2,Bis-Diglyceryl Polyacyladipate-2,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Bis-Diglyceryl Polyacyladipate-2""}]","(""Bis-Diglyceryl Polyacyladipate-2"") skin topical",28d0f88d0f3ddf0c5348ed9de50c57a5f96af4a73ccb8c51c0b4e1c252f5b238,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:54+00:00,2026-07-13T06:28:56+00:00,738214,738214,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:56+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2610,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:alcohol_denat:93c26ff9ce4f558b,crossref,232,alcohol_denat,변성알코올,Alcohol Denat.,Alcohol Denat.,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Alcohol Denat.""}]","(""Alcohol Denat."") skin topical",93c26ff9ce4f558bbea6f3d00aa38410f3f36e1e7c001dd29911afc0b033db0d,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:54+00:00,2026-07-13T06:28:57+00:00,718132,718132,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:57+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3115,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:talc:9d880562f48a22e0,crossref,233,talc,탤크,Talc,Talc,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Talc""}]","(""Talc"") skin topical",9d880562f48a22e0ba79d70715811d202869a948ece1796b3cf35b58e3d173dc,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:54+00:00,2026-07-13T06:28:57+00:00,443706,443706,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:57+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2612,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:trihydroxystearin:bcf51f4d28efd0ca,crossref,234,trihydroxystearin,트라이하이드록시스테아린,Trihydroxystearin,Trihydroxystearin,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Trihydroxystearin""}]","(""Trihydroxystearin"") skin topical",bcf51f4d28efd0ca7f11f6a956cee8c7b7e9da11cea1ece97ce9b2fdbcfeb59d,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:56+00:00,2026-07-13T06:28:59+00:00,439434,439434,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:28:59+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2110,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:sodium_hyaluronate_crosspolymer:b214b80f25b398a2,crossref,235,sodium_hyaluronate_crosspolymer,소듐하이알루로네이트크로스폴리머,Sodium Hyaluronate Crosspolymer,Sodium Hyaluronate Crosspolymer,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Sodium Hyaluronate Crosspolymer""}]","(""Sodium Hyaluronate Crosspolymer"") skin topical",b214b80f25b398a261a09c628013211226c49d87699386af17ca2579def8f20c,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:56+00:00,2026-07-13T06:29:00+00:00,715631,715631,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:00+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3659,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:saccharide_isomerate:0c5d2bd22092f91f,crossref,236,saccharide_isomerate,사카라이드아이소머레이트,Saccharide Isomerate,Saccharide Isomerate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Saccharide Isomerate""}]","(""Saccharide Isomerate"") skin topical",0c5d2bd22092f91fdae9e0d77dda6f402ed66bfeb2487cb2aad322a6dd694489,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:57+00:00,2026-07-13T06:29:00+00:00,441462,441462,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:00+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3149,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:polyglyceryl_3_diisostearate:940cb5df73d3974c,crossref,237,polyglyceryl_3_diisostearate,폴리글리세릴-3다이아이소스테아레이트,Polyglyceryl-3 Diisostearate,Polyglyceryl-3 Diisostearate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Polyglyceryl-3 Diisostearate""}]","(""Polyglyceryl-3 Diisostearate"") skin topical",940cb5df73d3974cb0039ba2fed728a834a6807c770b40e27d2d364f9c739669,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:57+00:00,2026-07-13T06:29:00+00:00,439539,439539,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:00+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3159,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:zinc_stearate:e39e3eae5a653057,crossref,238,zinc_stearate,징크스테아레이트,Zinc Stearate,Zinc Stearate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Zinc Stearate""}]","(""Zinc Stearate"") skin topical",e39e3eae5a65305714cbceaffe62adffdcbee593c71066a3df93a2500c9a38d2,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:28:59+00:00,2026-07-13T06:29:01+00:00,659903,659903,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:01+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2609,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:cellulose:a6469b21e1792b5c,crossref,239,cellulose,셀룰로오스,Cellulose,Cellulose,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Cellulose""}]","(""Cellulose"") skin topical",a6469b21e1792b5c2bd091fddb396c30adfc602e0720afc46ef4994f44edee42,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:00+00:00,2026-07-13T06:29:03+00:00,553194,553194,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:03+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2621,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:tetramethyl_acetyloctahydronaphthalenes:fb79f8926eea1d8a,crossref,240,tetramethyl_acetyloctahydronaphthalenes,테트라메틸아세틸옥타하이드로나프탈렌,Tetramethyl Acetyloctahydronaphthalenes,Tetramethyl Acetyloctahydronaphthalenes,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Tetramethyl Acetyloctahydronaphthalenes""}]","(""Tetramethyl Acetyloctahydronaphthalenes"") skin topical",fb79f8926eea1d8a155968887b6600c8b66ef4cd3ed4266185fb0cb6b61522df,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:00+00:00,2026-07-13T06:29:03+00:00,445607,445607,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:03+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3145,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:tribehenin:18e420b3acd8e57a,crossref,241,tribehenin,트라이베헤닌,Tribehenin,Tribehenin,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Tribehenin""}]","(""Tribehenin"") skin topical",18e420b3acd8e57a0395ec0921ff5eb039299b253c390d394c433878af9b564d,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:00+00:00,2026-07-13T06:29:06+00:00,439434,439434,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:06+00:00,success,2,1,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,6288,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:iron_oxide_black:857719494a4306f8,crossref,242,iron_oxide_black,흑색산화철,Iron Oxide Black,Iron Oxide Black,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Iron Oxide Black""}]","(""Iron Oxide Black"") skin topical",857719494a4306f818e4e674ddf1279f8c0832f0377cc504ab12554c7ecdce8e,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:01+00:00,2026-07-13T06:29:03+00:00,1909851,1909851,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:03+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2100,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:nylon_12:a6601d64ad9207f3,crossref,243,nylon_12,나일론-12,Nylon-12,Nylon-12,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Nylon-12""}]","(""Nylon-12"") skin topical",a6601d64ad9207f39f6cbd6bf9c0e44b8e3435b9e942afbbb687b82300745d15,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:03+00:00,2026-07-13T06:29:06+00:00,6233721,6233721,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:06+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3157,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:calcium_aluminum_borosilicate:20597e647927b6f8,crossref,244,calcium_aluminum_borosilicate,칼슘알루미늄보로실리케이트,Calcium Aluminum Borosilicate,Calcium Aluminum Borosilicate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Calcium Aluminum Borosilicate""}]","(""Calcium Aluminum Borosilicate"") skin topical",20597e647927b6f8eab8fdcd3634c9c0f17e9eb39463b4e1e525841c3f6c4c4c,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:03+00:00,2026-07-13T06:29:06+00:00,891127,891127,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:06+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2648,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:ethylhexyl_salicylate:6a0d265d83266ed4,crossref,245,ethylhexyl_salicylate,에칠헥실살리실레이트,Ethylhexyl Salicylate,Ethylhexyl Salicylate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Ethylhexyl Salicylate""}]","(""Ethylhexyl Salicylate"") skin topical",6a0d265d83266ed4259124e10585500d2141311e61873b70de2f6138d3c656b1,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:03+00:00,2026-07-13T06:29:06+00:00,451423,451423,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:06+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3137,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:hydrogenated_polydecene:99309904c33380e7,crossref,246,hydrogenated_polydecene,하이드로제네이티드폴리데센,Hydrogenated Polydecene,Hydrogenated Polydecene,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Hydrogenated Polydecene""}]","(""Hydrogenated Polydecene"") skin topical",99309904c33380e70321f1acf9b1bef3c9f28027443069324963b41ac9099db0,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:06+00:00,2026-07-13T06:29:09+00:00,453851,453851,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:09+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2628,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:sodium_cocoyl_isethionate:8b0c5182734c1116,crossref,247,sodium_cocoyl_isethionate,소듐코코일이세티오네이트,Sodium Cocoyl Isethionate,Sodium Cocoyl Isethionate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Sodium Cocoyl Isethionate""}]","(""Sodium Cocoyl Isethionate"") skin topical",8b0c5182734c1116d33be4c85d3eb90cf761f464193aeb750a3bcb1eaf29c70d,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:06+00:00,2026-07-13T06:29:09+00:00,714355,714355,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:09+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3119,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:sodium_acetylated_hyaluronate:6ee35cc302034496,crossref,248,sodium_acetylated_hyaluronate,소듐아세틸레이티드하이알루로네이트,Sodium Acetylated Hyaluronate,Sodium Acetylated Hyaluronate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Sodium Acetylated Hyaluronate""}]","(""Sodium Acetylated Hyaluronate"") skin topical",6ee35cc30203449698403fd7743a1cb0ae04f300c3799ba946cb45826940e9da,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:06+00:00,2026-07-13T06:29:10+00:00,720493,720493,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:10+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3153,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:sodium_phosphate:201d0e2f742f833b,crossref,249,sodium_phosphate,소듐포스페이트,Sodium Phosphate,Sodium Phosphate,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Sodium Phosphate""}]","(""Sodium Phosphate"") skin topical",201d0e2f742f833bcf7164e41e45aadbe5bbd246ff77132df9a50c7111aac703,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:06+00:00,2026-07-13T06:29:12+00:00,866269,866269,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:12+00:00,success,2,1,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,5769,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:melia_azadirachta_leaf_extract:6cd1028c76017978,crossref,250,melia_azadirachta_leaf_extract,인도멀구슬나무잎추출물,Melia Azadirachta Leaf Extract,Melia Azadirachta Leaf Extract,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Melia Azadirachta Leaf Extract""}]","(""Melia Azadirachta Leaf Extract"") skin topical",6cd1028c760179784d026a1118482238041196f2f907ead19cc2bb1e78be3562,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:09+00:00,2026-07-13T06:29:12+00:00,797764,797764,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:12+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3662,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:polyisobutene:9de1f040929a6ed3,crossref,251,polyisobutene,폴리아이소부텐,Polyisobutene,Polyisobutene,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Polyisobutene""}]","(""Polyisobutene"") skin topical",9de1f040929a6ed306a24bbd25f8d62056e4caefdaa48798569d44d4f46b6682,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:09+00:00,2026-07-13T06:29:12+00:00,439556,439556,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:12+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3142,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:asiatic_acid:56429359accab8d0,crossref,252,asiatic_acid,아시아틱애씨드,Asiatic Acid,Asiatic Acid,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Asiatic Acid""}]","(""Asiatic Acid"") skin topical",56429359accab8d0a4a8b38dc32f47e06f1f3b2a8b52f71a2b1ccea04d202d61,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:10+00:00,2026-07-13T06:29:13+00:00,1666605,1666605,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:13+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3662,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:rosmarinus_officinalis_rosemary_leaf_oil:ff2c270a59e8aefb,crossref,253,rosmarinus_officinalis_rosemary_leaf_oil,로즈마리잎오일,Rosmarinus Officinalis (Rosemary) Leaf Oil,Rosmarinus Officinalis (Rosemary) Leaf Oil,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Rosmarinus Officinalis (Rosemary) Leaf Oil""}]","(""Rosmarinus Officinalis (Rosemary) Leaf Oil"") skin topical",ff2c270a59e8aefb59c95681ecb6d2420e839253586eb3d3012a8e6934d3dbcf,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:12+00:00,2026-07-13T06:29:15+00:00,1254062,1254062,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:15+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3153,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:citrus_aurantium_bergamia_bergamot_fruit_oil:84feb1c54a135700,crossref,254,citrus_aurantium_bergamia_bergamot_fruit_oil,베르가모트오일,Citrus Aurantium Bergamia (Bergamot) Fruit Oil,Citrus Aurantium Bergamia (Bergamot) Fruit Oil,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Citrus Aurantium Bergamia (Bergamot) Fruit Oil""}]","(""Citrus Aurantium Bergamia (Bergamot) Fruit Oil"") skin topical",84feb1c54a135700aa594378196f376d9657cd631e80873a65c2f49b55fd0090,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:12+00:00,2026-07-13T06:29:15+00:00,1250544,1250544,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:15+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2618,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:laureth_7:731041297d02cddf,crossref,255,laureth_7,라우레스-7,Laureth-7,Laureth-7,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Laureth-7""}]","(""Laureth-7"") skin topical",731041297d02cddfb3bb1c2e4f7af11ba9753558c1a547255d128154a3027a34,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:12+00:00,2026-07-13T06:29:15+00:00,439544,439544,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:15+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2622,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:limnanthes_alba_meadowfoam_seed_oil:de4a153e0e170455,crossref,256,limnanthes_alba_meadowfoam_seed_oil,메도우폼씨오일,Limnanthes Alba (Meadowfoam) Seed Oil,Limnanthes Alba (Meadowfoam) Seed Oil,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Limnanthes Alba (Meadowfoam) Seed Oil""}]","(""Limnanthes Alba (Meadowfoam) Seed Oil"") skin topical",de4a153e0e170455d8ac6114cab75f089dc7e372980fc999bc4d11af56d03b5d,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:13+00:00,2026-07-13T06:29:16+00:00,1293144,1293144,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:16+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2703,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:madecassic_acid:fb63fe63b25245d6,crossref,257,madecassic_acid,마데카식애씨드,Madecassic Acid,Madecassic Acid,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Madecassic Acid""}]","(""Madecassic Acid"") skin topical",fb63fe63b25245d650e7c021a88f1f510473bb67a385b15a2b6dd7a4eb931d18,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:15+00:00,2026-07-13T06:29:18+00:00,1638521,1638521,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:18+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,3143,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:methylparaben:fcf1b764559bb397,crossref,258,methylparaben,메틸파라벤,Methylparaben,Methylparaben,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Methylparaben""}]","(""Methylparaben"") skin topical",fcf1b764559bb397b5b92e3ab40be6e8b0c5bc2ddf7f5a6e7d70e49cd63d3b93,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:15+00:00,2026-07-13T06:29:17+00:00,439897,439897,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:17+00:00,success,1,0,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,2647,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
crossref:trideceth_12:feaa320dcda5386b,crossref,259,trideceth_12,트라이데세스-12,Trideceth-12,Trideceth-12,"[{""alias_type"":"""",""origin"":""canonical_name_en"",""source"":""https://kcia.or.kr/cid/main/"",""term"":""Trideceth-12""}]","(""Trideceth-12"") skin topical",feaa320dcda5386bc517dbc1f98b2c30c93512a8ac23a766c59d4541fb31c507,mwbl-ingredient-evidence-query-v1.1,2026-07-13T06:29:15+00:00,2026-07-13T06:29:22+00:00,6221933,6221933,50,50,50,capped_at_retrieval_limit,N,N,2026-07-13T06:29:22+00:00,success,2,1,,,https://api.crossref.org/works,relevance,approved_terms_only,N,200,6284,candidate_unverified,none,mwbl-ingredient-multisource-discovery-v1.1-fresh,7779d9ebab29447f8465881efcb23b09a0f2f3751f524d19b389205ce650f26d
