alias,normalized_alias,previous_canonical_id,new_canonical_id,action,note
Eclipta Prostrata Leaf Extract,ecliptaprostrataleafextract,,eclipta_prostrata_leaf_extract,added,공식 exact identity alias
EDTA,edta,,edta,added,공식 exact identity alias
Elaeis Guineensis (Palm) Oil,elaeisguineensis(palm)oil,,elaeis_guineensis_palm_oil,added,공식 exact identity alias
Elettaria Cardamomum Seed Oil,elettariacardamomumseedoil,,elettaria_cardamomum_seed_oil,added,공식 exact identity alias
Emblica Officinalis Fruit Extract,emblicaofficinalisfruitextract,,emblica_officinalis_fruit_extract,added,공식 exact identity alias
Enantia Chlorantha Bark Extract,enantiachloranthabarkextract,,enantia_chlorantha_bark_extract,added,공식 exact identity alias
Epigallocatechin Gallatyl Glucoside,epigallocatechingallatylglucoside,,epigallocatechin_gallatyl_glucoside,added,공식 exact identity alias
Epilobium Angustifolium Flower/Leaf/Stem Extract,epilobiumangustifoliumflower/leaf/stemextract,,epilobium_angustifolium_flower_leaf_stem_extract,added,공식 exact identity alias
Ergothioneine,ergothioneine,,ergothioneine,added,공식 exact identity alias
Eriobotrya Japonica Leaf Extract,eriobotryajaponicaleafextract,,eriobotrya_japonica_leaf_extract,added,공식 exact identity alias
Eryobotrya Japonica Leaf Extract,eryobotryajaponicaleafextract,,eriobotrya_japonica_leaf_extract,added,공식 exact identity alias
Erythrulose,erythrulose,,erythrulose,added,공식 exact identity alias
Escin,escin,,escin,added,공식 exact identity alias
Ethanolamine,ethanolamine,,ethanolamine,added,공식 exact identity alias
Ethyl Acetate,ethylacetate,,ethyl_acetate,added,공식 exact identity alias
Ethylcellulose,ethylcellulose,,ethylcellulose,added,공식 exact identity alias
Ethylene/Acrylic Acid Copolymer,ethylene/acrylicacidcopolymer,,ethylene_acrylic_acid_copolymer,added,공식 exact identity alias
Ethylene/Propylene Copolymer,ethylene/propylenecopolymer,,ethylene_propylene_copolymer,added,공식 exact identity alias
Ethylene/VA Copolymer,ethylene/vacopolymer,,ethylene_va_copolymer,added,공식 exact identity alias
Ethylene Brassylate,ethylenebrassylate,,ethylene_brassylate,added,공식 exact identity alias
Ethylenediamine/Stearyl Dimer Dilinoleate Copolymer,ethylenediamine/stearyldimerdilinoleatecopolymer,,ethylenediamine_stearyl_dimer_dilinoleate_copolymer,added,공식 exact identity alias
Ethyl Ferulate,ethylferulate,,ethyl_ferulate,added,공식 exact identity alias
Ethyl Hexanediol,ethylhexanediol,,ethyl_hexanediol,added,공식 exact identity alias
Ethylhexyl Hydroxystearate,ethylhexylhydroxystearate,,ethylhexyl_hydroxystearate,added,공식 exact identity alias
Ethylhexyl Isononanoate,ethylhexylisononanoate,,ethylhexyl_isononanoate,added,공식 exact identity alias
Ethylhexyl Methoxycrylene,ethylhexylmethoxycrylene,,ethylhexyl_methoxycrylene,added,공식 exact identity alias
Ethylhexyl Olivate,ethylhexylolivate,,ethylhexyl_olivate,added,공식 exact identity alias
Ethylhexyl Polyhydroxystearate,ethylhexylpolyhydroxystearate,,ethylhexyl_polyhydroxystearate,added,공식 exact identity alias
Ethylhexyl Stearate,ethylhexylstearate,,ethylhexyl_stearate,added,공식 exact identity alias
Ethyl Linoleate,ethyllinoleate,,ethyl_linoleate,added,공식 exact identity alias
Ethyl Macadamiate,ethylmacadamiate,,ethyl_macadamiate,added,공식 exact identity alias
Ethyl Oleate,ethyloleate,,ethyl_oleate,added,공식 exact identity alias
Ethylparaben,ethylparaben,,ethylparaben,added,공식 exact identity alias
Ethyl Stearate,ethylstearate,,ethyl_stearate,added,공식 exact identity alias
Etidronic Acid,etidronicacid,,etidronic_acid,added,공식 exact identity alias
Eucalyptus Globulus Leaf Extract,eucalyptusglobulusleafextract,,eucalyptus_globulus_leaf_extract,added,공식 exact identity alias
Eugenia Caryophyllus (Clove) Bud Oil,eugeniacaryophyllus(clove)budoil,,eugenia_caryophyllus_clove_bud_oil,added,공식 exact identity alias
Eugenia Caryophyllus (Clove) Leaf Oil,eugeniacaryophyllus(clove)leafoil,,eugenia_caryophyllus_clove_leaf_oil,added,공식 exact identity alias
Euphorbia Cerifera (Candelilla) Wax,euphorbiacerifera(candelilla)wax,,euphorbia_cerifera_candelilla_wax,added,공식 exact identity alias
Euterpe Oleracea Fruit Extract,euterpeoleraceafruitextract,,euterpe_oleracea_fruit_extract,added,공식 exact identity alias
Euterpe Oleracea Fruit Oil,euterpeoleraceafruitoil,,euterpe_oleracea_fruit_oil,added,공식 exact identity alias
Euterpe Oleracea Sterols,euterpeoleraceasterols,,euterpe_oleracea_sterols,added,공식 exact identity alias
Ferric Ferrocyanide,ferricferrocyanide,,ferric_ferrocyanide,added,공식 exact identity alias
Ferula Galbaniflua (Galbanum) Resin Oil,ferulagalbaniflua(galbanum)resinoil,,ferula_galbaniflua_galbanum_resin_oil,added,공식 exact identity alias
Ferulic Acid,ferulicacid,,ferulic_acid,added,공식 exact identity alias
Foeniculum Vulgare (Fennel) Seed Extract,foeniculumvulgare(fennel)seedextract,,foeniculum_vulgare_fennel_seed_extract,added,공식 exact identity alias
Folic Acid,folicacid,,folic_acid,added,공식 exact identity alias
Fragaria Chiloensis (Strawberry) Fruit Extract,fragariachiloensis(strawberry)fruitextract,,fragaria_chiloensis_strawberry_fruit_extract,added,공식 exact identity alias
Fragaria Vesca (Strawberry) Fruit Extract,fragariavesca(strawberry)fruitextract,,fragaria_vesca_strawberry_fruit_extract,added,공식 exact identity alias
Freesia Refracta Extract,freesiarefractaextract,,freesia_refracta_extract,added,공식 exact identity alias
Fructan,fructan,,fructan,added,공식 exact identity alias
Fumaric Acid,fumaricacid,,fumaric_acid,added,공식 exact identity alias
Furcellaria Lumbricalis Extract,furcellarialumbricalisextract,,furcellaria_lumbricalis_extract,added,공식 exact identity alias
Fusanus Spicatus Wood Oil,fusanusspicatuswoodoil,,fusanus_spicatus_wood_oil,added,공식 exact identity alias
Galactoarabinan,galactoarabinan,,galactoarabinan,added,공식 exact identity alias
Gamma-Nonalactone,gamma-nonalactone,,gamma_nonalactone,added,공식 exact identity alias
Gamma-Undecalactone,gamma-undecalactone,,gamma_undecalactone,added,공식 exact identity alias
Ganoderma Lucidum (Mushroom) Extract,ganodermalucidum(mushroom)extract,,ganoderma_lucidum_mushroom_extract,added,공식 exact identity alias
Garcinia Indica Seed Butter,garciniaindicaseedbutter,,garcinia_indica_seed_butter,added,공식 exact identity alias
Gardenia Tahitensis Flower Extract,gardeniatahitensisflowerextract,,gardenia_taitensis_flower_extract,added,공식 exact identity alias
Gardenia Taitensis Flower Extract,gardeniataitensisflowerextract,,gardenia_taitensis_flower_extract,added,공식 exact identity alias
Gaultheria Procumbens (Wintergreen) Leaf Extract,gaultheriaprocumbens(wintergreen)leafextract,,gaultheria_procumbens_wintergreen_leaf_extract,added,공식 exact identity alias
Gelidiella Acerosa Extract,gelidiellaacerosaextract,,gelidiella_acerosa_extract,added,공식 exact identity alias
Gelidium Cartilagineum Extract,gelidiumcartilagineumextract,,gelidium_cartilagineum_extract,added,공식 exact identity alias
Gellan Gum,gellangum,,gellan_gum,added,공식 exact identity alias
Gentiana Lutea Root Extract,gentianalutearootextract,,gentiana_lutea_root_extract,added,공식 exact identity alias
Gigartina Stellata Extract,gigartinastellataextract,,gigartina_stellata_extract,added,공식 exact identity alias
Ginkgo Biloba Leaf Extract,ginkgobilobaleafextract,,ginkgo_biloba_leaf_extract,added,공식 exact identity alias
Glucomannan,glucomannan,,glucomannan,added,공식 exact identity alias
Gluconic Acid,gluconicacid,,gluconic_acid,added,공식 exact identity alias
Glucosamine HCl,glucosaminehcl,,glucosamine_hcl,added,공식 exact identity alias
Glucose Oxidase,glucoseoxidase,,glucose_oxidase,added,공식 exact identity alias
Glutamine,glutamine,,glutamine,added,공식 exact identity alias
Glycereth-25 PCA Isostearate,glycereth-25pcaisostearate,,glycereth_25_pca_isostearate,added,공식 exact identity alias
Glycereth-2 Cocoate,glycereth-2cocoate,,glycereth_2_cocoate,added,공식 exact identity alias
Glyceryl Behenate,glycerylbehenate,,glyceryl_behenate,added,공식 exact identity alias
Glyceryl Behenate/Eicosadioate,glycerylbehenate/eicosadioate,,glyceryl_behenate_eicosadioate,added,공식 exact identity alias
Glyceryl Caprylate/Caprate,glycerylcaprylate/caprate,,glyceryl_caprylate_caprate,added,공식 exact identity alias
Glyceryl Dibehenate,glyceryldibehenate,,glyceryl_dibehenate,added,공식 exact identity alias
Glyceryl Dioleate,glyceryldioleate,,glyceryl_dioleate,added,공식 exact identity alias
Glyceryl Isostearate,glycerylisostearate,,glyceryl_isostearate,added,공식 exact identity alias
Glyceryl Laurate,glyceryllaurate,,glyceryl_laurate,added,공식 exact identity alias
Glyceryl Linoleate,glyceryllinoleate,,glyceryl_linoleate,added,공식 exact identity alias
Glyceryl Linolenate,glyceryllinolenate,,glyceryl_linolenate,added,공식 exact identity alias
Glyceryl Oleate Citrate,glyceryloleatecitrate,,glyceryl_oleate_citrate,added,공식 exact identity alias
Glyceryl Polyacrylate,glycerylpolyacrylate,,glyceryl_polyacrylate,added,공식 exact identity alias
Glyceryl Polymethacrylate,glycerylpolymethacrylate,,glyceryl_polymethacrylate,added,공식 exact identity alias
Glyceryl Ricinoleate,glycerylricinoleate,,glyceryl_ricinoleate,added,공식 exact identity alias
Glyceryl Undecylenate,glycerylundecylenate,,glyceryl_undecylenate,added,공식 exact identity alias
Glycine Max (Soybean) Polypeptide,glycinemax(soybean)polypeptide,,glycine_max_soybean_polypeptide,added,공식 exact identity alias
Glycine Max (Soybean) Seed Extract,glycinemax(soybean)seedextract,,glycine_max_soybean_seed_extract|glycine_soja_soybean_seed_extract,skipped_conflict,KCIA alias가 둘 이상의 선택 canonical에 연결됨
Glycine Soja (Soybean) Extract,glycinesoja(soybean)extract,,glycine_soja_soybean_extract,added,공식 exact identity alias
Glycine Soja (Soybean) Germ Extract,glycinesoja(soybean)germextract,,glycine_soja_soybean_germ_extract,added,공식 exact identity alias
Glycine Soja (Soybean) Protein,glycinesoja(soybean)protein,,glycine_soja_soybean_protein,added,공식 exact identity alias
Glycine Soja (Soybean) Seed Extract,glycinesoja(soybean)seedextract,,glycine_soja_soybean_seed_extract,added,공식 exact identity alias
Glycine Soja (Soybean) Sterols,glycinesoja(soybean)sterols,,glycine_soja_soybean_sterols,added,공식 exact identity alias
Glycolic Acid,glycolicacid,aha,glycolic_acid,reassigned_exact_identity,공식 exact identity alias
Glycolipids,glycolipids,,glycolipids,added,공식 exact identity alias
Glycol Stearate,glycolstearate,,glycol_stearate,added,공식 exact identity alias
Glycoproteins,glycoproteins,,glycoproteins,added,공식 exact identity alias
Glycosphingolipids,glycosphingolipids,,glycosphingolipids,added,공식 exact identity alias
Glycosyl Trehalose,glycosyltrehalose,,glycosyl_trehalose,added,공식 exact identity alias
Glycyrrhetinic Acid,glycyrrhetinicacid,,glycyrrhetinic_acid,added,공식 exact identity alias
Glycyrrhiza Uralensis (Licorice) Root Extract,glycyrrhizauralensis(licorice)rootextract,,licorice_extract,added,공식 exact identity alias
Glyoxal,glyoxal,,glyoxal,added,공식 exact identity alias
Gossypium Herbaceum (Cotton) Seed Oil,gossypiumherbaceum(cotton)seedoil,,gossypium_herbaceum_cotton_seed_oil,added,공식 exact identity alias
Guaiazulene,guaiazulene,,guaiazulene,added,공식 exact identity alias
Haematococcus Pluvialis Extract,haematococcuspluvialisextract,,haematococcus_pluvialis_extract,added,공식 exact identity alias
Haematococcus Pluvialis Oil,haematococcuspluvialisoil,,haematococcus_pluvialis_oil,added,공식 exact identity alias
Hamamelis Virginiana (Witch Hazel) Extract,hamamelisvirginiana(witchhazel)extract,,hamamelis_virginiana_witch_hazel_extract,added,공식 exact identity alias
Hamamelis Virginiana (Witch Hazel) Leaf Extract,hamamelisvirginiana(witchhazel)leafextract,,hamamelis_virginiana_witch_hazel_leaf_extract,added,공식 exact identity alias
HDI/PPG/Polycaprolactone Crosspolymer,hdi/ppg/polycaprolactonecrosspolymer,,hdi_ppg_polycaprolactone_crosspolymer,added,공식 exact identity alias
Hectorite,hectorite,,hectorite,added,공식 exact identity alias
Hedychium Coronarium Root Extract,hedychiumcoronariumrootextract,,hedychium_coronarium_root_extract,added,공식 exact identity alias
Helianthus Annuus (Sunflower) Seedcake,helianthusannuus(sunflower)seedcake,,helianthus_annuus_sunflower_seedcake,added,공식 exact identity alias
Helianthus Annuus (Sunflower) Seed Oil Unsaponifiables,helianthusannuus(sunflower)seedoilunsaponifiables,,helianthus_annuus_sunflower_seed_oil_unsaponifiables,added,공식 exact identity alias
Helianthus Annuus (Sunflower) Seed Wax Helianthus Annuus Seed Cera,helianthusannuus(sunflower)seedwaxhelianthusannuusseedcera,,helianthus_annuus_sunflower_seed_wax_helianthus_annuus_seed_cera,added,공식 exact identity alias
Helianthus Annuus (Sunflower) Sprout Extract,helianthusannuus(sunflower)sproutextract,,helianthus_annuus_sunflower_sprout_extract,added,공식 exact identity alias
Helindone Pink CN,helindonepinkcn,,helindone_pink_cn,added,공식 exact identity alias
Heptyl Glucoside,heptylglucoside,,heptyl_glucoside,added,공식 exact identity alias
Heptyl Undecylenate,heptylundecylenate,,heptyl_undecylenate,added,공식 exact identity alias
Hesperidin Methyl Chalcone,hesperidinmethylchalcone,,hesperidin_methyl_chalcone,added,공식 exact identity alias
Hexadecene,hexadecene,,hexadecene,added,공식 exact identity alias
Hexamethylindanopyran,hexamethylindanopyran,,hexamethylindanopyran,added,공식 exact identity alias
Hexapeptide-11,hexapeptide-11,,hexapeptide_11,added,공식 exact identity alias
Hexapeptide-9,hexapeptide-9,,hexapeptide_9,added,공식 exact identity alias
Hexenyl Acetate,hexenylacetate,,hexenyl_acetate,added,공식 exact identity alias
Hexyldecanol,hexyldecanol,,hexyldecanol,added,공식 exact identity alias
Hexylresorcinol,hexylresorcinol,,hexylresorcinol,added,공식 exact identity alias
Hibiscus Esculentus Fruit Extract,hibiscusesculentusfruitextract,,hibiscus_esculentus_fruit_extract,added,공식 exact identity alias
Hippophae Rhamnoides Fruit Extract,hippophaerhamnoidesfruitextract,,hippophae_rhamnoides_fruit_extract,added,공식 exact identity alias
Hippophae Rhamnoides Fruit Oil,hippophaerhamnoidesfruitoil,,hippophae_rhamnoides_fruit_oil,added,공식 exact identity alias
Hippophae Rhamnoides Oil,hippophaerhamnoidesoil,,hippophae_rhamnoides_oil,added,공식 exact identity alias
Hippophae Rhamnoides Seed Oil,hippophaerhamnoidesseedoil,,hippophae_rhamnoides_seed_oil,added,공식 exact identity alias
Hizikia Fusiforme Extract,hizikiafusiformeextract,,hizikia_fusiforme_extract,added,공식 exact identity alias
Homosalate,homosalate,,homosalate,added,공식 exact identity alias
Hoya Lacunosa Flower Extract,hoyalacunosaflowerextract,,hoya_lacunosa_flower_extract,added,공식 exact identity alias
Humulus Lupulus (Hops) Extract,humuluslupulus(hops)extract,,humulus_lupulus_hops_extract,added,공식 exact identity alias
Hyacinthus Orientalis (Hyacinth) Extract,hyacinthusorientalis(hyacinth)extract,,hyacinthus_orientalis_hyacinth_extract,added,공식 exact identity alias
Hyacinthus Orientalis Extract,hyacinthusorientalisextract,,hyacinthus_orientalis_hyacinth_extract,added,공식 exact identity alias
Hydrated Silica,hydratedsilica,,hydrated_silica,added,공식 exact identity alias
Hydrogenated C6-14 Olefin Polymers,hydrogenatedc6-14olefinpolymers,,hydrogenated_poly_c6_14_olefin,added,공식 exact identity alias
Hydrogenated Castor Oil/Sebacic Acid Copolymer,hydrogenatedcastoroil/sebacicacidcopolymer,,hydrogenated_castor_oil_sebacic_acid_copolymer,added,공식 exact identity alias
Hydrogenated Castor Oil Dimer Dilinoleate,hydrogenatedcastoroildimerdilinoleate,,hydrogenated_castor_oil_dimer_dilinoleate,added,공식 exact identity alias
Hydrogenated Castor Oil Isostearate,hydrogenatedcastoroilisostearate,,hydrogenated_castor_oil_isostearate,added,공식 exact identity alias
Hydrogenated Coco-Glycerides,hydrogenatedcoco-glycerides,,hydrogenated_coco_glycerides,added,공식 exact identity alias
Hydrogenated Coconut Oil,hydrogenatedcoconutoil,,hydrogenated_coconut_oil,added,공식 exact identity alias
Hydrogenated Cottonseed Oil,hydrogenatedcottonseedoil,,hydrogenated_cottonseed_oil,added,공식 exact identity alias
Hydrogenated Jojoba Oil,hydrogenatedjojobaoil,,hydrogenated_jojoba_oil,added,공식 exact identity alias
Hydrogenated Microcrystalline Wax,hydrogenatedmicrocrystallinewax,,hydrogenated_microcrystalline_wax,added,공식 exact identity alias
Hydrogenated Olive Oil,hydrogenatedoliveoil,,hydrogenated_olive_oil,added,공식 exact identity alias
Hydrogenated Olive Oil Stearyl Esters,hydrogenatedoliveoilstearylesters,,hydrogenated_olive_oil_stearyl_esters,added,공식 exact identity alias
Hydrogenated Palm Glycerides,hydrogenatedpalmglycerides,,hydrogenated_palm_glycerides,added,공식 exact identity alias
Hydrogenated Palm Glycerides Citrate,hydrogenatedpalmglyceridescitrate,,hydrogenated_palm_glycerides_citrate,added,공식 exact identity alias
Hydrogenated Palm Oil,hydrogenatedpalmoil,,hydrogenated_palm_oil,added,공식 exact identity alias
Hydrogenated Phosphatidylcholine,hydrogenatedphosphatidylcholine,,hydrogenated_phosphatidylcholine,added,공식 exact identity alias
Hydrogenated Poly(C6-14 Olefin),hydrogenatedpoly(c6-14olefin),,hydrogenated_poly_c6_14_olefin,added,공식 exact identity alias
Hydrogenated Polycyclopentadiene,hydrogenatedpolycyclopentadiene,,hydrogenated_polycyclopentadiene,added,공식 exact identity alias
Hydrogenated Rapeseed Oil,hydrogenatedrapeseedoil,,hydrogenated_rapeseed_oil,added,공식 exact identity alias
Hydrogenated Styrene/Isoprene Copolymer,hydrogenatedstyrene/isoprenecopolymer,,hydrogenated_styrene_isoprene_copolymer,added,공식 exact identity alias
Hydrogenated Styrene/Methylstyrene/Indene Copolymer,hydrogenatedstyrene/methylstyrene/indenecopolymer,,hydrogenated_styrene_methylstyrene_indene_copolymer,added,공식 exact identity alias
Hydrogenated Vegetable Glycerides,hydrogenatedvegetableglycerides,,hydrogenated_vegetable_glycerides,added,공식 exact identity alias
Hydrogen Peroxide,hydrogenperoxide,,hydrogen_peroxide,added,공식 exact identity alias
Hydrolyzed Adansonia Digitata Extract,hydrolyzedadansoniadigitataextract,,hydrolyzed_adansonia_digitata_extract,added,공식 exact identity alias
Hydrolyzed Adansonia Digitata Seed Extract,hydrolyzedadansoniadigitataseedextract,,hydrolyzed_adansonia_digitata_seed_extract,added,공식 exact identity alias
Hydrolyzed Algin,hydrolyzedalgin,,hydrolyzed_algin,added,공식 exact identity alias
Hydrolyzed Barley Protein,hydrolyzedbarleyprotein,,hydrolyzed_barley_protein,added,공식 exact identity alias
Hydrolyzed Corn Protein,hydrolyzedcornprotein,,hydrolyzed_corn_protein,added,공식 exact identity alias
Hydrolyzed DNA,hydrolyzeddna,,hydrolyzed_dna,added,공식 exact identity alias
Hydrolyzed Elastin,hydrolyzedelastin,,hydrolyzed_elastin,added,공식 exact identity alias
Hydrolyzed Extensin,hydrolyzedextensin,,hydrolyzed_extensin,added,공식 exact identity alias
Hydrolyzed Gardenia Florida Extract,hydrolyzedgardeniafloridaextract,,hydrolyzed_gardenia_florida_extract,added,공식 exact identity alias
Hydrolyzed Jojoba Esters,hydrolyzedjojobaesters,,hydrolyzed_jojoba_esters,added,공식 exact identity alias
Hydrolyzed Jojoba Protein,hydrolyzedjojobaprotein,,hydrolyzed_jojoba_protein,added,공식 exact identity alias
Hydrolyzed Linseed Extract,hydrolyzedlinseedextract,,hydrolyzed_linseed_extract,added,공식 exact identity alias
Hydrolyzed Lupine Protein,hydrolyzedlupineprotein,,hydrolyzed_lupine_protein,added,공식 exact identity alias
Hydrolyzed Malt Extract,hydrolyzedmaltextract,,hydrolyzed_malt_extract,added,공식 exact identity alias
Hydrolyzed Milk Protein,hydrolyzedmilkprotein,,hydrolyzed_milk_protein,added,공식 exact identity alias
Hydrolyzed Oat Protein,hydrolyzedoatprotein,,hydrolyzed_oat_protein,added,공식 exact identity alias
Hydrolyzed Pea Protein,hydrolyzedpeaprotein,,hydrolyzed_pea_protein,added,공식 exact identity alias
Hydrolyzed Pea Protein PG-Propyl Silanetriol,hydrolyzedpeaproteinpg-propylsilanetriol,,hydrolyzed_pea_protein_pg_propyl_silanetriol,added,공식 exact identity alias
Hydrolyzed Potato Protein,hydrolyzedpotatoprotein,,hydrolyzed_potato_protein,added,공식 exact identity alias
Hydrolyzed Rhodophyceae Extract,hydrolyzedrhodophyceaeextract,,hydrolyzed_rhodophyceae_extract,added,공식 exact identity alias
Hydrolyzed Rhodophycea Extract,hydrolyzedrhodophyceaextract,,hydrolyzed_rhodophyceae_extract,added,공식 exact identity alias
Hydrolyzed Rice Extract,hydrolyzedriceextract,,hydrolyzed_rice_extract,added,공식 exact identity alias
Hydrolyzed Sponge,hydrolyzedsponge,,hydrolyzed_sponge,added,공식 exact identity alias
Hydrolyzed Sweet Almond Protein,hydrolyzedsweetalmondprotein,,hydrolyzed_sweet_almond_protein,added,공식 exact identity alias
Hydrolyzed Verbascum Thapsus Flower,hydrolyzedverbascumthapsusflower,,hydrolyzed_verbascum_thapsus_flower,added,공식 exact identity alias
Hydrolyzed Viola Tricolor Extract,hydrolyzedviolatricolorextract,,hydrolyzed_viola_tricolor_extract,added,공식 exact identity alias
Hydrolyzed Wheat Protein/PVP Crosspolymer,hydrolyzedwheatprotein/pvpcrosspolymer,,hydrolyzed_wheat_protein_pvp_crosspolymer,added,공식 exact identity alias
Hydrolyzed Wheat Starch,hydrolyzedwheatstarch,,hydrolyzed_wheat_starch,added,공식 exact identity alias
Hydrolyzed Yeast Extract,hydrolyzedyeastextract,,hydrolyzed_yeast_extract,added,공식 exact identity alias
Hydrolyzed Yeast Protein,hydrolyzedyeastprotein,,hydrolyzed_yeast_protein,added,공식 exact identity alias
Hydroxyapatite,hydroxyapatite,,hydroxyapatite,added,공식 exact identity alias
Hydroxyethylpiperazine Ethane Sulfonic Acid,hydroxyethylpiperazineethanesulfonicacid,,hydroxyethylpiperazine_ethane_sulfonic_acid,added,공식 exact identity alias
Hydroxymethoxyphenyl Decanone,hydroxymethoxyphenyldecanone,,hydroxymethoxyphenyl_decanone,added,공식 exact identity alias
Hydroxypalmitoyl Sphinganine,hydroxypalmitoylsphinganine,,hydroxypalmitoyl_sphinganine,added,공식 exact identity alias
Hydroxyphenyl Propamidobenzoic Acid,hydroxyphenylpropamidobenzoicacid,,hydroxyphenyl_propamidobenzoic_acid,added,공식 exact identity alias
Hydroxypinacolone Retinoate,hydroxypinacoloneretinoate,,hydroxypinacolone_retinoate,added,공식 exact identity alias
Hydroxyproline,hydroxyproline,,hydroxyproline,added,공식 exact identity alias
Hydroxypropyl Bispalmitamide MEA,hydroxypropylbispalmitamidemea,,hydroxypropyl_bispalmitamide_mea,added,공식 exact identity alias
Hydroxypropylcellulose,hydroxypropylcellulose,,hydroxypropylcellulose,added,공식 exact identity alias
Hydroxypropyl Cyclodextrin,hydroxypropylcyclodextrin,,hydroxypropyl_cyclodextrin,added,공식 exact identity alias
Hydroxypropyl Guar,hydroxypropylguar,,hydroxypropyl_guar,added,공식 exact identity alias
Hydroxypropyl Methylcellulose,hydroxypropylmethylcellulose,,hydroxypropyl_methylcellulose,added,공식 exact identity alias
Hydroxypropyl Methylcellulose Stearoxy Ether,hydroxypropylmethylcellulosestearoxyether,,hydroxypropyl_methylcellulose_stearoxy_ether,added,공식 exact identity alias
Hydroxypropyl Tetrahydropyrantriol,hydroxypropyltetrahydropyrantriol,,hydroxypropyl_tetrahydropyrantriol,added,공식 exact identity alias
Hydroxypropyltrimonium Hydrolyzed Corn Starch,hydroxypropyltrimoniumhydrolyzedcornstarch,,hydroxypropyltrimonium_hydrolyzed_corn_starch,added,공식 exact identity alias
Hydroxypropyltrimonium Hydrolyzed Wheat Protein,hydroxypropyltrimoniumhydrolyzedwheatprotein,,hydroxypropyltrimonium_hydrolyzed_wheat_protein,added,공식 exact identity alias
Hydroxystearic Acid,hydroxystearicacid,,hydroxystearic_acid,added,공식 exact identity alias
Hylocereus Undatus (Dragon) Fruit Extract,hylocereusundatus(dragon)fruitextract,,hylocereus_undatus_fruit_extract,added,공식 exact identity alias
Hylocereus Undatus Fruit Extract,hylocereusundatusfruitextract,,hylocereus_undatus_fruit_extract,added,공식 exact identity alias
Hypnea Musciformis Extract,hypneamusciformisextract,,hypnea_musciformis_extract,added,공식 exact identity alias
Ilex Paraguariensis Leaf Extract,ilexparaguariensisleafextract,,ilex_paraguariensis_leaf_extract,added,공식 exact identity alias
Illicium Verum (Anise) Fruit Extract,illiciumverum(anise)fruitextract,,illicium_verum_anise_fruit_extract,added,공식 exact identity alias
Illite,illite,,illite,added,공식 exact identity alias
Imidazolidinyl Urea,imidazolidinylurea,,imidazolidinyl_urea,added,공식 exact identity alias
Inonotus Obliquus (Mushroom) Extract,inonotusobliquus(mushroom)extract,,inonotus_obliquus_mushroom_extract,added,공식 exact identity alias
Inulin,inulin,,inulin,added,공식 exact identity alias
Inulin Lauryl Carbamate,inulinlaurylcarbamate,,inulin_lauryl_carbamate,added,공식 exact identity alias
Iodopropynyl Butylcarbamate,iodopropynylbutylcarbamate,,iodopropynyl_butylcarbamate,added,공식 exact identity alias
Ipomoea Batatas Root Extract,ipomoeabatatasrootextract,,ipomoea_batatas_root_extract,added,공식 exact identity alias
Iris Florentina Root Extract,irisflorentinarootextract,,iris_florentina_root_extract,added,공식 exact identity alias
Irvingia Gabonensis Kernel Butter,irvingiagabonensiskernelbutter,,irvingia_gabonensis_kernel_butter,added,공식 exact identity alias
Isobutane,isobutane,,isobutane,added,공식 exact identity alias
Isobutylmethacrylate/Bis-Hydroxypropyl Dimethicone Acrylate Copolymer,isobutylmethacrylate/bis-hydroxypropyldimethiconeacrylatecopolymer,,isobutylmethacrylate_bis_hydroxypropyl_dimethicone_acr_kcia_2457,added,공식 exact identity alias
Isoceteth-10,isoceteth-10,,isoceteth_10,added,공식 exact identity alias
Isoceteth-20,isoceteth-20,,isoceteth_20,added,공식 exact identity alias
Isocetyl Stearate,isocetylstearate,,isocetyl_stearate,added,공식 exact identity alias
Isocetyl Stearoyl Stearate,isocetylstearoylstearate,,isocetyl_stearoyl_stearate,added,공식 exact identity alias
Isodecyl Isononanoate,isodecylisononanoate,,isodecyl_isononanoate,added,공식 exact identity alias
Isodecyl Neopentanoate,isodecylneopentanoate,,isodecyl_neopentanoate,added,공식 exact identity alias
Isoeugenol,isoeugenol,,isoeugenol,added,공식 exact identity alias
Isoeugenyl Acetate,isoeugenylacetate,,isoeugenyl_acetate,added,공식 exact identity alias
Isopentyldiol,isopentyldiol,,isopentyldiol,added,공식 exact identity alias
Isopropanolamine,isopropanolamine,,isopropanolamine,added,공식 exact identity alias
Isopropyl Isostearate,isopropylisostearate,,isopropyl_isostearate,added,공식 exact identity alias
Isopropyl Lauroyl Sarcosinate,isopropyllauroylsarcosinate,,isopropyl_lauroyl_sarcosinate,added,공식 exact identity alias
Isostearyl Alcohol,isostearylalcohol,,isostearyl_alcohol,added,공식 exact identity alias
Isostearyl Isostearate,isostearylisostearate,,isostearyl_isostearate,added,공식 exact identity alias
Isostearyl Neopentanoate,isostearylneopentanoate,,isostearyl_neopentanoate,added,공식 exact identity alias
Isotridecyl Isononanoate,isotridecylisononanoate,,isotridecyl_isononanoate,added,공식 exact identity alias
Jania Rubens Extract,janiarubensextract,,jania_rubens_extract,added,공식 exact identity alias
Jasminum Sambac (Jasmine) Flower Extract,jasminumsambac(jasmine)flowerextract,,jasminum_sambac_jasmine_flower_extract,added,공식 exact identity alias
Jojoba Wax PEG-120 Esters,jojobawaxpeg-120esters,,jojoba_wax_peg_120_esters,added,공식 exact identity alias
