cohort,ingredient_id,name_ko,name_en,product_count,raw_pubmed_hit_count,representative_paper_count,benefit_candidate_count,uncertain_effect_count,conflict_or_zero_candidate_count,mechanism_support_count,risk_candidate_count,safety_signal_count,new_effect_candidate_count,formulation_paper_count,reference_paper_count,best_benefit_tier,candidate_effect_ids,candidate_new_effects,candidate_pmids,score_eligibility_decision,recommended_runtime_use,can_change_benefit_score_now,review_status,runtime_score_change
representative_180,cysteine,시스테인,Cysteine,641,50,1,0,0,0,0,0,0,0,0,0,,,,,not_scoreable_from_current_hits,no_score,N,candidate_unverified,none
raw_hit_190,barium_sulfate,바륨설페이트,Barium Sulfate,640,41,0,0,0,0,0,0,0,0,0,0,,,,,not_scoreable_from_current_hits,no_score,N,candidate_unverified,none
raw_hit_190,arachidyl_alcohol,아라키딜알코올,Arachidyl Alcohol,637,1,0,0,0,0,0,0,0,0,0,0,,,,,not_scoreable_from_current_hits,no_score,N,candidate_unverified,none
raw_hit_190,sodium_acetate,소듐아세테이트,Sodium Acetate,636,50,0,0,0,0,0,0,0,1,0,0,,,antimicrobial_skin,31275281,new_effect_axis_review,no_score_until_effect_axis_is_approved,N,candidate_unverified,none
raw_hit_190,laminaria_japonica_extract,다시마추출물,Laminaria Japonica Extract,634,2,0,0,0,0,0,0,0,0,0,0,,,,,not_scoreable_from_current_hits,no_score,N,candidate_unverified,none
representative_180,magnesium_ascorbyl_phosphate,마그네슘아스코빌포스페이트,Magnesium Ascorbyl Phosphate,626,37,1,0,0,0,0,0,0,0,4,0,,,,,formulation_only_no_ingredient_score,no_single_ingredient_benefit_score,N,candidate_unverified,none
raw_hit_190,polyquaternium_51,폴리쿼터늄-51,Polyquaternium-51,626,1,0,0,0,0,0,0,0,0,0,0,,,,,not_scoreable_from_current_hits,no_score,N,candidate_unverified,none
raw_hit_190,steareth_20,스테아레스-20,Steareth-20,623,1,0,0,0,0,0,0,0,0,0,0,,,,,not_scoreable_from_current_hits,no_score,N,candidate_unverified,none
raw_hit_190,ethylene_propylene_copolymer,에틸렌/프로필렌코폴리머,Ethylene/Propylene Copolymer,616,2,0,0,0,0,0,0,0,0,0,0,,,,,not_scoreable_from_current_hits,no_score,N,candidate_unverified,none
representative_180,beeswax,비즈왁스,Beeswax,613,50,2,0,0,0,0,0,1,0,1,0,,,,41663074,safety_signal_review_only,no_score_until_adverse_direction_is_confirmed,N,candidate_unverified,none
raw_hit_190,cocamide_mipa,코카마이드미파,Cocamide MIPA,609,1,0,0,0,0,0,0,0,0,0,0,,,,,not_scoreable_from_current_hits,no_score,N,candidate_unverified,none
representative_180,petrolatum_mineral_oil,페트롤라툼/미네랄오일,Petrolatum / Mineral Oil,607,50,1,0,0,0,0,1,1,0,0,0,,,,15365273,full_text_risk_penalty_review,risk_only_after_full_text_and_human_approval,N,candidate_unverified,none
representative_180,methylisothiazolinone,메칠이소치아졸리논,Methylisothiazolinone,606,50,2,0,0,0,0,0,3,0,1,0,,,,23340392|25907379|31170842,safety_signal_review_only,no_score_until_adverse_direction_is_confirmed,N,candidate_unverified,none
raw_hit_190,vp_va_copolymer,브이피/브이에이코폴리머,VP/VA Copolymer,604,1,0,0,0,0,0,0,0,0,0,0,,,,,not_scoreable_from_current_hits,no_score,N,candidate_unverified,none
