fetched_on,source_url,inci_name,functions_json,restrictions_json,sccs_opinions_json,substance_ids_json
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYGLYCERYL-6 BEHENATE,"[""EMULSION STABILISING""]",[],[],"[""58563""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYGLYCERYL-6 CAPRYLATE,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""58646""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYGLYCERYL-6 DISTEARATE,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""78925""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYGLYCERYL-6 LAURATE,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""78993""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYGLYCERYL-6 OLEATE,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""78994""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYGLYCERYL-6 POLYHYDROXYSTEARATE,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""58636""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYGLYCERYL-6 POLYRICINOLEATE,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""58637""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYGLYCERYL-6 RICINOLEATE,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""78999""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYGLYCERYL-6 STEARATE,"[""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""58640""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYGONATUM ODORATUM RHIZOME EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""94583""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYGONUM CUSPIDATUM ROOT EXTRACT,"[""ANTIOXIDANT""]",[],[],"[""58652""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYGONUM MULTIFLORUM ROOT EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""79006""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYHYDROXYSTEARIC ACID,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""79007""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYIMIDE-1,"[""FILM FORMING""]",[],[],"[""58658""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYISOBUTENE,"[""BINDING"", ""FILM FORMING"", ""VISCOSITY CONTROLLING""]",[],[],"[""79008""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYMETHYL METHACRYLATE,"[""FILM FORMING""]",[],[],"[""79016""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYMETHYLSILSESQUIOXANE,"[""OPACIFYING""]",[],[],"[""79017""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYMNIA SONCHIFOLIA ROOT JUICE,"[""SKIN CONDITIONING""]",[],[],"[""83866""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYPHENYLSILSESQUIOXANE,"[""BINDING"", ""FILM FORMING"", ""OPACIFYING""]",[],[],"[""82220""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYPODIUM VULGARE RHIZOME EXTRACT,"[""HUMECTANT"", ""SKIN CONDITIONING""]",[],[],"[""93212""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYPROPYLENE,"[""VISCOSITY CONTROLLING""]",[],[],"[""36847""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYPROPYLSILSESQUIOXANE,"[""FILM FORMING""]",[],[],"[""58763""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-10,"[""ANTISTATIC"", ""FILM FORMING""]",[],[],"[""79107""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-11,"[""ANTISTATIC"", ""FILM FORMING""]",[],[],"[""79108""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-113,"[""HAIR CONDITIONING""]",[],[],"[""94598""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-16,"[""ANTISTATIC"", ""FILM FORMING""]",[],[],"[""79113""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-22,"[""ANTISTATIC"", ""FILM FORMING""]",[],[],"[""79119""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-37,"[""ANTISTATIC"", ""FILM FORMING""]",[],[],"[""79206""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-39,"[""ANTISTATIC"", ""FILM FORMING""]","[""III/66""]",[],"[""79207""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-4,"[""ANTISTATIC"", ""FILM FORMING""]",[],[],"[""79208""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-47,"[""FILM FORMING"", ""HAIR FIXING"", ""SKIN CONDITIONING""]",[],[],"[""79212""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-51,"[""FILM FORMING"", ""SKIN CONDITIONING""]",[],[],"[""58830""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-55,"[""HAIR FIXING""]",[],[],"[""58834""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-59,"[""UV ABSORBER""]",[],[],"[""58838""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-6,"[""ANTISTATIC"", ""FILM FORMING""]",[],[],"[""36881""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-67,"[""ANTISTATIC"", ""FILM FORMING"", ""HAIR CONDITIONING""]",[],[],"[""58846""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-7,"[""ANTISTATIC"", ""FILM FORMING""]","[""III/66""]",[],"[""36882""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-70,"[""HAIR CONDITIONING""]",[],[],"[""82771""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-73,"[""ANTISTATIC"", ""FILM FORMING"", ""HAIR CONDITIONING"", ""HAIR FIXING""]",[],[],"[""83263""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-80,"[""CLEANSING"", ""HAIR CONDITIONING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""83947""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYSILICONE-11,"[""FILM FORMING""]",[],[],"[""79220""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYSILICONE-15,"[""LIGHT STABILIZER"", ""UV ABSORBER"", ""UV FILTER""]","[""VI/26""]",[],"[""41309""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYSILICONE-2,"[""ANTIFOAMING"", ""HAIR CONDITIONING""]",[],[],"[""79222""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYSILICONE-29,"[""HAIR CONDITIONING""]",[],[],"[""93068""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYSORBATE 20,"[""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""79318""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYSORBATE 21,"[""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""79319""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYSORBATE 40,"[""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""79320""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYSORBATE 60,"[""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""79321""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYSORBATE 80,"[""DENATURANT"", ""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""36902""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYURETHANE-14,"[""FILM FORMING"", ""HAIR CONDITIONING""]",[],[],"[""58917""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYURETHANE-15,"[""FILM FORMING""]",[],[],"[""58918""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYURETHANE-35,"[""BINDING""]",[],[],"[""85975""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYVINYL ALCOHOL,"[""FILM FORMING"", ""VISCOSITY CONTROLLING""]",[],[],"[""79330""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PONCEAU SX,"[""HAIR DYEING""]","[""II/1341 (Ponceau SX; CI 14700: when used as a substance in hair dye products)""]",[],"[""36917""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PONGAMIA PINNATA SEED EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""59011""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POPULUS TREMULOIDES BARK EXTRACT,"[""ANTI-SEBUM"", ""SKIN CONDITIONING""]",[],[],"[""59014""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PORPHYRIDIUM CRUENTUM EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""79426""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PORTULACA GRANDIFLORA EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""59022""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PORTULACA OLERACEA EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""59023""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PORTULACA PILOSA EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""86803""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM BENZOATE,"[""PRESERVATIVE""]","[""V/1a""]",[],"[""36934""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM CETYL PHOSPHATE,"[""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""79512""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM CHLORIDE,"[""VISCOSITY CONTROLLING""]",[],[],"[""36948""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM COCOATE,"[""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""79516""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM COCOYL GLYCINATE,"[""HAIR CONDITIONING"", ""SURFACTANT - CLEANSING""]",[],[],"[""59110""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM HYALURONATE,"[""SKIN CONDITIONING""]",[],[],"[""79543""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM HYDROXIDE,"[""BUFFERING""]","[""III/15a, 15d""]","[""Opinion on Potassium hydroxide (KOH) as callosity softener/remover""]","[""36981""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM LACTATE,"[""BUFFERING"", ""HUMECTANT"", ""SKIN CONDITIONING""]",[],[],"[""79615""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM METHOXYSALICYLATE,"[""BLEACHING""]",[],[],"[""59237""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM NITRATE,"[""ORAL CARE"", ""SOOTHING""]",[],[],"[""37002""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM PCA,"[""HUMECTANT""]",[],[],"[""37012""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM PHOSPHATE,"[""BUFFERING""]",[],[],"[""79722""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM SORBATE,"[""FRAGRANCE"", ""PRESERVATIVE""]","[""V/4""]",[],"[""37025""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM STEARATE,"[""CLEANSING"", ""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""37027""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTATO STARCH MODIFIED,"[""VISCOSITY CONTROLLING""]",[],[],"[""37048""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PPG-1 TRIDECETH-6,"[""SKIN CONDITIONING"", ""SURFACTANT - CLEANSING""]",[],[],"[""79829""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PPG-12/SMDI COPOLYMER,"[""FILM FORMING"", ""HAIR FIXING"", ""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""79844""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PPG-13-DECYLTETRADECETH-24,"[""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""85016""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PPG-15 STEARYL ETHER,"[""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""37082""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PPG-2 HYDROXYETHYL COCAMIDE,"[""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""59511""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PPG-2 MYRISTYL ETHER PROPIONATE,"[""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""79942""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PPG-24-GLYCERETH-24,"[""SOLVENT"", ""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""79962""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PPG-26-BUTETH-26,"[""HAIR CONDITIONING"", ""SKIN CONDITIONING""]",[],[],"[""80039""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PPG-3 BENZYL ETHER MYRISTATE,"[""PLASTICISER"", ""SKIN CONDITIONING - EMOLLIENT"", ""SOLVENT"", ""UV ABSORBER""]",[],[],"[""59613""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PPG-3 CAPRYLYL ETHER,"[""SOLVENT"", ""SURFACTANT - FOAM BOOSTING""]",[],[],"[""83379""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PPG-5-CETETH-20,"[""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""78589""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROLINE,"[""HAIR CONDITIONING"", ""SKIN CONDITIONING""]",[],[],"[""78685""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPANE,"[""PROPELLANT""]",[],[],"[""37260""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPANEDIOL,"[""SOLVENT"", ""VISCOSITY CONTROLLING""]",[],[],"[""58392""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPANEDIOL CAPRYLATE,"[""ANTI-SEBORRHEIC"", ""SKIN CONDITIONING""]",[],[],"[""97481""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPOLIS EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""58394""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPOXYTETRAMETHYL PIPERIDINYL DIMETHICONE,"[""HAIR CONDITIONING""]",[],[],"[""58395""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPYL GALLATE,"[""ANTIOXIDANT"", ""PERFUMING""]",[],[],"[""37267""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPYLENE CARBONATE,"[""SOLVENT"", ""VISCOSITY CONTROLLING""]",[],[],"[""37268""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPYLENE GLYCOL,"[""FRAGRANCE"", ""HUMECTANT"", ""SKIN CONDITIONING - HUMECTANT"", ""SKIN CONDITIONING - MISCELLANEOUS"", ""SOLVENT"", ""VISCOSITY CONTROLLING""]",[],[],"[""37269""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPYLENE GLYCOL CAPRYLATE,"[""SKIN CONDITIONING"", ""SURFACTANT - CLEANSING""]",[],[],"[""78701""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPYLENE GLYCOL DIBENZOATE,"[""SKIN CONDITIONING""]",[],[],"[""58485""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPYLENE GLYCOL DICAPRATE,"[""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""78792""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPYLENE GLYCOL DICAPRYLATE/DICAPRATE,"[""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""78795""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPYLHEPTYL CAPRYLATE,"[""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""83771""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPYLPARABEN,"[""PERFUMING"", ""PRESERVATIVE""]","[""V/12""]","[""Extended Opinion on the Safety Evaluation of Parabens"", ""OPINION ON Propylparaben (PP)"", ""Opinion on Parabens"", ""Opinion on Parabens updated request for a scientific opinion on 'propyl-and butylparaben'"", ""Opinion on Parabens, underarm cosmetics and breast cancer""]","[""37312""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROTEASE,"[""SKIN CONDITIONING""]",[],[],"[""37316""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS AMYGDALUS DULCIS OIL,"[""SKIN CONDITIONING""]",[],[],"[""78927""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS AMYGDALUS DULCIS SEED EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""58569""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS AMYGDALUS DULCIS SEED MEAL,"[""ABRASIVE""]",[],[],"[""58570""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS ARMENIACA FRUIT EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""58573""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS ARMENIACA JUICE,"[""MOISTURISING""]",[],[],"[""78929""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS ARMENIACA KERNEL OIL,"[""FRAGRANCE"", ""SKIN CONDITIONING""]",[],[],"[""78931""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS AVIUM SEED OIL,"[""EMULSION STABILISING"", ""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""78934""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS DOMESTICA FRUIT EXTRACT,"[""MOISTURISING"", ""SKIN CONDITIONING"", ""SMOOTHING""]",[],[],"[""58586""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS DOMESTICA SEED OIL,"[""SKIN CONDITIONING""]",[],[],"[""58589""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS MUME FRUIT EXTRACT,"[""HUMECTANT""]",[],[],"[""58596""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS PERSICA FLOWER EXTRACT,"[""MOISTURISING"", ""SKIN CONDITIONING""]",[],[],"[""78936""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS PERSICA FRUIT EXTRACT,"[""ABRASIVE"", ""BULKING"", ""MOISTURISING"", ""SKIN CONDITIONING""]",[],[],"[""58602""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS PERSICA JUICE,"[""MOISTURISING"", ""SKIN CONDITIONING""]",[],[],"[""37340""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS PERSICA KERNEL EXTRACT,"[""MOISTURISING"", ""SKIN CONDITIONING""]",[],[],"[""79020""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS PERSICA LEAF EXTRACT,"[""MOISTURISING"", ""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""79022""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS SEROTINA BARK EXTRACT,"[""FRAGRANCE"", ""MOISTURISING"", ""SKIN CONDITIONING""]",[],[],"[""79025""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS SEROTINA FRUIT EXTRACT,"[""FRAGRANCE"", ""MOISTURISING"", ""SKIN CONDITIONING""]",[],[],"[""58671""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS SERRULATA FLOWER EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""58674""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS SPECIOSA FLOWER EXTRACT,"[""HUMECTANT"", ""SKIN CONDITIONING"", ""SKIN PROTECTING""]",[],[],"[""58676""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PSEUDOALTEROMONAS FERMENT EXTRACT,"[""HUMECTANT""]",[],[],"[""58686""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PSEUDOZYMA EPICOLA/CAMELLIA SINENSIS SEED OIL FERMENT EXTRACT FILTRATE,"[""HAIR CONDITIONING"", ""HUMECTANT"", ""SKIN CONDITIONING""]",[],[],"[""95876""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PSIDIUM GUAJAVA FRUIT EXTRACT,"[""ASTRINGENT"", ""SKIN CONDITIONING""]",[],[],"[""58687""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PUERARIA LOBATA ROOT EXTRACT,"[""HUMECTANT""]",[],[],"[""58699""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PULLULAN,"[""BINDING"", ""FILM FORMING""]",[],[],"[""58766""]"
