rank,source_ingredient_id,dominant_name,row_count,product_count,cumulative_all_rows_pct,observed_name_count,top_observed_names,observed_names_json,existing_canonical_id,triage_status,triage_note
573,ing_pending_54fbcaaa0d89,Glyceryl Polyacrylate,235,235,14.2732,2,Glyceryl Polyacrylate (234) | \*Glyceryl Polyacrylate (1),"[{""name"":""Glyceryl Polyacrylate"",""count"":234},{""name"":""\\*Glyceryl Polyacrylate"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
574,ing_pending_aa35a640b9c7,Saccharomyces/Zinc Ferment,235,235,14.2846,3,Saccharomyces/Zinc Ferment (233) | Saccharomyces/ Zinc Ferment (1) | Saccharomyces/zinc Ferment (1),"[{""name"":""Saccharomyces/Zinc Ferment"",""count"":233},{""name"":""Saccharomyces/ Zinc Ferment"",""count"":1},{""name"":""Saccharomyces/zinc Ferment"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
575,ing_pending_2aba536d844e,Polyglyceryl-2 Isostearate,234,234,14.2960,1,Polyglyceryl-2 Isostearate (234),"[{""name"":""Polyglyceryl-2 Isostearate"",""count"":234}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
576,ing_pending_2fcc269c1a52,C12-16 Alcohols,234,234,14.3074,7,C12-16 Alcohols (225) | C12-16 alcohols (3) | c12-16 alcohols (2) | c12-16 Alcohols (1) | C12- 16 Alcohols (1),"[{""name"":""C12-16 Alcohols"",""count"":225},{""name"":""C12-16 alcohols"",""count"":3},{""name"":""c12-16 alcohols"",""count"":2},{""name"":""c12-16 Alcohols"",""count"":1},{""name"":""C12- 16 Alcohols"",""count"":1},{""name"":""C1216 Alcohols"",""count"":1},{""name"":""C12-16 ALCOHOLS"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
577,ing_pending_62bb2e62b016,Sodium Potassium Aluminum Silicate,234,234,14.3187,1,Sodium Potassium Aluminum Silicate (234),"[{""name"":""Sodium Potassium Aluminum Silicate"",""count"":234}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
578,ing_pending_75ff751db34b,폴리C10-30알킬아크릴레이트,234,234,14.3301,1,폴리C10-30알킬아크릴레이트 (234),"[{""name"":""폴리C10-30알킬아크릴레이트"",""count"":234}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
579,ing_pending_7972d445744d,에틸렌/프로필렌코폴리머,234,234,14.3415,1,에틸렌/프로필렌코폴리머 (234),"[{""name"":""에틸렌/프로필렌코폴리머"",""count"":234}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
580,ing_pending_9b0677c5af01,다이페닐다이메티콘,234,234,14.3528,1,다이페닐다이메티콘 (234),"[{""name"":""다이페닐다이메티콘"",""count"":234}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
581,ing_pending_aa8e618cc8a0,Chondrus Crispus (Carrageenan) Extract,234,234,14.3642,3,Chondrus Crispus (Carrageenan) Extract (226) | Chondrus Crispus (Carrageenan) Extract*† (5) | Chondrus Crispus (carrageenan) Extract (3),"[{""name"":""Chondrus Crispus (Carrageenan) Extract"",""count"":226},{""name"":""Chondrus Crispus (Carrageenan) Extract*†"",""count"":5},{""name"":""Chondrus Crispus (carrageenan) Extract"",""count"":3}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
582,ing_pending_b2040d79f857,Citrus Paradisi (Grapefruit) Fruit Extract,234,234,14.3756,3,Citrus Paradisi (Grapefruit) Fruit Extract (232) | Citrus Paradisi(Grapefruit) Fruit Extract (1) | CITRUS PARADISI (GRAPEFRUIT) FRUIT EXTRACT (1),"[{""name"":""Citrus Paradisi (Grapefruit) Fruit Extract"",""count"":232},{""name"":""Citrus Paradisi(Grapefruit) Fruit Extract"",""count"":1},{""name"":""CITRUS PARADISI (GRAPEFRUIT) FRUIT EXTRACT"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
583,ing_pending_b565476a9721,세테아릴글루코사이드,234,234,14.3869,1,세테아릴글루코사이드 (234),"[{""name"":""세테아릴글루코사이드"",""count"":234}]",cetearyl_glucoside,merge_existing,모든 원문명이 기존 alias와 정확히 일치
584,ing_pending_c5c2023b7aff,Camellia Japonica Flower Extract,234,234,14.3983,4,Camellia Japonica Flower Extract (227) | Camellia Japonica Flower Ex Tract (3) | Camellia Japonica Flower Extract() (2) | camellia japonica flower extract (2),"[{""name"":""Camellia Japonica Flower Extract"",""count"":227},{""name"":""Camellia Japonica Flower Ex Tract"",""count"":3},{""name"":""Camellia Japonica Flower Extract()"",""count"":2},{""name"":""camellia japonica flower extract"",""count"":2}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
585,ing_pending_33d4bcac1841,다이카프릴릴에터,233,233,14.4096,1,다이카프릴릴에터 (233),"[{""name"":""다이카프릴릴에터"",""count"":233}]",dicaprylyl_ether,merge_existing,모든 원문명이 기존 alias와 정확히 일치
586,ing_pending_e33b87eb4071,소듐포스페이트,233,233,14.4209,1,소듐포스페이트 (233),"[{""name"":""소듐포스페이트"",""count"":233}]",sodium_phosphate,merge_existing,모든 원문명이 기존 alias와 정확히 일치
587,ing_pending_05241d9378bf,Stearyl Dimethicone,232,232,14.4322,2,Stearyl Dimethicone (225) | STEARYL DIMETHICONE (7),"[{""name"":""Stearyl Dimethicone"",""count"":225},{""name"":""STEARYL DIMETHICONE"",""count"":7}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
588,ing_pending_7f1b14e4b81d,Fumaric Acid,232,232,14.4435,1,Fumaric Acid (232),"[{""name"":""Fumaric Acid"",""count"":232}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
589,ing_pending_d0aba38505ce,세테아레스-20,232,232,14.4547,1,세테아레스-20 (232),"[{""name"":""세테아레스-20"",""count"":232}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
590,ing_pending_db104363f335,Diethylamino Hydroxybenzoyl Hexyl Benzoate,232,232,14.4660,4,Diethylamino Hydroxybenzoyl Hexyl Benzoate (228) | Diethylamino hydroxybenzoyl hexyl benzoate (2) | Diethylaminohydroxybenzoyl Hexyl Benzoate (1) | DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE (1),"[{""name"":""Diethylamino Hydroxybenzoyl Hexyl Benzoate"",""count"":228},{""name"":""Diethylamino hydroxybenzoyl hexyl benzoate"",""count"":2},{""name"":""Diethylaminohydroxybenzoyl Hexyl Benzoate"",""count"":1},{""name"":""DIETHYLAMINO HYDROXYBENZOYL HEXYL BENZOATE"",""count"":1}]",diethylamino_hydroxybenzoyl_hexyl_benzoate,merge_existing,모든 원문명이 기존 alias와 정확히 일치
591,ing_pending_28d28609e9a5,Saccharomyces Cerevisiae Extract,231,231,14.4772,1,Saccharomyces Cerevisiae Extract (231),"[{""name"":""Saccharomyces Cerevisiae Extract"",""count"":231}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
592,ing_pending_7be8f33ced10,노나펩타이드-1,231,231,14.4884,1,노나펩타이드-1 (231),"[{""name"":""노나펩타이드-1"",""count"":231}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
593,ing_pending_88d9a9a7113f,Pisum Sativum (Pea) Extract,231,231,14.4997,3,Pisum Sativum (Pea) Extract (228) | Pisumsativum (Pea) Extract (2) | Pisum Sativum Pea) Extract (1),"[{""name"":""Pisum Sativum (Pea) Extract"",""count"":228},{""name"":""Pisumsativum (Pea) Extract"",""count"":2},{""name"":""Pisum Sativum Pea) Extract"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
594,ing_pending_891395c9dbe2,파네솔,231,231,14.5109,1,파네솔 (231),"[{""name"":""파네솔"",""count"":231}]",farnesol,merge_existing,모든 원문명이 기존 alias와 정확히 일치
595,ing_pending_a58fecca584f,Acrylates/Beheneth-25 Methacrylate Copolymer,231,231,14.5221,2,Acrylates/Beheneth-25 Methacrylate Copolymer (230) | Acrylates/beheneth-25 Methacrylate Copolymer (1),"[{""name"":""Acrylates/Beheneth-25 Methacrylate Copolymer"",""count"":230},{""name"":""Acrylates/beheneth-25 Methacrylate Copolymer"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
596,ing_pending_f7c56e5c13d5,Red 40 Lake (Ci 16035),231,231,14.5333,2,Red 40 Lake (Ci 16035) (230) | Red 40 Lake (CI 16035) (1),"[{""name"":""Red 40 Lake (Ci 16035)"",""count"":230},{""name"":""Red 40 Lake (CI 16035)"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
597,ing_pending_1efa3213f32a,Saccharomyces/Magnesium Ferment,230,230,14.5445,2,Saccharomyces/Magnesium Ferment (228) | Saccharomyces/ Magnesium Ferment (2),"[{""name"":""Saccharomyces/Magnesium Ferment"",""count"":228},{""name"":""Saccharomyces/ Magnesium Ferment"",""count"":2}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
598,ing_pending_6657ff0f2760,Copper Powder (Ci 77400),230,230,14.5557,3,Copper Powder (Ci 77400) (227) | Copper Powder (CI 77400) (2) | Copper Powder (Ci 77400)] (1),"[{""name"":""Copper Powder (Ci 77400)"",""count"":227},{""name"":""Copper Powder (CI 77400)"",""count"":2},{""name"":""Copper Powder (Ci 77400)]"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
599,ing_pending_703ea31b918c,폴리실리콘-15,230,230,14.5668,1,폴리실리콘-15 (230),"[{""name"":""폴리실리콘-15"",""count"":230}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
600,ing_pending_cc514f7a827c,C12-14알케스-12,230,230,14.5780,2,C12-14알케스-12 (228) | C12 -14알케스-12 (2),"[{""name"":""C12-14알케스-12"",""count"":228},{""name"":""C12 -14알케스-12"",""count"":2}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
601,ing_pending_d0874237ee0b,Ethylene Brassylate,230,230,14.5892,3,Ethylene Brassylate (228) | EthyleneBrassylate (1) | Ethylenebrassylate (1),"[{""name"":""Ethylene Brassylate"",""count"":228},{""name"":""EthyleneBrassylate"",""count"":1},{""name"":""Ethylenebrassylate"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
602,ing_pending_f26316eeac6b,Helianthus Annuus Seed Oil,230,230,14.6004,3,Helianthus Annuus Seed Oil (226) | helianthus annuus seed oil (3) | Helianthus annuus seed oil (1),"[{""name"":""Helianthus Annuus Seed Oil"",""count"":226},{""name"":""helianthus annuus seed oil"",""count"":3},{""name"":""Helianthus annuus seed oil"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
603,ing_pending_2d090cba43c2,Lavandula Oil/Extract,229,229,14.6115,4,Lavandula Oil/Extract (212) | Lavandula Oil/ Extract (15) | Lavandula Oil/extract (1) | LAVANDULA OIL/EXTRACT (1),"[{""name"":""Lavandula Oil/Extract"",""count"":212},{""name"":""Lavandula Oil/ Extract"",""count"":15},{""name"":""Lavandula Oil/extract"",""count"":1},{""name"":""LAVANDULA OIL/EXTRACT"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
604,ing_pending_9814fe252fd9,메틸다이아이소프로필프로피온아마이드,229,229,14.6226,1,메틸다이아이소프로필프로피온아마이드 (229),"[{""name"":""메틸다이아이소프로필프로피온아마이드"",""count"":229}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
605,ing_pending_aa5f9fb5134c,황색4호CI19140,229,229,14.6337,1,황색4호CI19140 (229),"[{""name"":""황색4호CI19140"",""count"":229}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
606,ing_pending_cefe80ffe4f9,칼슘티타늄보로실리케이트,229,229,14.6449,1,칼슘티타늄보로실리케이트 (229),"[{""name"":""칼슘티타늄보로실리케이트"",""count"":229}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
607,ing_pending_101f2a9cfc59,Chitosan,228,228,14.6559,1,Chitosan (228),"[{""name"":""Chitosan"",""count"":228}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
608,ing_pending_dfdc9e111645,소듐메타포스페이트,228,228,14.6670,1,소듐메타포스페이트 (228),"[{""name"":""소듐메타포스페이트"",""count"":228}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
609,ing_pending_a6c29d3b9276,Ascophyllum Nodosum Extract,227,227,14.6780,2,Ascophyllum Nodosum Extract (226) | Ascophyllum nodosum extract (1),"[{""name"":""Ascophyllum Nodosum Extract"",""count"":226},{""name"":""Ascophyllum nodosum extract"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
610,ing_pending_c0bdfe576e8d,아라키딜글루코사이드,227,227,14.6891,1,아라키딜글루코사이드 (227),"[{""name"":""아라키딜글루코사이드"",""count"":227}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
611,ing_pending_fdec6ea0472f,Theobroma Cacao (Cocoa) Extract,227,227,14.7001,7,Theobroma Cacao (Cocoa) Extract (219) | Theobroma Cacao Cocoa Extract (2) | Theobroma Cacao (cocoa) Extract (2) | theobroma Cacao (Cocoa) Extract (1) | Theobroma Cacao(Cocoa) Extract (1),"[{""name"":""Theobroma Cacao (Cocoa) Extract"",""count"":219},{""name"":""Theobroma Cacao Cocoa Extract"",""count"":2},{""name"":""Theobroma Cacao (cocoa) Extract"",""count"":2},{""name"":""theobroma Cacao (Cocoa) Extract"",""count"":1},{""name"":""Theobroma Cacao(Cocoa) Extract"",""count"":1},{""name"":""theobroma cacao (cocoa) extract"",""count"":1},{""name"":""THEOBROMA CACAO (COCOA) EXTRACT"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
612,ing_pending_1eb6774ead23,Cyamopsis Tetragonoloba (Guar) Gum,226,226,14.7111,1,Cyamopsis Tetragonoloba (Guar) Gum (226),"[{""name"":""Cyamopsis Tetragonoloba (Guar) Gum"",""count"":226}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
613,ing_pending_46a0e7566a27,Saccharomyces/Copper Ferment,226,226,14.7220,3,Saccharomyces/Copper Ferment (223) | Saccharomyces/ Copper Ferment (2) | Saccharomyces/copper Ferment (1),"[{""name"":""Saccharomyces/Copper Ferment"",""count"":223},{""name"":""Saccharomyces/ Copper Ferment"",""count"":2},{""name"":""Saccharomyces/copper Ferment"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
614,ing_pending_07698c7349e0,Pelargonium Graveolens Oil,225,225,14.7330,3,Pelargonium Graveolens Oil (155) | pelargonium graveolens oil (69) | PELARGONIUM GRAVEOLENS OIL (1),"[{""name"":""Pelargonium Graveolens Oil"",""count"":155},{""name"":""pelargonium graveolens oil"",""count"":69},{""name"":""PELARGONIUM GRAVEOLENS OIL"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
615,ing_pending_333ade93a7ed,프룩토오스,225,225,14.7439,1,프룩토오스 (225),"[{""name"":""프룩토오스"",""count"":225}]",fructose,merge_existing,모든 원문명이 기존 alias와 정확히 일치
616,ing_pending_444dc134a9a5,Glycyrrhetinic Acid,225,225,14.7548,1,Glycyrrhetinic Acid (225),"[{""name"":""Glycyrrhetinic Acid"",""count"":225}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
617,ing_pending_85be2e6f2a1e,Trifolium Pratense (Clover) Flower Extract,225,225,14.7658,2,Trifolium Pratense (Clover) Flower Extract (224) | Trifolium Pratense (clover) Flower Extract (1),"[{""name"":""Trifolium Pratense (Clover) Flower Extract"",""count"":224},{""name"":""Trifolium Pratense (clover) Flower Extract"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
618,ing_pending_9de1d44533ba,O-Cymen-5-Ol,225,225,14.7767,9,O-Cymen-5-Ol (182) | O-cymen-5-OL (16) | o-Cymen-5-ol (10) | O-cymen-5-ol (6) | O-Cymen5-Ol (5),"[{""name"":""O-Cymen-5-Ol"",""count"":182},{""name"":""O-cymen-5-OL"",""count"":16},{""name"":""o-Cymen-5-ol"",""count"":10},{""name"":""O-cymen-5-ol"",""count"":6},{""name"":""O-Cymen5-Ol"",""count"":5},{""name"":""O-Cymen- 5-Ol"",""count"":3},{""name"":""O-Cymen-5-OL"",""count"":1},{""name"":""o-Cymen-5-OL"",""count"":1},{""name"":""o-cymen-5-ol"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
619,ing_pending_d851d8503526,Acetyl Tetrapeptide-3,225,225,14.7876,2,Acetyl Tetrapeptide-3 (224) | Acetyltetrapeptide-3 (1),"[{""name"":""Acetyl Tetrapeptide-3"",""count"":224},{""name"":""Acetyltetrapeptide-3"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
620,ing_pending_fddb5b345c99,아이소펜틸다이올,225,225,14.7985,1,아이소펜틸다이올 (225),"[{""name"":""아이소펜틸다이올"",""count"":225}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
621,ing_pending_0152b2046d7c,Magnolia Liliflora Flower Extract,224,224,14.8094,2,Magnolia Liliflora Flower Extract (223) | Magnolialilifloraflowerextract (1),"[{""name"":""Magnolia Liliflora Flower Extract"",""count"":223},{""name"":""Magnolialilifloraflowerextract"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
622,ing_pending_0ff3ff6ff3d0,미리스틸알코올,224,224,14.8203,1,미리스틸알코올 (224),"[{""name"":""미리스틸알코올"",""count"":224}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
623,ing_pending_45aead1ae83a,Malpighia Punicifolia (Acerola) Fruit Extract,224,224,14.8312,1,Malpighia Punicifolia (Acerola) Fruit Extract (224),"[{""name"":""Malpighia Punicifolia (Acerola) Fruit Extract"",""count"":224}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
624,ing_pending_72f70c5c7cd6,사카라이드아이소머레이트,224,224,14.8421,1,사카라이드아이소머레이트 (224),"[{""name"":""사카라이드아이소머레이트"",""count"":224}]",saccharide_isomerate,merge_existing,모든 원문명이 기존 alias와 정확히 일치
625,ing_pending_b4a505f09470,Jasminum Officinale (Jasmine) Flower Extract,224,224,14.8530,2,Jasminum Officinale (Jasmine) Flower Extract (223) | Jasminum officinale (Jasmine) flower extract (1),"[{""name"":""Jasminum Officinale (Jasmine) Flower Extract"",""count"":223},{""name"":""Jasminum officinale (Jasmine) flower extract"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
626,ing_pending_c5a1ae8ceb3f,브이피/헥사데센코폴리머,224,224,14.8638,1,브이피/헥사데센코폴리머 (224),"[{""name"":""브이피/헥사데센코폴리머"",""count"":224}]",vp_hexadecene_copolymer,merge_existing,모든 원문명이 기존 alias와 정확히 일치
627,ing_pending_d26f8d5140a4,칸디다봄비콜라/글루코오스/메틸레이프씨데이트발효물,224,224,14.8747,1,칸디다봄비콜라/글루코오스/메틸레이프씨데이트발효물 (224),"[{""name"":""칸디다봄비콜라/글루코오스/메틸레이프씨데이트발효물"",""count"":224}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
628,ing_pending_dace0aca8ddb,카카오씨추출물,224,224,14.8856,1,카카오씨추출물 (224),"[{""name"":""카카오씨추출물"",""count"":224}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
629,ing_pending_f9b70d6556ef,Phytosteryl/Octyldodecyl Lauroyl Glutamate,224,224,14.8965,6,Phytosteryl/Octyldodecyl Lauroyl Glutamate (212) | phytosteryl/octyldodecyl lauroyl glutamate (3) | PHYTOSTERYL/OCTYLDODECYL LAUROYL GLUTAMATE (3) | Phytosteryl/ Octyldodecyl Lauroyl Glutamate (3) | Phytosteryl/​Octyldodecyl Lauroyl Glutamate (2),"[{""name"":""Phytosteryl/Octyldodecyl Lauroyl Glutamate"",""count"":212},{""name"":""phytosteryl/octyldodecyl lauroyl glutamate"",""count"":3},{""name"":""PHYTOSTERYL/OCTYLDODECYL LAUROYL GLUTAMATE"",""count"":3},{""name"":""Phytosteryl/ Octyldodecyl Lauroyl Glutamate"",""count"":3},{""name"":""Phytosteryl/​Octyldodecyl Lauroyl Glutamate"",""count"":2},{""name"":""Phytosteryl/Octyldodecyllauroyl Glutamate"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
630,ing_pending_6d16dbd3acf4,에스에이치-올리고펩타이드-1,223,223,14.9073,1,에스에이치-올리고펩타이드-1 (223),"[{""name"":""에스에이치-올리고펩타이드-1"",""count"":223}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
631,ing_pending_a5ab11263ee6,밤껍질추출물,223,223,14.9181,1,밤껍질추출물 (223),"[{""name"":""밤껍질추출물"",""count"":223}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
632,ing_pending_cc6c1581dab6,Convallaria Majalis Bulb/Root Extract,223,223,14.9290,1,Convallaria Majalis Bulb/Root Extract (223),"[{""name"":""Convallaria Majalis Bulb/Root Extract"",""count"":223}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
633,ing_pending_0dab677056ed,피브이엠/엠에이코폴리머,222,222,14.9398,3,피브이엠/엠에이코폴리머 (220) | 피브이엠·엠에이 코폴리머 (1) | 피브이엠/엠에이코폴 리머 (1),"[{""name"":""피브이엠/엠에이코폴리머"",""count"":220},{""name"":""피브이엠·엠에이 코폴리머"",""count"":1},{""name"":""피브이엠/엠에이코폴 리머"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
634,ing_pending_3411878fcdb0,Polyglyceryl-3 Beeswax,222,222,14.9505,2,Polyglyceryl-3 Beeswax (221) | POLYGLYCERYL-3 BEESWAX (1),"[{""name"":""Polyglyceryl-3 Beeswax"",""count"":221},{""name"":""POLYGLYCERYL-3 BEESWAX"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
635,ing_pending_36442946e2c0,대왕소나무잎추출물,222,222,14.9613,2,대왕소나무잎추출물 (219) | 대왕소나무잎 추출물 (3),"[{""name"":""대왕소나무잎추출물"",""count"":219},{""name"":""대왕소나무잎 추출물"",""count"":3}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
636,ing_pending_d050aabe28dc,Polysilicone-2,222,222,14.9721,1,Polysilicone-2 (222),"[{""name"":""Polysilicone-2"",""count"":222}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
637,ing_pending_cd75fc1f4713,Mentha Viridis (Spearmint) Leaf Oil,221,221,14.9828,6,Mentha Viridis (Spearmint) Leaf Oil (201) | Mentha Viridis (Spearmint) Leaf Oil\ (13) | Mentha Viridis (Spearmint) Leaf Oil\\\ (4) | Mentha Viridis(Spearmint) Leaf Oil (1) | Menthaviridis (Spearmint) Leaf Oil (1),"[{""name"":""Mentha Viridis (Spearmint) Leaf Oil"",""count"":201},{""name"":""Mentha Viridis (Spearmint) Leaf Oil\\"",""count"":13},{""name"":""Mentha Viridis (Spearmint) Leaf Oil\\\\\\"",""count"":4},{""name"":""Mentha Viridis(Spearmint) Leaf Oil"",""count"":1},{""name"":""Menthaviridis (Spearmint) Leaf Oil"",""count"":1},{""name"":""Mentha Viridis (spearmint) Leaf Oil\\"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
638,ing_pending_06f0d1276748,잇꽃씨오일,220,220,14.9935,1,잇꽃씨오일 (220),"[{""name"":""잇꽃씨오일"",""count"":220}]",carthamus_tinctorius_safflower_seed_oil,merge_existing,모든 원문명이 기존 alias와 정확히 일치
639,ing_pending_488f0f89cfc1,아이리쉬모스가루,220,220,15.0042,1,아이리쉬모스가루 (220),"[{""name"":""아이리쉬모스가루"",""count"":220}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
640,ing_pending_8b367d0af678,Magnolia Officinalis Bark Extract,220,220,15.0149,3,Magnolia Officinalis Bark Extract (214) | magnolia officinalis bark extract (3) | MAGNOLIA OFFICINALIS BARK EXTRACT (3),"[{""name"":""Magnolia Officinalis Bark Extract"",""count"":214},{""name"":""magnolia officinalis bark extract"",""count"":3},{""name"":""MAGNOLIA OFFICINALIS BARK EXTRACT"",""count"":3}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
641,ing_pending_19f74e62efc5,Sigesbeckia Orientalis (St. Paul'S Wort) Extract,219,219,15.0255,4,Sigesbeckia Orientalis (St. Paul'S Wort) Extract (157) | Sigesbeckia Orientalis (St. Paul's Wort) Extract (59) | Sigesbeckia Orientalis (st. Paul's Wort) Extract (2) | Sigesbeckia Orientalis (St. Paul’s Wort) Extract (1),"[{""name"":""Sigesbeckia Orientalis (St. Paul'S Wort) Extract"",""count"":157},{""name"":""Sigesbeckia Orientalis (St. Paul's Wort) Extract"",""count"":59},{""name"":""Sigesbeckia Orientalis (st. Paul's Wort) Extract"",""count"":2},{""name"":""Sigesbeckia Orientalis (St. Paul’s Wort) Extract"",""count"":1}]",,canonical_review_required,기존 alias 없음; 신규 canonical 또는 중복 표기 검토 필요
642,ing_pending_49500c824070,알진,219,219,15.0362,1,알진 (219),"[{""name"":""알진"",""count"":219}]",algin,merge_existing,모든 원문명이 기존 alias와 정확히 일치
