rank,source_ingredient_id,dominant_name,row_count,product_count,kcia_ingredient_code,kcia_standard_name_ko,kcia_standard_name_en,kcia_old_names_ko,kcia_old_names_en,official_match_status,official_matched_row_count,official_match_ratio,official_conflict_codes,proposed_action,proposed_canonical_id,related_scoring_family_ids,selected_for_target,proposal_confidence,review_status,proposal_note,source_document_date,source_document_sha256,baseline_effect_candidate_count,target_effect_candidate_count,cosing_match_status,cosing_inci_name,cosing_functions,effect_signal_ids,effect_signal_basis,effect_candidate_rank,effect_candidate_selection_reason
5652,ing_pending_b58b306c4e73,복숭아씨추출물,19,19,3876,복숭아씨추출물,Prunus Persica (Peach) Kernel Extract,도인추출물,Prunus Persica (Peach) Kernel Extract,official_exact,19,1.000000,,create_canonical,prunus_persica_peach_kernel_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,official_name_variant,PRUNUS PERSICA KERNEL EXTRACT,MOISTURISING|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:MOISTURISING,252,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
5601,ing_pending_73ae2ddd070e,Scrophularia Nodosa Extract,19,19,6044,스크로폴라리아 노도사추출물,Scrophularia Nodosa Extract,,,official_exact,19,1.000000,,create_canonical,scrophularia_nodosa_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,SCROPHULARIA NODOSA EXTRACT,SKIN CONDITIONING|SOOTHING,effect_calming,effect_calming:high:SOOTHING,253,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
5693,ing_pending_f52dce5a103c,Tamarindus Indica Extract,19,19,5861,타마린드추출물,Tamarindus Indica Extract,,,official_exact,19,1.000000,,create_canonical,tamarindus_indica_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,TAMARINDUS INDICA EXTRACT,KERATOLYTIC|SMOOTHING,effect_exfoliation,effect_exfoliation:high:KERATOLYTIC,254,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
7935,ing_pending_4df4e61cc2ff,아줄렌,10,10,5729,아줄렌,Azulene,,,official_exact,10,1.000000,,create_canonical,azulene,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,AZULENE,SKIN CONDITIONING|SOOTHING,effect_calming,effect_calming:high:SOOTHING,255,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
9152,ing_pending_b0556daaed6a,Azulene,8,8,5729,아줄렌,Azulene,,,official_exact,8,1.000000,,create_canonical,azulene,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,AZULENE,SKIN CONDITIONING|SOOTHING,effect_calming,effect_calming:high:SOOTHING,255,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
5737,ing_pending_455f441c5694,Davidsonia Jerseyana Fruit Extract,18,18,23938,다비드소니아 예르세야나열매추출물,Davidsonia Jerseyana Fruit Extract,,,official_exact,18,1.000000,,create_canonical,davidsonia_jerseyana_fruit_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,DAVIDSONIA JERSEYANA FRUIT EXTRACT,ANTIOXIDANT|HAIR CONDITIONING|HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,256,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
5843,ing_pending_d50a2c3c7603,글리세레스-20,18,18,6285,글리세레스-20,Glycereth-20,,,official_exact,18,1.000000,,create_canonical,glycereth_20,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,GLYCERETH-20,HUMECTANT|VISCOSITY CONTROLLING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,257,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
5783,ing_pending_8198365dc216,PEG-14,18,18,4084,피이지-14,PEG-14,,,official_exact,18,1.000000,,create_canonical,peg_14,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,PEG-14,HUMECTANT|SOLVENT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,258,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
5794,ing_pending_8d317903e35b,PEG-33,18,18,4087,피이지-33,PEG-33,,,official_exact,18,1.000000,,create_canonical,peg_33,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,PEG-33,HUMECTANT|SOLVENT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,259,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
5821,ing_pending_ad769ac9a5d2,Prunus Serotina (Wild Cherry) Bark Extract,18,18,659,블랙체리나무껍질추출물,Prunus Serotina (Wild Cherry) Bark Extract,,,official_exact,18,1.000000,,create_canonical,prunus_serotina_wild_cherry_bark_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,official_name_variant,PRUNUS SEROTINA BARK EXTRACT,FRAGRANCE|MOISTURISING|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:MOISTURISING,260,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
8098,ing_pending_aa83f581d651,Rhododendron Chrysanthum Leaf Extract,10,10,2483,노랑만병초잎추출물,Rhododendron Chrysanthum Leaf Extract,노란만병초잎추출물,Rhododendron Chrysanthum Leaf Extract,official_exact,10,1.000000,,create_canonical,rhododendron_chrysanthum_leaf_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,RHODODENDRON CHRYSANTHUM LEAF EXTRACT,FRAGRANCE|SKIN PROTECTING|SOOTHING,effect_calming|effect_moisture_barrier,effect_calming:high:SOOTHING|effect_moisture_barrier:medium:SKIN PROTECTING,261,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
8782,ing_pending_0c4cc6ae5a52,노랑만병초잎추출물,8,8,2483,노랑만병초잎추출물,Rhododendron Chrysanthum Leaf Extract,노란만병초잎추출물,Rhododendron Chrysanthum Leaf Extract,official_exact,8,1.000000,,create_canonical,rhododendron_chrysanthum_leaf_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,RHODODENDRON CHRYSANTHUM LEAF EXTRACT,FRAGRANCE|SKIN PROTECTING|SOOTHING,effect_calming|effect_moisture_barrier,effect_calming:high:SOOTHING|effect_moisture_barrier:medium:SKIN PROTECTING,261,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
5741,ing_pending_4c0eee852558,로즈마리닉애씨드,18,18,5509,로즈마리닉애씨드,Rosmarinic Acid,,,official_exact,18,1.000000,,create_canonical,rosmarinic_acid,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,ROSMARINIC ACID,ANTIOXIDANT|SOOTHING,effect_calming,effect_calming:high:SOOTHING,262,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
5715,ing_pending_1f4596b77abb,Sclerocarya Birrea Seed Butter,18,18,22380,마룰라씨버터,Sclerocarya Birrea Seed Butter,,,official_exact,18,1.000000,,create_canonical,sclerocarya_birrea_seed_butter,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,SCLEROCARYA BIRREA SEED BUTTER,SKIN CONDITIONING - EMOLLIENT|SKIN CONDITIONING - HUMECTANT|SKIN CONDITIONING - OCCLUSIVE,effect_moisture_barrier,effect_moisture_barrier:high:SKIN CONDITIONING - HUMECTANT,263,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6026,ing_pending_cea25b2e14cd,Algae Oligosaccharides,17,17,2718,조류올리고사카라이드,Algae Oligosaccharides,,,official_exact,17,1.000000,,create_canonical,algae_oligosaccharides,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,ALGAE OLIGOSACCHARIDES,SKIN CONDITIONING - HUMECTANT,effect_moisture_barrier,effect_moisture_barrier:high:SKIN CONDITIONING - HUMECTANT,264,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
8213,ing_pending_f4d92e0d88c6,밤부사불가리스싹추출물,10,10,7365,밤부사 불가리스싹추출물,Bambusa Vulgaris Shoot Extract,죽순추출물,Bambusa Vulgaris Shoot Extract,official_exact,10,1.000000,,create_canonical,bambusa_vulgaris_shoot_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,BAMBUSA VULGARIS SHOOT EXTRACT,ANTIOXIDANT|ASTRINGENT|HUMECTANT|SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,265,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
9475,ing_pending_35a94926ad41,bambusa vulgaris shoot extract,7,7,7365,밤부사 불가리스싹추출물,Bambusa Vulgaris Shoot Extract,죽순추출물,Bambusa Vulgaris Shoot Extract,official_exact,7,1.000000,,create_canonical,bambusa_vulgaris_shoot_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,BAMBUSA VULGARIS SHOOT EXTRACT,ANTIOXIDANT|ASTRINGENT|HUMECTANT|SKIN CONDITIONING|SKIN CONDITIONING - EMOLLIENT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,265,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
5888,ing_pending_192fc15c79ef,Coptis Japonica Extract,17,17,5894,황련추출물,Coptis Japonica Extract,황련전초추출물,Coptis Japonica Extract,official_exact,17,1.000000,,create_canonical,coptis_japonica_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,COPTIS JAPONICA EXTRACT,ANTI-SEBORRHEIC|ANTIMICROBIAL|HAIR CONDITIONING|SKIN CONDITIONING,effect_acne_sebum,effect_acne_sebum:high:ANTI-SEBORRHEIC,266,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
5975,ing_pending_9737ce43285c,Hydroxypropyltrimonium Lemon Protein,17,17,13999,하이드록시프로필트라이모늄레몬단백질,Hydroxypropyltrimonium Lemon Protein,,,official_exact,17,1.000000,,create_canonical,hydroxypropyltrimonium_lemon_protein,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,HYDROXYPROPYLTRIMONIUM LEMON PROTEIN,HUMECTANT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,267,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
5973,ing_pending_93a1acf37ff7,Olive Glycerides,17,17,6925,올리브글리세라이즈,Olive Glycerides,올리브글리세라이드,Olive Glycerides,official_exact,17,1.000000,,create_canonical,olive_glycerides,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,OLIVE GLYCERIDES,HUMECTANT|SURFACTANT - EMULSIFYING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,268,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
5890,ing_pending_1e88947bf68c,스키조사카로미세스발효여과물,17,17,18379,스키조사카로미세스발효여과물,Schizosaccharomyces Ferment Filtrate,효모발효여과물,Saccharomyces Ferment Filtrate|Schizosaccharomyces Ferment Filtrate,official_exact,17,1.000000,,create_canonical,schizosaccharomyces_ferment_filtrate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,SCHIZOSACCHAROMYCES FERMENT FILTRATE,HAIR CONDITIONING|HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,269,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6243,ing_pending_aa5b9eb0d407,석창포추출물,16,16,10173,석창포추출물,Acorus Gramineus Extract,,,official_exact,16,1.000000,,create_canonical,acorus_gramineus_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,ACORUS GRAMINEUS EXTRACT,HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,270,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6287,ing_pending_d6b458e8dae4,다이하이드록시아이소프로필팔모일팜아마이드,16,16,6737,다이하이드록시아이소프로필팔모일팜아마이드,Dihydroxyisopropyl Palmoylpalmamide,디하이드록시이소프로필팔모일팜아마이드,Dihydroxyisopropyl Palmoylpalmamide,official_exact,16,1.000000,,create_canonical,dihydroxyisopropyl_palmoylpalmamide,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,DIHYDROXYISOPROPYL PALMOYLPALMAMIDE,HAIR CONDITIONING|HUMECTANT|SKIN CONDITIONING|SKIN PROTECTING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,271,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6189,ing_pending_7bfcdebebb18,익모초꽃/잎/줄기추출물,16,16,2553,익모초꽃/잎/줄기추출물,Leonurus Sibiricus Flower/Leaf/Stem Extract,익모초추출물,Leonurus Sibiricus Flower/Leaf/Stem Extract,official_exact,16,1.000000,,create_canonical,leonurus_sibiricus_flower_leaf_stem_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,LEONURUS SIBIRICUS FLOWER/LEAF/STEM EXTRACT,SOOTHING,effect_calming,effect_calming:high:SOOTHING,272,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6323,ing_pending_ee7aba22dd27,Magnolol,16,16,7803,마그놀올,Magnolol,,,official_exact,16,1.000000,,create_canonical,magnolol,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,MAGNOLOL,ANTIOXIDANT|BLEACHING,effect_brightening,effect_brightening:high:BLEACHING,273,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6294,ing_pending_da4462c32701,살구즙,16,16,810,살구즙,Prunus Armeniaca (Apricot) Juice,,,official_exact,16,1.000000,,create_canonical,prunus_armeniaca_apricot_juice,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,official_name_variant,PRUNUS ARMENIACA JUICE,MOISTURISING,effect_moisture_barrier,effect_moisture_barrier:high:MOISTURISING,274,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6208,ing_pending_907cccb0a28e,Undecylenoyl Glycine,16,16,2352,운데실레노일글라이신,Undecylenoyl Glycine,,,official_exact,16,1.000000,,create_canonical,undecylenoyl_glycine,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,UNDECYLENOYL GLYCINE,ANTI-SEBORRHEIC|ANTI-SEBUM|ANTIMICROBIAL|DEODORANT|HAIR CONDITIONING|SURFACTANT - CLEANSING,effect_acne_sebum,effect_acne_sebum:high:ANTI-SEBORRHEIC,275,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6359,ing_pending_1275659b3edc,Acetamidoethoxyethanol,15,15,23798,아세타미도에톡시에탄올,Acetamidoethoxyethanol,,,official_exact,15,1.000000,,create_canonical,acetamidoethoxyethanol,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,ACETAMIDOETHOXYETHANOL,HUMECTANT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,276,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6598,ing_pending_2ca7d6c693a2,Chlamydomonas Reinhardtii Extract,14,14,17861,클라미도모나스 레인하르드티이추출물,Chlamydomonas Reinhardtii Extract,,,official_exact,14,1.000000,,create_canonical,chlamydomonas_reinhardtii_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,CHLAMYDOMONAS REINHARDTII EXTRACT,HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,277,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6639,ing_pending_462409bce280,에키네시아추출물,14,14,2092,에키네시아추출물,Echinacea Angustifolia Extract,에키나세아추출물,Echinacea Angustifolia Extract,official_exact,14,1.000000,,create_canonical,echinacea_angustifolia_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,ECHINACEA ANGUSTIFOLIA EXTRACT,MOISTURISING|SKIN CONDITIONING|SOOTHING|TONIC,effect_calming|effect_moisture_barrier,effect_calming:high:SOOTHING|effect_moisture_barrier:high:MOISTURISING,278,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6683,ing_pending_6c800f27e10d,하이알루로닉애씨드/폴리아이소프로필아크릴아마이드코폴리머,14,14,23738,하이알루로닉애씨드/폴리아이소프로필아크릴아마이드코폴 리머,Hyaluronic Acid/Polyisopropylacrylamide Copolymer,,,official_exact,14,1.000000,,create_canonical,hyaluronic_acid_polyisopropylacrylamide_copolymer,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,HYALURONIC ACID/POLYISOPROPYLACRYLAMIDE COPOLYMER,HUMECTANT|SKIN CONDITIONING - HUMECTANT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT+SKIN CONDITIONING - HUMECTANT,279,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6820,ing_pending_f1763d07d582,Isosorbide,14,14,22731,아이소소바이드,Isosorbide,,,official_exact,14,1.000000,,create_canonical,isosorbide,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,ISOSORBIDE,HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,280,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6751,ing_pending_ac3437e1a87b,Magnesium Lactate,14,14,42,마그네슘락테이트,Magnesium Lactate,,,official_exact,14,1.000000,,create_canonical,magnesium_lactate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,MAGNESIUM LACTATE,BUFFERING|KERATOLYTIC|SKIN CONDITIONING,effect_exfoliation,effect_exfoliation:high:KERATOLYTIC,281,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6586,ing_pending_241f5fac9e8a,Mimosa Tenuiflora Leaf Extract,14,14,348,미모사 테누이플로라잎추출물,Mimosa Tenuiflora Leaf Extract,미모사잎추출물,Mimosa Tenuiflora Leaf Extract,official_exact,14,1.000000,,create_canonical,mimosa_tenuiflora_leaf_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,MIMOSA TENUIFLORA LEAF EXTRACT,SKIN PROTECTING|SOOTHING,effect_calming|effect_moisture_barrier,effect_calming:high:SOOTHING|effect_moisture_barrier:medium:SKIN PROTECTING,282,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6819,ing_pending_f112edffbdd7,Oligopeptide-68,14,14,7044,올리고펩타이드-68,Oligopeptide-68,,,official_exact,14,1.000000,,create_canonical,oligopeptide_68,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,OLIGOPEPTIDE-68,BLEACHING,effect_brightening,effect_brightening:high:BLEACHING,283,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6556,ing_pending_0cc7440a7c86,PEG-180,14,14,4093,피이지-180,PEG-180,,,official_exact,14,1.000000,,create_canonical,peg_180,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,PEG-180,HUMECTANT|SOLVENT,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,284,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6695,ing_pending_757460997daa,Potassium Nitrate,14,14,11126,포타슘나이트레이트,Potassium Nitrate,,,official_exact,14,1.000000,,create_canonical,potassium_nitrate,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,POTASSIUM NITRATE,ORAL CARE|SOOTHING,effect_calming,effect_calming:high:SOOTHING,285,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
6991,ing_pending_95c329f57975,Citrus Glauca Fruit Extract,13,13,7453,데저트라임열매추출물,Citrus Glauca Fruit Extract,,,official_exact,13,1.000000,,create_canonical,citrus_glauca_fruit_extract,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,exact_name,CITRUS GLAUCA FRUIT EXTRACT,ANTISTATIC|HAIR CONDITIONING|HUMECTANT|SKIN CONDITIONING,effect_moisture_barrier,effect_moisture_barrier:high:HUMECTANT,286,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
7004,ing_pending_a061306f85ea,Hamamelis Virginiana (Witch Hazel) Flower Water,13,13,2370,버지니아풍년화꽃수,Hamamelis Virginiana (Witch Hazel) Flower Water,위치하젤꽃수,Hamamelis Virginiana Flower Water,official_exact,13,1.000000,,create_canonical,hamamelis_virginiana_witch_hazel_flower_water,,Y,high,accepted_auto_exact,dominant_name이 KCIA 표준명·영문명·구명칭 중 하나와 exact 일치,2026-06-30,4a523f990553a507c1236c0490bcbb953960861f5da5cddf7ee79b48f5403178,163,500,official_name_variant,HAMAMELIS VIRGINIANA FLOWER WATER,ASTRINGENT|HAIR CONDITIONING|SKIN CONDITIONING|SOOTHING,effect_calming,effect_calming:high:SOOTHING,287,KCIA exact canonical + CosIng 6축 기능 신호; 논문 검토 후보일 뿐 점수 아님
