product_id,canonical_id,kept_ingredient_name,kept_display_order,source_row_count,source_ingredient_ids,source_ingredient_names,source_display_orders,source_concentration_texts,source_normalized_concentrations,concentration_policy
prod_oy_a000000229522,cholesterol_fatty_acids,콜레스테롤,60,2,ing_pending_bf86770f3c63; ing_pending_452a2c10432c,콜레스테롤; 올레익애씨드,60; 62,,,none
prod_oy_a000000141333,peptides,팔미토일트라이펩타이드-1,4,3,ing_pending_bd76dfd9f575; ing_pending_f186dee4b53f; ing_pending_da38115c0ed2,팔미토일트라이펩타이드-1; 팔미토일테트라펩타이드-7; 팔미토일트라이펩타이드-38,4; 5; 6,,,none
prod_oy_a000000200328,hyaluronic_acid,소듐하이알루로네이트,2,3,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_1e416583864f,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머,2; 5; 6,소듐하이알루로네이트 2%,2 %,single_numeric_preserved
prod_oy_a000000219677,peptides,아세틸헥사펩타이드-8,26,3,ing_pending_2326ae2ec645; ing_pending_2923850fc2fa; ing_pending_1af9a895ed19,아세틸헥사펩타이드-8; 카퍼트라이펩타이드-1; 팔미토일펜타펩타이드-4,26; 27; 29,,,none
prod_oy_a000000246189,cholesterol_fatty_acids,스테아릭애씨드,37,2,ing_pending_8e5e6501448c; ing_pending_bf86770f3c63,스테아릭애씨드; 콜레스테롤,37; 68,,,none
prod_oy_a000000246189,ceramides,세라마이드엔피,58,6,ing_pending_3db8a4dedc4c; ing_pending_dba85900153c; ing_pending_ed4d1dc71a25; ing_pending_6faa7f194935; ing_pending_742cd15ac3e7; ing_pending_f1de7c712f85,세라마이드엔피; 세라마이드엔지; 세라마이드엔에스; 세라마이드에이에스; 세라마이드에이피; 세라마이드이오피,58; 71; 72; 73; 74; 107,,,none
prod_oy_a000000246189,hyaluronic_acid,하이드롤라이즈드소듐하이알루로네이트,59,8,ing_pending_ebe20aa739f4; ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc; ing_pending_5830c0d1d488; ing_pending_dc86714c6b9b; ing_pending_1e416583864f; ing_pending_91a214fb54fa; ing_pending_699a72e62403,하이드롤라이즈드소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드; 포타슘하이알루로네이트; 소듐하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트,59; 61; 62; 63; 65; 69; 70; 80,,,none
prod_oy_a000000246189,peptides,카퍼트라이펩타이드-1,66,5,ing_pending_2923850fc2fa; ing_pending_f186dee4b53f; ing_pending_2326ae2ec645; ing_pending_bd76dfd9f575; ing_pending_1af9a895ed19,카퍼트라이펩타이드-1; 팔미토일테트라펩타이드-7; 아세틸헥사펩타이드-8; 팔미토일트라이펩타이드-1; 팔미토일펜타펩타이드-4,66; 78; 79; 81; 83,카퍼트라이펩타이드-1 0.1ppm; 팔미토일테트라펩타이드-7 0.05ppm; 아세틸헥사펩타이드-8 0.05ppm; 팔미토일트라이펩타이드-1 0.01ppm; 팔미토일펜타펩타이드-4 0.01ppm,0.00001 %; 0.000005 %; 0.000001 %,ambiguous_numeric_blank
prod_oy_a000000236981,hyaluronic_acid,하이알루로닉애씨드,23,3,ing_pending_2a70c7167edc; ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이알루로닉애씨드; 하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,23; 25; 26,,,none
prod_oy_a000000192699,hyaluronic_acid,소듐하이알루로네이트,13,4,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc; ing_pending_1e416583864f,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머,13; 14; 16; 26,,,none
prod_oy_a000000239651,hyaluronic_acid,소듐하이알루로네이트크로스폴리머,10,2,ing_pending_1e416583864f; ing_pending_dc86714c6b9b,소듐하이알루로네이트크로스폴리머; 소듐하이알루로네이트,10; 11,,,none
prod_oy_a000000239651,peptides,아세틸헥사펩타이드-8,14,5,ing_pending_2326ae2ec645; ing_pending_f186dee4b53f; ing_pending_bd76dfd9f575; ing_pending_1af9a895ed19; ing_pending_2923850fc2fa,아세틸헥사펩타이드-8; 팔미토일테트라펩타이드-7; 팔미토일트라이펩타이드-1; 팔미토일펜타펩타이드-4; 카퍼트라이펩타이드-1,14; 18; 25; 26; 28,,,none
prod_oy_a000000254543,hyaluronic_acid,하이드롤라이즈드하이알루로닉애씨드,25,4,ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc; ing_pending_dc86714c6b9b; ing_pending_1e416583864f,하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드; 소듐하이알루로네이트; 소듐하이알루로네이트크로스폴리머,25; 26; 27; 29,,,none
prod_oy_a000000144177,hyaluronic_acid,하이알루로닉애씨드,22,3,ing_pending_2a70c7167edc; ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737,하이알루로닉애씨드; 소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드,22; 23; 24,,,none
prod_oy_a000000226524,hyaluronic_acid,소듐하이알루로네이트,21,8,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc; ing_pending_1e416583864f; ing_pending_ebe20aa739f4; ing_pending_5830c0d1d488; ing_pending_91a214fb54fa; ing_pending_699a72e62403,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머; 하이드롤라이즈드소듐하이알루로네이트; 포타슘하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트,21; 32; 34; 36; 37; 38; 39; 40,,,none
prod_oy_a000000226524,peptides,아세틸헥사펩타이드-8,27,5,ing_pending_2326ae2ec645; ing_pending_2923850fc2fa; ing_pending_709f4e72c2ae; ing_pending_bd76dfd9f575; ing_pending_1af9a895ed19,아세틸헥사펩타이드-8; 카퍼트라이펩타이드-1; 트라이펩타이드-1; 팔미토일트라이펩타이드-1; 팔미토일펜타펩타이드-4,27; 28; 29; 30; 31,,,none
prod_oy_a000000223183,hyaluronic_acid,소듐하이알루로네이트,12,7,ing_pending_dc86714c6b9b; ing_pending_91a214fb54fa; ing_pending_699a72e62403; ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc; ing_pending_1e416583864f; ing_pending_5830c0d1d488,소듐하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머; 포타슘하이알루로네이트,12; 29; 31; 32; 35; 37; 38,"소듐하이알루로네이트 660,000ppb; 하이드록시프로필트라이모늄하이알루로네이트 1000ppb; 소듐아세틸레이티드하이알루로네이트 100ppb; 하이드롤라이즈드하이알루로닉애씨드 100ppb; 하이알루로닉애씨드 25ppb; 소듐하이알루로네이트크로스폴리머 10ppb; 포타슘하이알루로네이트 2ppb",0.066 %; 0.0001 %; 0.00001 %; 0.0000025 %; 0.000001 %; 0.0000002 %,ambiguous_numeric_blank
prod_oy_a000000239791,cholesterol_fatty_acids,팔미틱애씨드,14,2,ing_pending_eef58792a781; ing_pending_8e5e6501448c,팔미틱애씨드; 스테아릭애씨드,14; 16,,,none
prod_oy_a000000235338,hyaluronic_acid,소듐하이알루로네이트,10,2,ing_pending_dc86714c6b9b; ing_pending_2a70c7167edc,소듐하이알루로네이트; 하이알루로닉애씨드,10; 11,,,none
prod_oy_a000000252606,aha,락틱애씨드,9,2,ing_pending_7b5bd3517e82; ing_pending_41d4bbd36996,락틱애씨드; 글라이콜릭애씨드,9; 23,,,none
prod_oy_a000000159225,hyaluronic_acid,하이드롤라이즈드하이알루로닉애씨드,34,2,ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,34; 35,,,none
prod_oy_a000000222733,peptides,팔미토일트라이펩타이드-1,22,2,ing_pending_bd76dfd9f575; ing_pending_f186dee4b53f,팔미토일트라이펩타이드-1; 팔미토일테트라펩타이드-7,22; 23,,,none
prod_oy_a000000246219,hyaluronic_acid,소듐아세틸레이티드하이알루로네이트,15,3,ing_pending_699a72e62403; ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737,소듐아세틸레이티드하이알루로네이트; 소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드,15; 16; 21,소듐아세틸레이티드하이알루로네이트 0.01%; 소듐하이알루로네이트 0.2004%; 하이드롤라이즈드하이알루로닉애씨드 0.1208%,0.01 %; 0.2004 %; 0.1208 %,ambiguous_numeric_blank
prod_oy_a000000255418,hyaluronic_acid,소듐하이알루로네이트,22,8,ing_pending_dc86714c6b9b; ing_pending_5830c0d1d488; ing_pending_2a70c7167edc; ing_pending_d5a75e7d8737; ing_pending_ebe20aa739f4; ing_pending_91a214fb54fa; ing_pending_699a72e62403; ing_pending_1e416583864f,소듐하이알루로네이트; 포타슘하이알루로네이트; 하이알루로닉애씨드; 하이드롤라이즈드하이알루로닉애씨드; 하이드롤라이즈드소듐하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트; 소듐하이알루로네이트크로스폴리머,22; 27; 28; 29; 30; 31; 32; 33,,,none
prod_oy_a000000255418,peptides,카퍼트라이펩타이드-1,35,6,ing_pending_2923850fc2fa; ing_pending_2326ae2ec645; ing_pending_1af9a895ed19; ing_pending_bd76dfd9f575; ing_pending_f186dee4b53f; ing_pending_709f4e72c2ae,카퍼트라이펩타이드-1; 아세틸헥사펩타이드-8; 팔미토일펜타펩타이드-4; 팔미토일트라이펩타이드-1; 팔미토일테트라펩타이드-7; 트라이펩타이드-1,35; 36; 37; 38; 39; 40,,,none
prod_oy_a000000188206,peptides,아세틸헥사펩타이드-8,5,4,ing_pending_2326ae2ec645; ing_pending_bd76dfd9f575; ing_pending_f186dee4b53f; ing_pending_da38115c0ed2,아세틸헥사펩타이드-8; 팔미토일트라이펩타이드-1; 팔미토일테트라펩타이드-7; 팔미토일트라이펩타이드-38,5; 7; 8; 9,,,none
prod_oy_a000000188206,hyaluronic_acid,소듐하이알루로네이트크로스폴리머,12,2,ing_pending_1e416583864f; ing_pending_dc86714c6b9b,소듐하이알루로네이트크로스폴리머; 소듐하이알루로네이트,12; 13,,,none
prod_oy_a000000189054,cholesterol_fatty_acids,스테아릭애씨드,8,2,ing_pending_8e5e6501448c; ing_pending_bf86770f3c63,스테아릭애씨드; 콜레스테롤,8; 25,,,none
prod_oy_a000000224488,centella_asiatica,병풀추출물,9,2,ing_pending_ae9fa1bd4d57; ing_pending_04c695db8237,병풀추출물; 병풀잎추출물,9; 11,,,none
prod_oy_a000000224488,peptides,아세틸헥사펩타이드-8,46,4,ing_pending_2326ae2ec645; ing_pending_2923850fc2fa; ing_pending_1af9a895ed19; ing_pending_bd76dfd9f575,아세틸헥사펩타이드-8; 카퍼트라이펩타이드-1; 팔미토일펜타펩타이드-4; 팔미토일트라이펩타이드-1,46; 54; 56; 57,,,none
prod_oy_a000000205644,tea_tree,티트리잎오일,16,3,ing_pending_1403d81e744b; ing_pending_41e6fae68023; ing_pending_41a0903d8eee,티트리잎오일; 티트리추출물; 티트리잎추출물,16; 18; 19,티트리잎오일 300 ppm; 티트리추출물 100 ppm; 티트리잎추출물 100 ppm,0.03 %; 0.01 %,ambiguous_numeric_blank
prod_oy_a000000170312,hyaluronic_acid,소듐하이알루로네이트,10,8,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_91a214fb54fa; ing_pending_699a72e62403; ing_pending_ebe20aa739f4; ing_pending_2a70c7167edc; ing_pending_1e416583864f; ing_pending_5830c0d1d488,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트; 하이드롤라이즈드소듐하이알루로네이트; 하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머; 포타슘하이알루로네이트,10; 16; 18; 19; 20; 21; 22; 23,,,none
prod_oy_a000000257237,hyaluronic_acid,소듐하이알루로네이트,34,3,ing_pending_dc86714c6b9b; ing_pending_699a72e62403; ing_pending_d5a75e7d8737,소듐하이알루로네이트; 소듐아세틸레이티드하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드,34; 35; 36,,,none
prod_oy_a000000199206,hyaluronic_acid,하이드롤라이즈드하이알루로닉애씨드,9,2,ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,9; 17,,,none
prod_oy_a000000154264,peptides,카퍼트라이펩타이드-1,16,2,ing_pending_2923850fc2fa; ing_pending_050df1908328,카퍼트라이펩타이드-1; 펩타이드,16; 36,펩타이드 201.1ppm,0.02011 %,single_numeric_preserved
prod_oy_a000000213990,hyaluronic_acid,하이알루로닉애씨드,13,3,ing_pending_2a70c7167edc; ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이알루로닉애씨드; 하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,13; 14; 20,,,none
prod_oy_a000000222554,hyaluronic_acid,소듐하이알루로네이트,11,4,ing_pending_dc86714c6b9b; ing_pending_2a70c7167edc; ing_pending_d5a75e7d8737; ing_pending_1e416583864f,소듐하이알루로네이트; 하이알루로닉애씨드; 하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머,11; 21; 22; 30,"소듐하이알루로네이트 1,025ppm; 하이알루로닉애씨드 25ppm; 하이드롤라이즈드하이알루로닉애씨드 25ppm; 소듐하이알루로네이트크로스폴리머 0.1ppm",0.1025 %; 0.0025 %; 0.00001 %,ambiguous_numeric_blank
prod_oy_a000000210867,cholesterol_fatty_acids,콜레스테롤,29,4,ing_pending_bf86770f3c63; ing_pending_8e5e6501448c; ing_pending_eef58792a781; ing_pending_452a2c10432c,콜레스테롤; 스테아릭애씨드; 팔미틱애씨드; 올레익애씨드,29; 35; 39; 40,,,none
prod_oy_a000000228904,hyaluronic_acid,하이드롤라이즈드하이알루로닉애씨드,14,8,ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b; ing_pending_91a214fb54fa; ing_pending_699a72e62403; ing_pending_2a70c7167edc; ing_pending_ebe20aa739f4; ing_pending_1e416583864f; ing_pending_5830c0d1d488,하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트; 하이알루로닉애씨드; 하이드롤라이즈드소듐하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 포타슘하이알루로네이트,14; 24; 25; 29; 31; 32; 33; 36,,,none
prod_oy_a000000228904,peptides,트라이펩타이드-1,40,5,ing_pending_709f4e72c2ae; ing_pending_2326ae2ec645; ing_pending_2923850fc2fa; ing_pending_da38115c0ed2; ing_pending_1af9a895ed19,트라이펩타이드-1; 아세틸헥사펩타이드-8; 카퍼트라이펩타이드-1; 팔미토일트라이펩타이드-38; 팔미토일펜타펩타이드-4,40; 41; 42; 46; 49,,,none
prod_oy_a000000236980,hyaluronic_acid,하이알루로닉애씨드,19,3,ing_pending_2a70c7167edc; ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이알루로닉애씨드; 하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,19; 21; 22,,,none
prod_oy_a000000207141,cholesterol_fatty_acids,리놀레익애씨드,23,5,ing_pending_c2da1622e0c3; ing_pending_305a33c461d9; ing_pending_bf86770f3c63; ing_pending_eef58792a781; ing_pending_8e5e6501448c,리놀레익애씨드; 리놀레닉애씨드; 콜레스테롤; 팔미틱애씨드; 스테아릭애씨드,23; 30; 45; 48; 49,,,none
prod_oy_a000000207141,hyaluronic_acid,하이드롤라이즈드하이알루로닉애씨드,36,2,ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,36; 39,,,none
prod_oy_a000000202461,hyaluronic_acid,하이드롤라이즈드하이알루로닉애씨드,27,2,ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,27; 28,,,none
prod_oy_a000000221942,centella_asiatica,병풀잎수,2,2,ing_pending_d1992139f525; ing_pending_ae9fa1bd4d57,병풀잎수; 병풀추출물,2; 19,,,none
prod_oy_a000000221942,hyaluronic_acid,소듐하이알루로네이트,21,3,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_699a72e62403,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트,21; 35; 43,,,none
prod_oy_a000000258047,cholesterol_fatty_acids,팔미틱애씨드,35,3,ing_pending_eef58792a781; ing_pending_8e5e6501448c; ing_pending_bf86770f3c63,팔미틱애씨드; 스테아릭애씨드; 콜레스테롤,35; 36; 38,,,none
prod_oy_a000000258047,peptides,아세틸헥사펩타이드-8,69,6,ing_pending_2326ae2ec645; ing_pending_f186dee4b53f; ing_pending_bd76dfd9f575; ing_pending_709f4e72c2ae; ing_pending_1af9a895ed19; ing_pending_2923850fc2fa,아세틸헥사펩타이드-8; 팔미토일테트라펩타이드-7; 팔미토일트라이펩타이드-1; 트라이펩타이드-1; 팔미토일펜타펩타이드-4; 카퍼트라이펩타이드-1,69; 73; 84; 89; 90; 92,,,none
prod_oy_a000000231062,centella_asiatica,병풀추출물,40,3,ing_pending_ae9fa1bd4d57; ing_pending_04c695db8237; ing_pending_cb61dc1fe377,병풀추출물; 병풀잎추출물; 병풀뿌리추출물,40; 43; 45,,,none
prod_oy_a000000214031,hyaluronic_acid,하이드롤라이즈드하이알루로닉애씨드,23,3,ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc; ing_pending_dc86714c6b9b,하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드; 소듐하이알루로네이트,23; 24; 26,,,none
prod_oy_a000000214031,ceramides,세라마이드엔피,33,5,ing_pending_3db8a4dedc4c; ing_pending_742cd15ac3e7; ing_pending_ed4d1dc71a25; ing_pending_6faa7f194935; ing_pending_f1de7c712f85,세라마이드엔피; 세라마이드에이피; 세라마이드엔에스; 세라마이드에이에스; 세라마이드이오피,33; 38; 39; 40; 46,,,none
prod_oy_a000000243732,hyaluronic_acid,소듐하이알루로네이트,42,3,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_699a72e62403,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트,42; 47; 48,,,none
prod_oy_a000000243732,peptides,트라이펩타이드-1,50,3,ing_pending_709f4e72c2ae; ing_pending_1af9a895ed19; ing_pending_f186dee4b53f,트라이펩타이드-1; 팔미토일펜타펩타이드-4; 팔미토일테트라펩타이드-7,50; 53; 54,,,none
prod_oy_a000000247185,cholesterol_fatty_acids,리놀레닉애씨드,14,5,ing_pending_305a33c461d9; ing_pending_c2da1622e0c3; ing_pending_452a2c10432c; ing_pending_bf86770f3c63; ing_pending_8e5e6501448c,리놀레닉애씨드; 리놀레익애씨드; 올레익애씨드; 콜레스테롤; 스테아릭애씨드,14; 15; 16; 24; 50,,,none
prod_oy_a000000247185,hyaluronic_acid,하이드롤라이즈드하이알루로닉애씨드,27,2,ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b,하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트,27; 41,,,none
prod_oy_a000000208708,hyaluronic_acid,소듐하이알루로네이트,9,8,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc; ing_pending_ebe20aa739f4; ing_pending_5830c0d1d488; ing_pending_91a214fb54fa; ing_pending_1e416583864f; ing_pending_699a72e62403,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드; 하이드롤라이즈드소듐하이알루로네이트; 포타슘하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 소듐아세틸레이티드하이알루로네이트,9; 18; 26; 45; 46; 47; 48; 50,,,none
prod_oy_a000000217680,hyaluronic_acid,소듐하이알루로네이트,3,2,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드,3; 4,,,none
prod_oy_a000000137017,hyaluronic_acid,소듐하이알루로네이트,23,8,ing_pending_dc86714c6b9b; ing_pending_91a214fb54fa; ing_pending_1e416583864f; ing_pending_d5a75e7d8737; ing_pending_699a72e62403; ing_pending_2a70c7167edc; ing_pending_ebe20aa739f4; ing_pending_5830c0d1d488,소듐하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 하이드롤라이즈드하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트; 하이알루로닉애씨드; 하이드롤라이즈드소듐하이알루로네이트; 포타슘하이알루로네이트,23; 38; 39; 40; 41; 42; 44; 46,,,none
prod_oy_a000000137017,peptides,카퍼트라이펩타이드-1,43,2,ing_pending_2923850fc2fa; ing_pending_2326ae2ec645,카퍼트라이펩타이드-1; 아세틸헥사펩타이드-8,43; 45,,,none
prod_oy_a000000209515,peptides,팔미토일펜타펩타이드-4,34,5,ing_pending_1af9a895ed19; ing_pending_bd76dfd9f575; ing_pending_f186dee4b53f; ing_pending_2923850fc2fa; ing_pending_2326ae2ec645,팔미토일펜타펩타이드-4; 팔미토일트라이펩타이드-1; 팔미토일테트라펩타이드-7; 카퍼트라이펩타이드-1; 아세틸헥사펩타이드-8,34; 35; 36; 37; 38,,,none
prod_oy_a000000210195,panthenol,판테놀,11,2,ing_pending_43a3274d6a0c; ing_pending_f6cf0af5d367,판테놀; 덱스판테놀,11; 14,,,none
prod_oy_a000000229520,hyaluronic_acid,소듐하이알루로네이트,37,6,ing_pending_dc86714c6b9b; ing_pending_1e416583864f; ing_pending_d5a75e7d8737; ing_pending_91a214fb54fa; ing_pending_2a70c7167edc; ing_pending_699a72e62403,소듐하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 하이드롤라이즈드하이알루로닉애씨드; 하이드록시프로필트라이모늄하이알루로네이트; 하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트,37; 45; 48; 56; 85; 87,,,none
prod_oy_a000000229520,peptides,카퍼트라이펩타이드-1,63,5,ing_pending_2923850fc2fa; ing_pending_1af9a895ed19; ing_pending_2326ae2ec645; ing_pending_f186dee4b53f; ing_pending_bd76dfd9f575,카퍼트라이펩타이드-1; 팔미토일펜타펩타이드-4; 아세틸헥사펩타이드-8; 팔미토일테트라펩타이드-7; 팔미토일트라이펩타이드-1,63; 64; 65; 66; 71,,,none
prod_oy_a000000188005,hyaluronic_acid,소듐하이알루로네이트,34,8,ing_pending_dc86714c6b9b; ing_pending_699a72e62403; ing_pending_d5a75e7d8737; ing_pending_91a214fb54fa; ing_pending_ebe20aa739f4; ing_pending_2a70c7167edc; ing_pending_5830c0d1d488; ing_pending_1e416583864f,소듐하이알루로네이트; 소듐아세틸레이티드하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이드록시프로필트라이모늄하이알루로네이트; 하이드롤라이즈드소듐하이알루로네이트; 하이알루로닉애씨드; 포타슘하이알루로네이트; 소듐하이알루로네이트크로스폴리머,34; 39; 40; 41; 42; 43; 44; 45,,,none
prod_oy_a000000189768,hyaluronic_acid,소듐하이알루로네이트,13,2,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드,13; 26,소듐하이알루로네이트 500.1 ppm; 하이드롤라이즈드하이알루로닉애씨드 30 ppm,0.05001 %; 0.003 %,ambiguous_numeric_blank
prod_oy_a000000213915,hyaluronic_acid,하이드록시프로필트라이모늄하이알루로네이트,20,8,ing_pending_91a214fb54fa; ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_ebe20aa739f4; ing_pending_2a70c7167edc; ing_pending_5830c0d1d488; ing_pending_1e416583864f; ing_pending_699a72e62403,하이드록시프로필트라이모늄하이알루로네이트; 소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이드롤라이즈드소듐하이알루로네이트; 하이알루로닉애씨드; 포타슘하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 소듐아세틸레이티드하이알루로네이트,20; 32; 33; 34; 37; 38; 40; 42,,,none
prod_oy_a000000162783,hyaluronic_acid,소듐하이알루로네이트,10,8,ing_pending_dc86714c6b9b; ing_pending_91a214fb54fa; ing_pending_699a72e62403; ing_pending_d5a75e7d8737; ing_pending_2a70c7167edc; ing_pending_1e416583864f; ing_pending_ebe20aa739f4; ing_pending_5830c0d1d488,소듐하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 하이알루로닉애씨드; 소듐하이알루로네이트크로스폴리머; 하이드롤라이즈드소듐하이알루로네이트; 포타슘하이알루로네이트,10; 21; 22; 24; 26; 27; 28; 31,,,none
prod_oy_a000000235580,hyaluronic_acid,소듐하이알루로네이트,16,8,ing_pending_dc86714c6b9b; ing_pending_2a70c7167edc; ing_pending_ebe20aa739f4; ing_pending_d5a75e7d8737; ing_pending_5830c0d1d488; ing_pending_1e416583864f; ing_pending_91a214fb54fa; ing_pending_699a72e62403,소듐하이알루로네이트; 하이알루로닉애씨드; 하이드롤라이즈드소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 포타슘하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 하이드록시프로필트라이모늄하이알루로네이트; 소듐아세틸레이티드하이알루로네이트,16; 25; 27; 28; 29; 30; 31; 34,"소듐하이알루로네이트 50,200ppb; 하이알루로닉애씨드 150ppb; 하이드롤라이즈드소듐하이알루로네이트 150ppb; 하이드롤라이즈드하이알루로닉애씨드 150ppb; 포타슘하이알루로네이트 100ppb; 소듐하이알루로네이트크로스폴리머 8ppb; 하이드록시프로필트라이모늄하이알루로네이트 8ppb; 소듐아세틸레이티드하이알루로네이트 4ppb",0.00502 %; 0.000015 %; 0.00001 %; 0.0000008 %; 0.0000004 %,ambiguous_numeric_blank
prod_oy_a000000228260,hyaluronic_acid,소듐하이알루로네이트,43,3,ing_pending_dc86714c6b9b; ing_pending_d5a75e7d8737; ing_pending_699a72e62403,소듐하이알루로네이트; 하이드롤라이즈드하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트,43; 48; 49,,,none
prod_oy_a000000147122,tea_tree,티트리잎오일,13,2,ing_pending_1403d81e744b; ing_pending_41e6fae68023,티트리잎오일; 티트리추출물,13; 22,,,none
prod_oy_a000000254553,hyaluronic_acid,하이드롤라이즈드하이알루로닉애씨드,17,8,ing_pending_d5a75e7d8737; ing_pending_dc86714c6b9b; ing_pending_1e416583864f; ing_pending_5830c0d1d488; ing_pending_91a214fb54fa; ing_pending_ebe20aa739f4; ing_pending_2a70c7167edc; ing_pending_699a72e62403,하이드롤라이즈드하이알루로닉애씨드; 소듐하이알루로네이트; 소듐하이알루로네이트크로스폴리머; 포타슘하이알루로네이트; 하이드록시프로필트라이모늄하이알루로네이트; 하이드롤라이즈드소듐하이알루로네이트; 하이알루로닉애씨드; 소듐아세틸레이티드하이알루로네이트,17; 23; 35; 44; 46; 47; 48; 51,,,none
