alias,normalized_alias,previous_canonical_id,new_canonical_id,action,note
서양측백나무잎추출물,서양측백나무잎추출물,,thuja_occidentalis_leaf_extract,added,공식 exact identity alias
서양톱풀꽃추출물,서양톱풀꽃추출물,,achillea_millefolium_flower_extract,added,공식 exact identity alias
서양톱풀추출물,서양톱풀추출물,,achillea_millefolium_extract,added,공식 exact identity alias
석창포추출물,석창포추출물,,acorus_gramineus_extract,added,공식 exact identity alias
설페이티드캐스터오일,설페이티드캐스터오일,,sulfated_castor_oil,added,공식 exact identity alias
세라마이드에이지,세라마이드에이지,,ceramide_ag,added,공식 exact identity alias
세이지잎추출물,세이지잎추출물,,salvia_officinalis_sage_leaf_extract,added,공식 exact identity alias
세이지추출물,세이지추출물,,salvia_officinalis_sage_extract,added,공식 exact identity alias
소듐글루쿠로네이트,소듐글루쿠로네이트,,sodium_glucuronate,added,공식 exact identity alias
소듐나이트레이트,소듐나이트레이트,,sodium_nitrate,added,공식 exact identity alias
소듐다이라우미도글루타미드라이신,소듐다이라우미도글루타미드라이신,,sodium_dilauramidoglutamide_lysine,added,공식 exact identity alias
소듐디라우라미도글루타마이드라이신,소듐디라우라미도글루타마이드라이신,,sodium_dilauramidoglutamide_lysine,added,공식 exact identity alias
소듐만노오스포스페이트,소듐만노오스포스페이트,,sodium_mannose_phosphate,added,공식 exact identity alias
소듐카프로일/라우로일락틸레이트,소듐카프로일/라우로일락틸레이트,,sodium_caproyl_lauroyl_lactylate,added,공식 exact identity alias
소듐폴리글루타메이트,소듐폴리글루타메이트,,sodium_polyglutamate,added,공식 exact identity alias
소듐폴리아스파테이트,소듐폴리아스파테이트,,sodium_polyaspartate,added,공식 exact identity alias
소듐하이알루로네이트다이메틸실란올,소듐하이알루로네이트다이메틸실란올,,sodium_hyaluronate_dimethylsilanol,added,공식 exact identity alias
소듐하이알루로네이트디메칠실란올,소듐하이알루로네이트디메칠실란올,,sodium_hyaluronate_dimethylsilanol,added,공식 exact identity alias
소리쟁이뿌리추출물,소리쟁이뿌리추출물,,rumex_crispus_root_extract,added,공식 exact identity alias
쇠뜨기잎추출물,쇠뜨기잎추출물,,equisetum_arvense_leaf_extract,added,공식 exact identity alias
쇠뜨기추출물,쇠뜨기추출물,,equisetum_arvense_extract,added,공식 exact identity alias
수마뿌리추출물,수마뿌리추출물,,pfaffia_paniculata_root_extract,added,공식 exact identity alias
수박즙,수박즙,,citrullus_lanatus_watermelon_fruit_juice,added,공식 exact identity alias
수용성콜라겐,수용성콜라겐,,soluble_collagen,added,공식 exact identity alias
슈도알테로모나스발효추출물,슈도알테로모나스발효추출물,,pseudoalteromonas_ferment_extract,added,공식 exact identity alias
슈도지마 에피콜라/녹차씨오일발효추출여과물,슈도지마에피콜라/녹차씨오일발효추출여과물,,pseudozyma_epicola_camellia_sinensis_seed_oil_ferment_kcia_22536,added,공식 exact identity alias
스노우로투스추출물,스노우로투스추출물,,saussurea_involucrata_extract,added,공식 exact identity alias
스크로폴라리아 노도사추출물,스크로폴라리아노도사추출물,,scrophularia_nodosa_extract,added,공식 exact identity alias
스키조사카로미세스발효여과물,스키조사카로미세스발효여과물,,schizosaccharomyces_ferment_filtrate,added,공식 exact identity alias
스타후르츠잎추출물,스타후르츠잎추출물,,averrhoa_carambola_leaf_extract,added,공식 exact identity alias
스테아릴글리시레티네이트,스테아릴글리시레티네이트,,stearyl_glycyrrhetinate,added,공식 exact identity alias
스테아릴팔미테이트,스테아릴팔미테이트,,stearyl_palmitate,added,공식 exact identity alias
스트렙토코쿠스 테르모필루스발효물,스트렙토코쿠스테르모필루스발효물,,streptococcus_thermophilus_ferment,added,공식 exact identity alias
슬리퍼리엘름껍질추출물,슬리퍼리엘름껍질추출물,,ulmus_fulva_bark_extract,added,공식 exact identity alias
슬리퍼리엘름나무껍질추출물,슬리퍼리엘름나무껍질추출물,,ulmus_fulva_bark_extract,added,공식 exact identity alias
승마추출물,승마추출물,,cimicifuga_racemosa_root_extract,added,공식 exact identity alias
시키믹애씨드,시키믹애씨드,,shikimic_acid,added,공식 exact identity alias
시팀우드검추출물,시팀우드검추출물,,acacia_seyal_gum_extract,added,공식 exact identity alias
실론시나몬나무껍질추출물,실론시나몬나무껍질추출물,,cinnamomum_zeylanicum_bark_extract,added,공식 exact identity alias
실론시나몬추출물,실론시나몬추출물,,cinnamomum_zeylanicum_bark_extract,added,공식 exact identity alias
실크아미노산,실크아미노산,,silk_amino_acids,added,공식 exact identity alias
싯딤우드검추출물,싯딤우드검추출물,,acacia_seyal_gum_extract,added,공식 exact identity alias
쐐기풀추출물,쐐기풀추출물,,urtica_dioica_nettle_extract,added,공식 exact identity alias
씨대퍼딜추출물,씨대퍼딜추출물,,pancratium_maritimum_extract,added,공식 exact identity alias
씨솔트,씨솔트,,sea_salt,added,공식 exact identity alias
아나토씨오일,아나토씨오일,,bixa_orellana_seed_oil,added,공식 exact identity alias
아밀로오스,아밀로오스,,amylose,added,공식 exact identity alias
아보카도열매추출물,아보카도열매추출물,,persea_gratissima_avocado_fruit_extract,added,공식 exact identity alias
아세타마이드엠이에이,아세타마이드엠이에이,,acetamide_mea,added,공식 exact identity alias
아세타미도에톡시에탄올,아세타미도에톡시에탄올,,acetamidoethoxyethanol,added,공식 exact identity alias
아세트아마이드엠이에이,아세트아마이드엠이에이,,acetamide_mea,added,공식 exact identity alias
아세틸옥타펩타이드-3,아세틸옥타펩타이드-3,,acetyl_octapeptide_3,added,공식 exact identity alias
아세틸테트라펩타이드-5,아세틸테트라펩타이드-5,,acetyl_tetrapeptide_5,added,공식 exact identity alias
아세틸헵타펩타이드-4,아세틸헵타펩타이드-4,,acetyl_heptapeptide_4,added,공식 exact identity alias
아이브라이트추출물,아이브라이트추출물,,euphrasia_officinalis_extract,added,공식 exact identity alias
아이소말트,아이소말트,,isomalt,added,공식 exact identity alias
아이소부틸아미도티아졸릴레조시놀,아이소부틸아미도티아졸릴레조시놀,,isobutylamido_thiazolyl_resorcinol,added,공식 exact identity alias
아이소소바이드,아이소소바이드,,isosorbide,added,공식 exact identity alias
아이스플랜트추출물,아이스플랜트추출물,,mesembryanthemum_crystallinum_extract,added,공식 exact identity alias
아이슬란드이끼엽상체추출물,아이슬란드이끼엽상체추출물,,cetraria_islandica_thallus_extract,added,공식 exact identity alias
아이슬란드이끼추출물,아이슬란드이끼추출물,,cetraria_islandica_extract,added,공식 exact identity alias
아줄렌,아줄렌,,azulene,added,공식 exact identity alias
아프리칸월넛오일,아프리칸월넛오일,,plukenetia_volubilis_seed_oil,added,공식 exact identity alias
알라닐글루타민,알라닐글루타민,,alanyl_glutamine,added,공식 exact identity alias
알로에베라잎폴리사카라이드,알로에베라잎폴리사카라이드,,aloe_barbadensis_leaf_polysaccharides,added,공식 exact identity alias
알지닌피씨에이,알지닌피씨에이,,arginine_pca,added,공식 exact identity alias
알칼리게네스폴리사카라이드,알칼리게네스폴리사카라이드,,alcaligenes_polysaccharides,added,공식 exact identity alias
알파-글루칸,알파-글루칸,,alpha_glucan,added,공식 exact identity alias
알파-알부틴,알파-알부틴,,alpha_arbutin,added,공식 exact identity alias
암모늄락테이트,암모늄락테이트,,ammonium_lactate,added,공식 exact identity alias
양제근추출물,양제근추출물,,rumex_crispus_root_extract,added,공식 exact identity alias
에델바이스캘러스배양추출물,에델바이스캘러스배양추출물,,leontopodium_alpinum_callus_culture_extract,added,공식 exact identity alias
에리스리톨,에리스리톨,,erythritol,added,공식 exact identity alias
에버라스팅추출물,에버라스팅추출물,,helichrysum_arenarium_extract,added,공식 exact identity alias
에스에이치-옥타펩타이드-4,에스에이치-옥타펩타이드-4,,sh_octapeptide_4,added,공식 exact identity alias
에스에이치-올리고펩타이드-9,에스에이치-올리고펩타이드-9,,sh_oligopeptide_9,added,공식 exact identity alias
에칠글루코사이드,에칠글루코사이드,,ethyl_glucoside,added,공식 exact identity alias
에칠라우로일알지네이트하이드로클로라이드,에칠라우로일알지네이트하이드로클로라이드,,ethyl_lauroyl_arginate_hcl,added,공식 exact identity alias
에칠바닐린,에칠바닐린,,ethyl_vanillin,added,공식 exact identity alias
에키나세아추출물,에키나세아추출물,,echinacea_angustifolia_extract,added,공식 exact identity alias
에키네시아추출물,에키네시아추출물,,echinacea_angustifolia_extract,added,공식 exact identity alias
에톡시다이글라이콜,에톡시다이글라이콜,,ethoxydiglycol,added,공식 exact identity alias
에톡시디글라이콜,에톡시디글라이콜,,ethoxydiglycol,added,공식 exact identity alias
에틸글루코사이드,에틸글루코사이드,,ethyl_glucoside,added,공식 exact identity alias
에틸라우로일알지네이트에이치씨엘,에틸라우로일알지네이트에이치씨엘,,ethyl_lauroyl_arginate_hcl,added,공식 exact identity alias
에틸바닐린,에틸바닐린,,ethyl_vanillin,added,공식 exact identity alias
엘더꽃추출물,엘더꽃추출물,,sambucus_nigra_flower_extract,added,공식 exact identity alias
연꽃캘러스배양추출물,연꽃캘러스배양추출물,,nelumbo_nucifera_callus_culture_extract,added,공식 exact identity alias
옐로우스위트클로버추출물,옐로우스위트클로버추출물,,melilotus_officinalis_extract,added,공식 exact identity alias
옐로우체이스트위드추출물,옐로우체이스트위드추출물,,helichrysum_arenarium_extract,added,공식 exact identity alias
오시마체리꽃추출물,오시마체리꽃추출물,,prunus_speciosa_flower_extract,added,공식 exact identity alias
옥타펩타이드-4,옥타펩타이드-4,,sh_octapeptide_4,added,공식 exact identity alias
옥틸도데실시트레이트크로스폴리머,옥틸도데실시트레이트크로스폴리머,,octyldodecyl_citrate_crosspolymer,added,공식 exact identity alias
올리고펩타이드-68,올리고펩타이드-68,,oligopeptide_68,added,공식 exact identity alias
올리고펩타이드-9,올리고펩타이드-9,,sh_oligopeptide_9,added,공식 exact identity alias
올리브글리세라이드,올리브글리세라이드,,olive_glycerides,added,공식 exact identity alias
올리브글리세라이즈,올리브글리세라이즈,,olive_glycerides,added,공식 exact identity alias
올리브추출물,올리브추출물,,olea_europaea_olive_fruit_extract,added,공식 exact identity alias
운데실레노일글라이신,운데실레노일글라이신,,undecylenoyl_glycine,added,공식 exact identity alias
울산도깨비바늘추출물,울산도깨비바늘추출물,,bidens_pilosa_extract,added,공식 exact identity alias
웅구라위열매오일,웅구라위열매오일,,oenocarpus_bataua_fruit_oil,added,공식 exact identity alias
위치하젤꽃수,위치하젤꽃수,,hamamelis_virginiana_witch_hazel_flower_water,added,공식 exact identity alias
위치하젤수,위치하젤수,,hamamelis_virginiana_witch_hazel_water,added,공식 exact identity alias
위트아미노산,위트아미노산,,wheat_amino_acids,added,공식 exact identity alias
유럽라임나무꽃추출물,유럽라임나무꽃추출물,,tilia_vulgaris_flower_extract,added,공식 exact identity alias
유럽라임트리꽃추출물,유럽라임트리꽃추출물,,tilia_vulgaris_flower_extract,added,공식 exact identity alias
유럽잎갈나무목부추출물,유럽잎갈나무목부추출물,,larix_europaea_wood_extract,added,공식 exact identity alias
유럽잎갈나무추출물,유럽잎갈나무추출물,,larix_europaea_wood_extract,added,공식 exact identity alias
육계추출물,육계추출물,,cinnamomum_zeylanicum_bark_extract,added,공식 exact identity alias
율무씨가루,율무씨가루,,coix_lacryma_jobi_ma_yuen_seed_powder,added,공식 exact identity alias
의이인가루,의이인가루,,coix_lacryma_jobi_ma_yuen_seed_powder,added,공식 exact identity alias
이노시톨,이노시톨,,inositol,added,공식 exact identity alias
이소말트,이소말트,,isomalt,added,공식 exact identity alias
익모초꽃/잎/줄기추출물,익모초꽃/잎/줄기추출물,,leonurus_sibiricus_flower_leaf_stem_extract,added,공식 exact identity alias
익모초추출물,익모초추출물,,leonurus_sibiricus_flower_leaf_stem_extract,added,공식 exact identity alias
인디안구스베리열매추출물,인디안구스베리열매추출물,,phyllanthus_emblica_fruit_extract,added,공식 exact identity alias
인디언구스베리열매추출물,인디언구스베리열매추출물,,phyllanthus_emblica_fruit_extract,added,공식 exact identity alias
잉카피넛씨오일,잉카피넛씨오일,,plukenetia_volubilis_seed_oil,added,공식 exact identity alias
자이모모나스발효추출물,자이모모나스발효추출물,,zymomonas_ferment_extract,added,공식 exact identity alias
자일로글루칸,자일로글루칸,,xyloglucan,added,공식 exact identity alias
자일로오스,자일로오스,,xylose,added,공식 exact identity alias
자일리틸세스퀴카프릴레이트,자일리틸세스퀴카프릴레이트,,xylityl_sesquicaprylate,added,공식 exact identity alias
자작나무잎추출물,자작나무잎추출물,,betula_alba_leaf_extract,added,공식 exact identity alias
자주천인국추출물,자주천인국추출물,,echinacea_purpurea_extract,added,공식 exact identity alias
쟈스민꽃/잎추출물,쟈스민꽃/잎추출물,,jasminum_officinale_jasmine_flower_leaf_extract,added,공식 exact identity alias
쟈스민오일,쟈스민오일,,jasminum_officinale_jasmine_oil,added,공식 exact identity alias
쟈스민추출물,쟈스민추출물,,jasminum_officinale_jasmine_extract,added,공식 exact identity alias
접시꽃뿌리추출물,접시꽃뿌리추출물,,althaea_rosea_root_extract,added,공식 exact identity alias
조류올리고사카라이드,조류올리고사카라이드,,algae_oligosaccharides,added,공식 exact identity alias
죽순추출물,죽순추출물,,bambusa_vulgaris_shoot_extract,added,공식 exact identity alias
징크클로라이드,징크클로라이드,,zinc_chloride,added,공식 exact identity alias
징크피리치온,징크피리치온,,zinc_pyrithione,added,공식 exact identity alias
징크하이드롤라이즈드하이알루로네이트,징크하이드롤라이즈드하이알루로네이트,,zinc_hydrolyzed_hyaluronate,added,공식 exact identity alias
차나무추출물,차나무추출물,,camellia_sinensis_extract,added,공식 exact identity alias
참깨추출물,참깨추출물,,sesamum_indicum_sesame_seed_extract_kcia_2795,added,공식 exact identity alias
참오동나무잎추출물,참오동나무잎추출물,,paulownia_tomentosa_leaf_extract,added,공식 exact identity alias
측백나무잎추출물,측백나무잎추출물,,biota_orientalis_leaf_extract,added,공식 exact identity alias
측백나무추출물,측백나무추출물,,thuja_orientalis_extract,added,공식 exact identity alias
치아씨오일,치아씨오일,,salvia_hispanica_seed_oil,added,공식 exact identity alias
칡뿌리추출물,칡뿌리추출물,,pueraria_lobata_root_extract,added,공식 exact identity alias
카람볼라잎추출물,카람볼라잎추출물,,averrhoa_carambola_leaf_extract,added,공식 exact identity alias
카르니틴에이치씨엘,카르니틴에이치씨엘,,carnitine_hcl,added,공식 exact identity alias
카멜그라스추출물,카멜그라스추출물,,cymbopogon_schoenanthus_extract,added,공식 exact identity alias
카카두플럼추출물,카카두플럼추출물,,terminalia_ferdinandiana_fruit_extract,added,공식 exact identity alias
카퍼피씨에이,카퍼피씨에이,,copper_pca,added,공식 exact identity alias
카프릴로일글라이신,카프릴로일글라이신,,capryloyl_glycine,added,공식 exact identity alias
칼슘락테이트,칼슘락테이트,,calcium_lactate,added,공식 exact identity alias
칼슘피씨에이,칼슘피씨에이,,calcium_pca,added,공식 exact identity alias
커먼자스민꽃/잎추출물,커먼자스민꽃/잎추출물,,jasminum_officinale_jasmine_flower_leaf_extract,added,공식 exact identity alias
커먼자스민오일,커먼자스민오일,,jasminum_officinale_jasmine_oil,added,공식 exact identity alias
커먼자스민추출물,커먼자스민추출물,,jasminum_officinale_jasmine_extract,added,공식 exact identity alias
컴프리뿌리추출물,컴프리뿌리추출물,,symphytum_officinale_root_extract,added,공식 exact identity alias
케이엔열매추출물,케이엔열매추출물,,capsicum_annuum_fruit_extract_capsicum_frutescens_fruit_extract,added,공식 exact identity alias
케일잎추출물,케일잎추출물,,brassica_oleracea_acephala_leaf_extract,added,공식 exact identity alias
코코넛야자열매즙,코코넛야자열매즙,,cocos_nucifera_coconut_fruit_juice,added,공식 exact identity alias
코코스야자열매즙,코코스야자열매즙,,cocos_nucifera_coconut_fruit_juice,added,공식 exact identity alias
콜라겐,콜라겐,,collagen,added,공식 exact identity alias
콜라겐수,콜라겐수,,collagen_water,added,공식 exact identity alias
콴동열매추출물,콴동열매추출물,,santalum_acuminatum_fruit_extract,added,공식 exact identity alias
퀼라야껍질추출물,퀼라야껍질추출물,,quillaja_saponaria_bark_extract,added,공식 exact identity alias
퀼라자껍질추출물,퀼라자껍질추출물,,quillaja_saponaria_bark_extract,added,공식 exact identity alias
클라리추출물,클라리추출물,,salvia_sclarea_clary_extract,added,공식 exact identity alias
클라미도모나스 레인하르드티이추출물,클라미도모나스레인하르드티이추출물,,chlamydomonas_reinhardtii_extract,added,공식 exact identity alias
클러스터소나무껍질/싹추출물,클러스터소나무껍질/싹추출물,,pinus_pinaster_bark_bud_extract,added,공식 exact identity alias
클레리추출물,클레리추출물,,salvia_sclarea_clary_extract,added,공식 exact identity alias
클림바졸,클림바졸,,climbazole,added,공식 exact identity alias
키라야타추출물,키라야타추출물,,swertia_chirata_extract,added,공식 exact identity alias
타마린드추출물,타마린드추출물,,tamarindus_indica_extract,added,공식 exact identity alias
타치바나오렌지껍질추출물,타치바나오렌지껍질추출물,,citrus_aurantium_tachibana_peel_extract,added,공식 exact identity alias
테아닌,테아닌,,theanine,added,공식 exact identity alias
트라이아콘타닐피브이피,트라이아콘타닐피브이피,,triacontanyl_pvp,added,공식 exact identity alias
트라이프로필렌글라이콜,트라이프로필렌글라이콜,,tripropylene_glycol,added,공식 exact identity alias
트리아콘타닐피브이피,트리아콘타닐피브이피,,triacontanyl_pvp,added,공식 exact identity alias
트리콘타닐피브이피,트리콘타닐피브이피,,triacontanyl_pvp,added,공식 exact identity alias
트리프로필렌글라이콜,트리프로필렌글라이콜,,tripropylene_glycol,added,공식 exact identity alias
파에오닥틸룸 트리코르누툼추출물,파에오닥틸룸트리코르누툼추출물,,phaeodactylum_tricornutum_extract,added,공식 exact identity alias
파파야씨오일,파파야씨오일,,carica_papaya_papaya_seed_oil,added,공식 exact identity alias
파프리카추출물,파프리카추출물,,capsicum_annuum_fruit_extract,added,공식 exact identity alias
판토락톤,판토락톤,,pantolactone,added,공식 exact identity alias
팔라애놉시스 아마빌리스추출물,팔라애놉시스아마빌리스추출물,,phalaenopsis_amabilis_extract,added,공식 exact identity alias
팔미토일팔미타마이드엠이에이,팔미토일팔미타마이드엠이에이,,palmitoyl_palmitamide_mea,added,공식 exact identity alias
펠리토리추출물,펠리토리추출물,,parietaria_officinalis_extract,added,공식 exact identity alias
포도씨추출물,포도씨추출물,,vitis_vinifera_grape_seed_extract,added,공식 exact identity alias
포스콜리뿌리추출물,포스콜리뿌리추출물,,coleus_forskohlii_root_extract,added,공식 exact identity alias
포타슘나이트레이트,포타슘나이트레이트,,potassium_nitrate,added,공식 exact identity alias
포타슘락테이트,포타슘락테이트,,potassium_lactate,added,공식 exact identity alias
포타슘메톡시살리실레이트,포타슘메톡시살리실레이트,,potassium_methoxysalicylate,added,공식 exact identity alias
포타슘피씨에이,포타슘피씨에이,,potassium_pca,added,공식 exact identity alias
폴리글리세린-10,폴리글리세린-10,,polyglycerin_10,added,공식 exact identity alias
폴리글리세린-4,폴리글리세린-4,,polyglycerin_4,added,공식 exact identity alias
폴리글리세린-6,폴리글리세린-6,,polyglycerin_6,added,공식 exact identity alias
폴리덱스트로오스,폴리덱스트로오스,,polydextrose,added,공식 exact identity alias
폴리시트로넬올,폴리시트로넬올,,polycitronellol,added,공식 exact identity alias
폴리시트로넬올아세테이트,폴리시트로넬올아세테이트,,polycitronellol_acetate,added,공식 exact identity alias
프랑스해안송껍질/싹추출물,프랑스해안송껍질/싹추출물,,pinus_pinaster_bark_bud_extract,added,공식 exact identity alias
프로판다이올카프릴레이트,프로판다이올카프릴레이트,,propanediol_caprylate,added,공식 exact identity alias
플랫레몬껍질추출물,플랫레몬껍질추출물,,citrus_depressa_peel_extract,added,공식 exact identity alias
피록톤올아민,피록톤올아민,,piroctone_olamine,added,공식 exact identity alias
피부세포용해물,피부세포용해물,,cutaneous_lysate,added,공식 exact identity alias
피씨에이에칠코코일알지네이트,피씨에이에칠코코일알지네이트,,pca_ethyl_cocoyl_arginate,added,공식 exact identity alias
피씨에이에틸코코일알지네이트,피씨에이에틸코코일알지네이트,,pca_ethyl_cocoyl_arginate,added,공식 exact identity alias
피이지-10,피이지-10,,peg_10,added,공식 exact identity alias
피이지-12,피이지-12,,peg_12,added,공식 exact identity alias
피이지-14,피이지-14,,peg_14,added,공식 exact identity alias
피이지-150,피이지-150,,peg_150,added,공식 exact identity alias
피이지-180,피이지-180,,peg_180,added,공식 exact identity alias
피이지-20,피이지-20,,peg_20,added,공식 exact identity alias
피이지-20스테아레이트,피이지-20스테아레이트,,peg_20_stearate,added,공식 exact identity alias
피이지-32,피이지-32,,peg_32,added,공식 exact identity alias
피이지-33,피이지-33,,peg_33,added,공식 exact identity alias
피이지-4,피이지-4,,peg_4,added,공식 exact identity alias
피이지-40,피이지-40,,peg_40,added,공식 exact identity alias
피이지-45M,피이지-45m,,peg_45m,added,공식 exact identity alias
피이지-6,피이지-6,,peg_6,added,공식 exact identity alias
피이지-60,피이지-60,,peg_60,added,공식 exact identity alias
피이지-75,피이지-75,,peg_75,added,공식 exact identity alias
피이지-7아모다이메티콘,피이지-7아모다이메티콘,,peg_7_amodimethicone,added,공식 exact identity alias
피이지-7아모디메치콘,피이지-7아모디메치콘,,peg_7_amodimethicone,added,공식 exact identity alias
피이지-8스테아레이트,피이지-8스테아레이트,,peg_8_stearate,added,공식 exact identity alias
피이지-9,피이지-9,,peg_9,added,공식 exact identity alias
피이지-90,피이지-90,,peg_90,added,공식 exact identity alias
피이지/피피지/폴리부틸렌글라이콜-8/5/3글리세린,피이지/피피지/폴리부틸렌글라이콜-8/5/3글리세린,,peg_ppg_polybutylene_glycol_8_5_3_glycerin,added,공식 exact identity alias
피키아발효용해여과물,피키아발효용해여과물,,pichia_ferment_lysate_filtrate,added,공식 exact identity alias
피탄트라이올,피탄트라이올,,phytantriol,added,공식 exact identity alias
피탄트리올,피탄트리올,,phytantriol,added,공식 exact identity alias
하와이무궁화꽃추출물,하와이무궁화꽃추출물,,hibiscus_rosa_sinensis_flower_extract,added,공식 exact identity alias
하이드로제네이티드돌콩오일,하이드로제네이티드돌콩오일,,hydrogenated_soybean_oil,added,공식 exact identity alias
하이드로제네이티드스타치하이드롤리세이트,하이드로제네이티드스타치하이드롤리세이트,,hydrogenated_starch_hydrolysate,added,공식 exact identity alias
하이드로제네이티드콩오일,하이드로제네이티드콩오일,,hydrogenated_soybean_oil,added,공식 exact identity alias
하이드록시프로필글루콘아마이드,하이드록시프로필글루콘아마이드,,hydroxypropylgluconamide,added,공식 exact identity alias
하이드록시프로필비스-하이드록시에틸다이모늄클로라이드,하이드록시프로필비스-하이드록시에틸다이모늄클로라이드,,hydroxypropyl_bis_hydroxyethyldimonium_chloride,added,공식 exact identity alias
하이드록시프로필비스하이드록시에칠디모늄클로라이드,하이드록시프로필비스하이드록시에칠디모늄클로라이드,,hydroxypropyl_bis_hydroxyethyldimonium_chloride,added,공식 exact identity alias
하이드록시프로필암모늄글루코네이트,하이드록시프로필암모늄글루코네이트,,hydroxypropylammonium_gluconate,added,공식 exact identity alias
하이드록시프로필트라이모늄레몬단백질,하이드록시프로필트라이모늄레몬단백질,,hydroxypropyltrimonium_lemon_protein,added,공식 exact identity alias
하이드롤라이즈드글라이코사미노글리칸,하이드롤라이즈드글라이코사미노글리칸,,hydrolyzed_glycosaminoglycans,added,공식 exact identity alias
하이드롤라이즈드밀글루텐,하이드롤라이즈드밀글루텐,,hydrolyzed_wheat_gluten,added,공식 exact identity alias
하이드롤라이즈드스클레로튬검,하이드롤라이즈드스클레로튬검,,hydrolyzed_sclerotium_gum,added,공식 exact identity alias
하이드롤라이즈드실크,하이드롤라이즈드실크,,hydrolyzed_silk,added,공식 exact identity alias
하이드롤라이즈드아마씨,하이드롤라이즈드아마씨,,hydrolyzed_linseed_seed,added,공식 exact identity alias
하이드롤라이즈드옥수수전분,하이드롤라이즈드옥수수전분,,hydrolyzed_corn_starch,added,공식 exact identity alias
하이드롤라이즈드옥수수전분하이드록시에틸에터,하이드롤라이즈드옥수수전분하이드록시에틸에터,,hydrolyzed_corn_starch_hydroxyethyl_ether,added,공식 exact identity alias
하이드롤라이즈드프로안토시아니딘,하이드롤라이즈드프로안토시아니딘,,hydrolyzed_proanthocyanidin,added,공식 exact identity alias
하이알루로닉애씨드/폴리아이소프로필아크릴아마이드코폴 리머,하이알루로닉애씨드/폴리아이소프로필아크릴아마이드코폴리머,,hyaluronic_acid_polyisopropylacrylamide_copolymer,added,공식 exact identity alias
해당화잎추출물,해당화잎추출물,,rosa_rugosa_leaf_extract,added,공식 exact identity alias
해수,해수,,sea_water,added,공식 exact identity alias
헥사펩타이드-2,헥사펩타이드-2,,hexapeptide_2,added,공식 exact identity alias
호노키올,호노키올,,honokiol,added,공식 exact identity alias
호주핑거라임열매추출물,호주핑거라임열매추출물,,citrus_australasica_fruit_extract,added,공식 exact identity alias
화이트윌로우껍질수,화이트윌로우껍질수,,salix_alba_willow_bark_water,added,공식 exact identity alias
화이트윌로우껍질추출물,화이트윌로우껍질추출물,,salix_alba_willow_bark_extract,added,공식 exact identity alias
황,황,,sulfur,added,공식 exact identity alias
황련전초추출물,황련전초추출물,,coptis_japonica_extract,added,공식 exact identity alias
황련추출물,황련추출물,,coptis_japonica_extract,added,공식 exact identity alias
회향열매추출물,회향열매추출물,,foeniculum_vulgare_fennel_fruit_extract,added,공식 exact identity alias
회향추출물,회향추출물,,foeniculum_vulgare_fennel_fruit_extract,added,공식 exact identity alias
효모/감자추출물발효여과물,효모/감자추출물발효여과물,,saccharomyces_potato_extract_ferment_filtrate,added,공식 exact identity alias
효모/보리씨발효여과물,효모/보리씨발효여과물,,saccharomyces_barley_seed_ferment_filtrate,added,공식 exact identity alias
효모/쌀겨발효물,효모/쌀겨발효물,,saccharomyces_rice_bran_ferment,added,공식 exact identity alias
효모발효여과물,효모발효여과물,,schizosaccharomyces_ferment_filtrate,added,공식 exact identity alias
효모아미노산,효모아미노산,,yeast_amino_acids,added,공식 exact identity alias
효모용해추출물,효모용해추출물,,saccharomyces_lysate_extract,added,공식 exact identity alias
흰목이버섯추출물,흰목이버섯추출물,,tremella_fuciformis_mushroom_extract,added,공식 exact identity alias
흰목이버섯포자낭과추출물,흰목이버섯포자낭과추출물,,tremella_fuciformis_sporocarp_extract,added,공식 exact identity alias
흰버드나무껍질수,흰버드나무껍질수,,salix_alba_willow_bark_water,added,공식 exact identity alias
흰버드나무껍질추출물,흰버드나무껍질추출물,,salix_alba_willow_bark_extract,added,공식 exact identity alias
