source,ingredient_id,name_en,search_query,raw_hit_count,returned_count,request_status,error_message,pipeline_version
crossref,polymethyl_methacrylate,Polymethyl Methacrylate,"""Polymethyl Methacrylate"" skin topical",474715,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polymethylsilsesquioxane,Polymethylsilsesquioxane,"""Polymethylsilsesquioxane"" skin topical",439567,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyquaternium_10,Polyquaternium-10,"""Polyquaternium-10"" skin topical",6589609,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyquaternium_37,Polyquaternium-37,"""Polyquaternium-37"" skin topical",2226583,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyquaternium_51,Polyquaternium-51,"""Polyquaternium-51"" skin topical",1845663,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polyquaternium_7,Polyquaternium-7,"""Polyquaternium-7"" skin topical",439494,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polysilicone_11,Polysilicone-11,"""Polysilicone-11"" skin topical",6292038,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polysorbate_20,Polysorbate 20,"""Polysorbate 20"" skin topical",3263607,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polysorbate_60,Polysorbate 60,"""Polysorbate 60"" skin topical",1590151,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,polysorbate_80,Polysorbate 80,"""Polysorbate 80"" skin topical",1286758,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,portulaca_oleracea_extract,Portulaca Oleracea Extract,"""Portulaca Oleracea Extract"" skin topical",646880,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,potassium_cetyl_phosphate,Potassium Cetyl Phosphate,"""Potassium Cetyl Phosphate"" skin topical",714057,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,potassium_chloride,Potassium Chloride,"""Potassium Chloride"" skin topical",707478,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,potassium_hyaluronate,Potassium Hyaluronate,"""Potassium Hyaluronate"" skin topical",562662,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,potassium_hydroxide,Potassium Hydroxide,"""Potassium Hydroxide"" skin topical",597080,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,potassium_sorbate,Potassium Sorbate,"""Potassium Sorbate"" skin topical",560131,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,ppg_26_buteth_26,PPG-26-Buteth-26,"""PPG-26-Buteth-26"" skin topical",2722900,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,proline,Proline,"""Proline"" skin topical",457958,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,propanediol,Propanediol,"""Propanediol"" skin topical",442854,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,propylene_carbonate,Propylene Carbonate,"""Propylene Carbonate"" skin topical",542284,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,propylene_glycol,Propylene Glycol,"""Propylene Glycol"" skin topical",506882,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,propylene_glycol_dicaprylate_dicaprate,Propylene Glycol Dicaprylate/Dicaprate,"""propylene glycol dicaprylate dicaprate"" skin topical",506915,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,propylparaben,Propylparaben,"""Propylparaben"" skin topical",439621,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,prunus_amygdalus_dulcis_sweet_almond_oil,Prunus Amygdalus Dulcis (Sweet Almond) Oil,"""prunus amygdalus dulcis sweet almond oil"" skin topical",1152975,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,prunus_armeniaca_apricot_kernel_oil,Prunus Armeniaca (Apricot) Kernel Oil,"""prunus armeniaca apricot kernel oil"" skin topical",1157206,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,pullulan,Pullulan,"""Pullulan"" skin topical",441624,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,pvp,PVP,"""PVP"" skin topical",445367,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,retinol,Retinol,"""Retinol"" skin topical",445355,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,retinyl_palmitate,Retinyl Palmitate,"""Retinyl Palmitate"" skin topical",445064,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,ricinus_communis_castor_seed_oil,Ricinus Communis (Castor) Seed Oil,"""ricinus communis castor seed oil"" skin topical",1276563,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,rosmarinus_officinalis_rosemary_leaf_extract,Rosmarinus Officinalis (Rosemary) Leaf Extract,"""rosmarinus officinalis rosemary leaf extract"" skin topical",807657,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,rosmarinus_officinalis_rosemary_leaf_oil,Rosmarinus Officinalis (Rosemary) Leaf Oil,"""rosmarinus officinalis rosemary leaf oil"" skin topical",1253813,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,saccharide_isomerate,Saccharide Isomerate,"""Saccharide Isomerate"" skin topical",441426,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,salicylic_acid_bha,Salicylic Acid / BHA,"""Salicylic Acid"" skin topical",1639079,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,salix_alba_willow_bark_extract,Salix Alba (Willow) Bark Extract,"""salix alba willow bark extract"" skin topical",701052,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sclerotium_gum,Sclerotium Gum,"""Sclerotium Gum"" skin topical",468734,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,scutellaria_baicalensis_root_extract,Scutellaria Baicalensis Root Extract,"""Scutellaria Baicalensis Root Extract"" skin topical",825573,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,serine,Serine,"""Serine"" skin topical",467514,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,silica,Silica,"""Silica"" skin topical",592998,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,silica_dimethyl_silylate,Silica Dimethyl Silylate,"""Silica Dimethyl Silylate"" skin topical",658883,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,silica_silylate,Silica Silylate,"""Silica Silylate"" skin topical",592999,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,simmondsia_chinensis_jojoba_seed_oil,Simmondsia Chinensis (Jojoba) Seed Oil,"""simmondsia chinensis jojoba seed oil"" skin topical",1275006,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_acetate,Sodium Acetate,"""Sodium Acetate"" skin topical",786854,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_acetylated_hyaluronate,Sodium Acetylated Hyaluronate,"""Sodium Acetylated Hyaluronate"" skin topical",720439,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_acrylate_sodium_acryloyldimethyl_taurate_copolymer,Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,"""sodium acrylate sodium acryloyldimethyl taurate copolymer"" skin topical",773762,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_ascorbyl_phosphate,Sodium Ascorbyl Phosphate,"""Sodium Ascorbyl Phosphate"" skin topical",866768,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_benzoate,Sodium Benzoate,"""Sodium Benzoate"" skin topical",721047,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_chloride,Sodium Chloride,"""Sodium Chloride"" skin topical",852082,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_citrate,Sodium Citrate,"""Sodium Citrate"" skin topical",735155,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_cocoyl_glutamate,Sodium Cocoyl Glutamate,"""Sodium Cocoyl Glutamate"" skin topical",763567,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_cocoyl_isethionate,Sodium Cocoyl Isethionate,"""Sodium Cocoyl Isethionate"" skin topical",714301,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_dehydroacetate,Sodium Dehydroacetate,"""Sodium Dehydroacetate"" skin topical",714083,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_dna,Sodium DNA,"""Sodium DNA"" skin topical",1334352,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_gluconate,Sodium Gluconate,"""Sodium Gluconate"" skin topical",717073,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_hyaluronate,Sodium Hyaluronate,"""Sodium Hyaluronate"" skin topical",715552,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_hyaluronate_crosspolymer,Sodium Hyaluronate Crosspolymer,"""Sodium Hyaluronate Crosspolymer"" skin topical",715577,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_hydroxide,Sodium Hydroxide,"""Sodium Hydroxide"" skin topical",748853,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_lactate,Sodium Lactate,"""Sodium Lactate"" skin topical",748345,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_laureth_sulfate,Sodium Laureth Sulfate,"""Sodium Laureth Sulfate"" skin topical",786581,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_lauroyl_glutamate,Sodium Lauroyl Glutamate,"""Sodium Lauroyl Glutamate"" skin topical",763898,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_lauroyl_lactylate,Sodium Lauroyl Lactylate,"""Sodium Lauroyl Lactylate"" skin topical",714487,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_lauroyl_sarcosinate,Sodium Lauroyl Sarcosinate,"""Sodium Lauroyl Sarcosinate"" skin topical",714502,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_metabisulfite,Sodium Metabisulfite,"""Sodium Metabisulfite"" skin topical",714184,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_methyl_cocoyl_taurate,Sodium Methyl Cocoyl Taurate,"""Sodium Methyl Cocoyl Taurate"" skin topical",932424,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_pca,Sodium PCA,"""Sodium PCA"" skin topical",733042,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_phosphate,Sodium Phosphate,"""Sodium Phosphate"" skin topical",866212,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_phytate,Sodium Phytate,"""Sodium Phytate"" skin topical",716428,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_polyacrylate,Sodium Polyacrylate,"""Sodium Polyacrylate"" skin topical",716220,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_polyacryloyldimethyl_taurate,Sodium Polyacryloyldimethyl Taurate,"""Sodium Polyacryloyldimethyl Taurate"" skin topical",714112,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sodium_stearoyl_glutamate,Sodium Stearoyl Glutamate,"""Sodium Stearoyl Glutamate"" skin topical",765315,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,solanum_melongena_eggplant_fruit_extract,Solanum Melongena (Eggplant) Fruit Extract,"""solanum melongena eggplant fruit extract"" skin topical",813693,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sorbic_acid,Sorbic Acid,"""Sorbic Acid"" skin topical",1638494,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sorbitan_isostearate,Sorbitan Isostearate,"""Sorbitan Isostearate"" skin topical",439973,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sorbitan_oleate,Sorbitan Oleate,"""Sorbitan Oleate"" skin topical",443375,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sorbitan_olivate,Sorbitan Olivate,"""Sorbitan Olivate"" skin topical",439903,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sorbitan_sesquioleate,Sorbitan Sesquioleate,"""Sorbitan Sesquioleate"" skin topical",439903,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sorbitan_stearate,Sorbitan Stearate,"""Sorbitan Stearate"" skin topical",442270,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sorbitol,Sorbitol,"""Sorbitol"" skin topical",444032,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,squalane,Squalane,"""Squalane"" skin topical",439731,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,stearalkonium_hectorite,Stearalkonium Hectorite,"""Stearalkonium Hectorite"" skin topical",439881,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,stearamidopropyl_dimethylamine,Stearamidopropyl Dimethylamine,"""Stearamidopropyl Dimethylamine"" skin topical",440962,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,steareth_20,Steareth-20,"""Steareth-20"" skin topical",3262794,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,stearic_acid,Stearic Acid,"""Stearic Acid"" skin topical",1638754,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,stearyl_alcohol,Stearyl Alcohol,"""Stearyl Alcohol"" skin topical",717928,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,sucrose,Sucrose,"""Sucrose"" skin topical",463864,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,synthetic_beeswax,Synthetic Beeswax,"""Synthetic Beeswax"" skin topical",736596,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,synthetic_fluorphlogopite,Synthetic Fluorphlogopite,"""Synthetic Fluorphlogopite"" skin topical",735064,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,synthetic_wax,Synthetic Wax,"""Synthetic Wax"" skin topical",754261,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,talc,Talc,"""Talc"" skin topical",443670,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,tartrazine,Tartrazine,"""Tartrazine"" skin topical",440686,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,terpineol,Terpineol,"""Terpineol"" skin topical",439861,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,tetrahexyldecyl_ascorbate,Tetrahexyldecyl Ascorbate,"""Tetrahexyldecyl Ascorbate"" skin topical",445896,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,tetramethyl_acetyloctahydronaphthalenes,Tetramethyl Acetyloctahydronaphthalenes,"""Tetramethyl Acetyloctahydronaphthalenes"" skin topical",445571,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,tetrasodium_edta,Tetrasodium EDTA,"""Tetrasodium EDTA"" skin topical",451015,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,tetrasodium_glutamate_diacetate,Tetrasodium Glutamate Diacetate,"""Tetrasodium Glutamate Diacetate"" skin topical",492299,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,theobroma_cacao_cocoa_seed_butter,Theobroma Cacao (Cocoa) Seed Butter,"""Cocoa butter"" skin topical",464528,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,theobroma_cacao_cocoa_seed_extract,Theobroma Cacao (Cocoa) Seed Extract,"""theobroma cacao cocoa seed extract"" skin topical",863736,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,threonine,Threonine,"""Threonine"" skin topical",448466,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,tin_oxide,Tin Oxide,"""Tin Oxide"" skin topical",1049608,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,titanium_dioxide,Titanium Dioxide,"""Titanium Dioxide"" skin topical",721403,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,tocopherol,Tocopherol,"""Tocopherol"" skin topical",449553,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,tocopheryl_acetate,Tocopheryl Acetate,"""Tocopheryl Acetate"" skin topical",514831,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,trehalose,Trehalose,"""Trehalose"" skin topical",445802,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,tribehenin,Tribehenin,"""Tribehenin"" skin topical",439398,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,tridecane,Tridecane,"""Tridecane"" skin topical",439704,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,trideceth_12,Trideceth-12,"""Trideceth-12"" skin topical",6221420,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,trideceth_6,Trideceth-6,"""Trideceth-6"" skin topical",439404,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,triethanolamine,Triethanolamine,"""Triethanolamine"" skin topical",440806,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,triethoxycaprylylsilane,Triethoxycaprylylsilane,"""Triethoxycaprylylsilane"" skin topical",439395,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,triethyl_citrate,Triethyl Citrate,"""Triethyl Citrate"" skin topical",463532,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,triethylhexanoin,Triethylhexanoin,"""Triethylhexanoin"" skin topical",439396,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,trihydroxystearin,Trihydroxystearin,"""Trihydroxystearin"" skin topical",439398,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,trimethylsiloxysilicate,Trimethylsiloxysilicate,"""Trimethylsiloxysilicate"" skin topical",439400,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,trisodium_edta,Trisodium EDTA,"""Trisodium EDTA"" skin topical",451623,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,trisodium_ethylenediamine_disuccinate,Trisodium Ethylenediamine Disuccinate,"""Trisodium Ethylenediamine Disuccinate"" skin topical",447856,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,tromethamine,Tromethamine,"""Tromethamine"" skin topical",440205,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,tyrosine,Tyrosine,"""Tyrosine"" skin topical",512423,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,ulmus_davidiana_root_extract,Ulmus Davidiana Root Extract,"""Ulmus Davidiana Root Extract"" skin topical",824728,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,urea,Urea,"""Urea"" skin topical",490814,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,vaccinium_angustifolium_blueberry_fruit_extract,Vaccinium Angustifolium (Blueberry) Fruit Extract,"""vaccinium angustifolium blueberry fruit extract"" skin topical",793387,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,valine,Valine,"""Valine"" skin topical",443933,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,vanillin,Vanillin,"""Vanillin"" skin topical",443804,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,vinyl_dimethicone_methicone_silsesquioxane_crosspolymer,Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer,"""vinyl dimethicone methicone silsesquioxane crosspolymer"" skin topical",511813,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,vitis_vinifera_grape_fruit_extract,Vitis Vinifera (Grape) Fruit Extract,"""vitis vinifera grape fruit extract"" skin topical",816284,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,vitis_vinifera_grape_seed_oil,Vitis Vinifera (Grape) Seed Oil,"""vitis vinifera grape seed oil"" skin topical",1295292,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,vp_eicosene_copolymer,VP/Eicosene Copolymer,"""vp eicosene copolymer"" skin topical",492642,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,water,Water,"""Water"" skin topical",2225514,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,xanthan_gum,Xanthan Gum,"""Xanthan Gum"" skin topical",467905,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,xylitol,Xylitol,"""Xylitol"" skin topical",442797,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,xylitylglucoside,Xylitylglucoside,"""Xylitylglucoside"" skin topical",439395,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,zea_mays_corn_starch,Zea Mays (Corn) Starch,"""zea mays corn starch"" skin topical",623857,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,zinc_oxide,Zinc Oxide,"""Zinc Oxide"" skin topical",1166827,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,zinc_pca,Zinc PCA,"""Zinc PCA"" skin topical",676611,25,ok,,mwbl-ingredient-multisource-discovery-v1
crossref,zinc_stearate,Zinc Stearate,"""Zinc Stearate"" skin topical",659847,25,ok,,mwbl-ingredient-multisource-discovery-v1
