product_id,ingredient_id,ingredient_name,display_order,concentration_type,value_min,value_max,unit,confidence,visibility,basis,source
prod_oy_a000000002839,ing_pending_9c737e76bc63,정제수,1,prior_estimate,60,90,%,low,internal,제형 기반 정제수 prior; 법정/라벨 근거 아님,formulation prior heuristic
prod_oy_a000000002839,ing_pending_78cf093c5856,다이소듐이디티에이,6,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002839,allantoin,알란토인,7,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002839,ing_pending_3e74db20e60a,세트리모늄브로마이드,8,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002839,ing_pending_baf85dbd87d0,프로필렌글라이콜,9,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002839,ing_pending_df4cd65ddd77,오이열매추출물,10,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002839,ing_pending_54cf56111d6f,프룩토올리고사카라이드,11,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002839,ing_pending_e3b54524cdc8,만니톨,12,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002839,ing_pending_5af2ced9b7f5,소듐하이드록사이드,13,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002839,ing_pending_14953e041d15,시트릭애씨드,14,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002839,ing_pending_b3ae6f483af2,람노오스,15,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002848,ing_pending_9c737e76bc63,정제수,1,prior_estimate,40,80,%,low,internal,제형 기반 정제수 prior; 법정/라벨 근거 아님,formulation prior heuristic
prod_oy_a000000002848,ing_pending_78cf093c5856,다이소듐이디티에이,20,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002848,ing_pending_982b937677e4,자일리톨,21,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002848,ing_pending_baf85dbd87d0,프로필렌글라이콜,22,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002848,ing_pending_5af2ced9b7f5,소듐하이드록사이드,23,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002848,ing_pending_967a297051cb,피이지/피피지-18/18다이메티콘,24,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002848,ing_pending_54cf56111d6f,프룩토올리고사카라이드,25,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002848,ing_pending_e3b54524cdc8,만니톨,26,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002848,ing_pending_e1d8df31deea,카프릴릭/카프릭트라이글리세라이드,27,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002848,ing_pending_93df86293056,은행나무잎추출물,28,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002848,ing_pending_224e4d21ab01,도데실갈레이트,29,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002848,ing_pending_b3ae6f483af2,람노오스,30,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002848,ing_pending_97d9796b5ac5,라미나리아오크롤레우카추출물,31,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002848,ing_pending_14953e041d15,시트릭애씨드,32,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000002848,ing_pending_eabdd7d47631,향료,33,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000004434,ing_pending_9c737e76bc63,정제수,1,prior_estimate,60,90,%,low,internal,제형 기반 정제수 prior; 법정/라벨 근거 아님,formulation prior heuristic
prod_oy_a000000004434,ing_pending_78cf093c5856,다이소듐이디티에이,4,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000004434,ing_pending_3e74db20e60a,세트리모늄브로마이드,5,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000004434,niacinamide,나이아신아마이드,6,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000004434,ing_pending_982b937677e4,자일리톨,7,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000004434,allantoin,알란토인,8,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000004434,ing_pending_54cf56111d6f,프룩토올리고사카라이드,9,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000004434,ing_pending_e3b54524cdc8,만니톨,10,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000004434,ing_pending_53fb602fd9c5,헥실데칸올,11,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000004434,ing_pending_5af2ced9b7f5,소듐하이드록사이드,12,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000004434,ing_pending_14953e041d15,시트릭애씨드,13,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000004434,ing_pending_b3ae6f483af2,람노오스,14,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000004434,ing_pending_43974f2d2eea,사과씨추출물,15,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000004434,ing_pending_7c3d7696ae12,유채스테롤,16,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000004434,ing_pending_c868df5fca6e,토코페롤,17,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000004434,ing_pending_0d93aa9718b6,향료료,18,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000005336,ing_pending_9c737e76bc63,정제수,1,prior_estimate,60,90,%,low,internal,제형 기반 정제수 prior; 법정/라벨 근거 아님,formulation prior heuristic
prod_oy_a000000005336,ing_pending_e0526257c8b2,페녹시에탄올,7,legal_upper_bound,,1,%,high,public,화장품 안전기준 별표2 보존제 사용한도,MFDS cosmetic safety standard annex 2
prod_oy_a000000005336,ing_pending_3f66a578bd84,클로페네신,8,legal_upper_bound,,0.3,%,high,public,화장품 안전기준 별표2 보존제 사용한도,MFDS cosmetic safety standard annex 2
prod_oy_a000000005336,ing_pending_2a505edb276a,트라이데세스-6,9,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000005336,ing_pending_78cf093c5856,다이소듐이디티에이,10,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000005336,niacinamide,나이아신아마이드,11,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000005336,ing_pending_967a297051cb,피이지/피피지-18/18다이메티콘,12,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000005336,ing_pending_54cf56111d6f,프룩토올리고사카라이드,13,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000005336,ing_pending_e3b54524cdc8,만니톨,14,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000005336,ing_pending_dc86714c6b9b,소듐하이알루로네이트,15,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000005336,ing_pending_53fb602fd9c5,헥실데칸올,16,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000005336,ing_pending_e1d8df31deea,카프릴릭/카프릭트라이글리세라이드,17,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000005336,ing_pending_b3ae6f483af2,람노오스,18,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000005336,ing_pending_97d9796b5ac5,라미나리아오크롤레우카추출물,19,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000005336,ing_pending_43974f2d2eea,사과씨추출물,20,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000005336,ing_pending_7c3d7696ae12,유채스테롤,21,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000005336,ing_pending_c868df5fca6e,토코페롤,22,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000005336,ing_pending_eabdd7d47631,향료,23,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_9c737e76bc63,정제수,1,prior_estimate,40,80,%,low,internal,제형 기반 정제수 prior; 법정/라벨 근거 아님,formulation prior heuristic
prod_oy_a000000006014,ing_pending_377b4dfa71b4,토코페릴아세테이트,26,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_7707d6cfc9d0,폴리솔베이트20,27,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_2091bb2b9d31,소듐폴리아크릴레이트,28,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_2a505edb276a,트라이데세스-6,29,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_967a297051cb,피이지/피피지-18/18다이메티콘,30,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,panthenol,판테놀,31,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_e1d8df31deea,카프릴릭/카프릭트라이글리세라이드,32,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_663ba7887bc3,폴리쿼터늄-51,33,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_fab6bbbabd23,글라이코실트레할로오스,34,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_3a7d1e4d16ea,하이드로제네이티드스타치하이드롤리세이트,35,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_7968fbb3dba4,라피노오스,36,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_74405dbb8de0,바이오사카라이드검-1,37,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_3db8a4dedc4c,세라마이드엔피,38,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_9468053f5262,레시틴,39,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_bf86770f3c63,콜레스테롤,40,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_5cad069f9b90,부틸렌글라이콜,41,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_5ea1ce8eb924,폴릭애씨드,42,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_8f8a4ca7521f,트로메타민,43,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_1af9a895ed19,팔미토일펜타펩타이드-4,44,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_eabdd7d47631,향료,45,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_89db7240090d,에틸헥실글리세린,46,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_a66a0dee6242,청색1호,47,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006014,ing_pending_bd651ac68aab,벤질벤조에이트,48,lower_bound,0.001,,%,medium,public_tentative,향료 이후 알레르기 유발 착향제 개별 표기 기준; 일반 원료 직접 배합은 아님,MFDS allergen fragrance labeling rule
prod_oy_a000000006014,ing_pending_a9cb370334e9,리날룰,49,lower_bound,0.001,,%,medium,public_tentative,향료 이후 알레르기 유발 착향제 개별 표기 기준; 일반 원료 직접 배합은 아님,MFDS allergen fragrance labeling rule
prod_oy_a000000006014,ing_pending_2dfe643c426f,리모넨,50,lower_bound,0.001,,%,medium,public_tentative,향료 이후 알레르기 유발 착향제 개별 표기 기준; 일반 원료 직접 배합은 아님,MFDS allergen fragrance labeling rule
prod_oy_a000000006564,ing_pending_e0526257c8b2,페녹시에탄올,23,legal_upper_bound,,1,%,high,public,화장품 안전기준 별표2 보존제 사용한도,MFDS cosmetic safety standard annex 2
prod_oy_a000000006564,ing_pending_e7295bdd3608,터펜틴,24,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000006564,ing_pending_a9cb370334e9,리날룰,25,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000007088,ing_pending_9c737e76bc63,정제수,1,prior_estimate,40,80,%,low,internal,제형 기반 정제수 prior; 법정/라벨 근거 아님,formulation prior heuristic
prod_oy_a000000007088,ing_pending_e0526257c8b2,페녹시에탄올,9,legal_upper_bound,,1,%,high,public,화장품 안전기준 별표2 보존제 사용한도,MFDS cosmetic safety standard annex 2
prod_oy_a000000007088,ing_pending_91a12d45d067,소듐스테아로일글루타메이트,10,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000007088,ing_pending_eabdd7d47631,향료,11,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000007088,ing_pending_f58d771c95d7,벤조익애씨드,12,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000007088,ing_pending_f5fb150730c0,카보머,13,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000007088,ing_pending_d1629733a277,데하이드로아세틱애씨드,14,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000007088,ing_pending_2dfe643c426f,리모넨,15,lower_bound,0.001,,%,medium,public_tentative,향료 이후 알레르기 유발 착향제 개별 표기 기준; 일반 원료 직접 배합은 아님,MFDS allergen fragrance labeling rule
prod_oy_a000000007088,ing_pending_a9cb370334e9,리날룰,16,lower_bound,0.001,,%,medium,public_tentative,향료 이후 알레르기 유발 착향제 개별 표기 기준; 일반 원료 직접 배합은 아님,MFDS allergen fragrance labeling rule
prod_oy_a000000007088,ing_pending_6674deb32ac3,시트로넬올,17,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000007088,ing_pending_52123d306d3f,제라니올,18,lower_bound,0.001,,%,medium,public_tentative,향료 이후 알레르기 유발 착향제 개별 표기 기준; 일반 원료 직접 배합은 아님,MFDS allergen fragrance labeling rule
prod_oy_a000000007088,ing_pending_1a8f4a641dbc,시트랄,19,lower_bound,0.001,,%,medium,public_tentative,향료 이후 알레르기 유발 착향제 개별 표기 기준; 일반 원료 직접 배합은 아님,MFDS allergen fragrance labeling rule
prod_oy_a000000007088,ing_pending_14953e041d15,시트릭애씨드,20,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000007088,ing_pending_5af2ced9b7f5,소듐하이드록사이드,21,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000010471,ing_pending_9c737e76bc63,정제수,1,prior_estimate,40,80,%,low,internal,제형 기반 정제수 prior; 법정/라벨 근거 아님,formulation prior heuristic
prod_oy_a000000010471,ing_pending_36a7f61dea9f,테트라소듐이디티에이,18,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000010471,ing_pending_28718f9ba88b,펜틸렌글라이콜,19,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000010471,ing_pending_35732ca4603d,폴리소르베이트80,20,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000010471,ing_pending_298045b9e95a,아크릴레이트/C10-30알킬아크릴레이트크로스폴리머,21,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000010471,ing_pending_80a485b0dacc,살리실릭애씨드,22,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000010471,ing_pending_eabdd7d47631,향료,23,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000011085,ing_pending_9c737e76bc63,정제수,1,prior_estimate,60,90,%,low,internal,제형 기반 정제수 prior; 법정/라벨 근거 아님,formulation prior heuristic
prod_oy_a000000011085,ing_pending_618ca9489c8f,징크옥사이드,23,legal_upper_bound,,25,%,high,public,화장품 안전기준 별표2 자외선차단성분 사용한도,MFDS cosmetic safety standard annex 2
prod_oy_a000000011085,ing_pending_e0526257c8b2,페녹시에탄올,39,legal_upper_bound,,1,%,high,public,화장품 안전기준 별표2 보존제 사용한도,MFDS cosmetic safety standard annex 2
prod_oy_a000000011085,ing_pending_89db7240090d,에틸헥실글리세린,40,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000011085,ing_pending_a9cb370334e9,리날룰,41,lower_bound,0.001,,%,medium,public_tentative,향료 이후 알레르기 유발 착향제 개별 표기 기준; 일반 원료 직접 배합은 아님,MFDS allergen fragrance labeling rule
prod_oy_a000000011085,ing_pending_2dfe643c426f,리모넨,42,lower_bound,0.001,,%,medium,public_tentative,향료 이후 알레르기 유발 착향제 개별 표기 기준; 일반 원료 직접 배합은 아님,MFDS allergen fragrance labeling rule
prod_oy_a000000011086,ing_pending_9c737e76bc63,정제수,1,prior_estimate,60,90,%,low,internal,제형 기반 정제수 prior; 법정/라벨 근거 아님,formulation prior heuristic
prod_oy_a000000011086,arbutin,알부틴,7,range,2,5,%,medium,public,기능성 표시 + 알부틴 미백 고시 2~5%; exact 아님,functional_cosmetic_status + MFDS functional standard
prod_oy_a000000011086,ing_pending_f5fb150730c0,카보머,27,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000011086,ing_pending_377b4dfa71b4,토코페릴아세테이트,28,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000011086,ing_pending_5cad069f9b90,부틸렌글라이콜,29,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000011086,ing_pending_8f8a4ca7521f,트로메타민,30,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
prod_oy_a000000011086,ing_pending_3d161fc7e2e7,폴리글리세릴-10미리스테이트,31,marker_upper_bound,,1,%,medium,internal,1% marker ingredient appears before or at this ingredient; upper-bound heuristic only,Cosmetics Act enforcement rule ingredient order + marker heuristic
