fetched_on,source_url,inci_name,functions_json,restrictions_json,sccs_opinions_json,substance_ids_json
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYGLYCERYL-3 POLYRICINOLEATE,"[""SURFACTANT - EMULSIFYING"", ""VISCOSITY CONTROLLING""]",[],[],"[""78902""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYGLYCERYL-4 CAPRATE,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""78907""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE,"[""EMULSION STABILISING"", ""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""82532""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYGLYCERYL-4 ISOSTEARATE,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""78910""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYGLYCERYL-6 POLYRICINOLEATE,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""58637""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYHYDROXYSTEARIC ACID,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""79007""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYISOBUTENE,"[""BINDING"", ""FILM FORMING"", ""VISCOSITY CONTROLLING""]",[],[],"[""79008""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYMETHYL METHACRYLATE,"[""FILM FORMING""]",[],[],"[""79016""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYMETHYLSILSESQUIOXANE,"[""OPACIFYING""]",[],[],"[""79017""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-10,"[""ANTISTATIC"", ""FILM FORMING""]",[],[],"[""79107""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-37,"[""ANTISTATIC"", ""FILM FORMING""]",[],[],"[""79206""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYQUATERNIUM-7,"[""ANTISTATIC"", ""FILM FORMING""]","[""III/66""]",[],"[""36882""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYSILICONE-11,"[""FILM FORMING""]",[],[],"[""79220""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYSORBATE 20,"[""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""79318""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYSORBATE 60,"[""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""79321""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POLYSORBATE 80,"[""DENATURANT"", ""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""36902""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PORTULACA OLERACEA EXTRACT,"[""SKIN CONDITIONING""]",[],[],"[""59023""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM CETYL PHOSPHATE,"[""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""79512""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM CHLORIDE,"[""VISCOSITY CONTROLLING""]",[],[],"[""36948""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM HYALURONATE,"[""SKIN CONDITIONING""]",[],[],"[""79543""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM HYDROXIDE,"[""BUFFERING""]","[""III/15a, 15d""]","[""Opinion on Potassium hydroxide (KOH) as callosity softener/remover""]","[""36981""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,POTASSIUM SORBATE,"[""FRAGRANCE"", ""PRESERVATIVE""]","[""V/4""]",[],"[""37025""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PPG-1 TRIDECETH-6,"[""SKIN CONDITIONING"", ""SURFACTANT - CLEANSING""]",[],[],"[""79829""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PPG-26-BUTETH-26,"[""HAIR CONDITIONING"", ""SKIN CONDITIONING""]",[],[],"[""80039""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROLINE,"[""HAIR CONDITIONING"", ""SKIN CONDITIONING""]",[],[],"[""78685""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPANEDIOL,"[""SOLVENT"", ""VISCOSITY CONTROLLING""]",[],[],"[""58392""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPYLENE CARBONATE,"[""SOLVENT"", ""VISCOSITY CONTROLLING""]",[],[],"[""37268""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPYLENE GLYCOL,"[""FRAGRANCE"", ""HUMECTANT"", ""SKIN CONDITIONING - HUMECTANT"", ""SKIN CONDITIONING - MISCELLANEOUS"", ""SOLVENT"", ""VISCOSITY CONTROLLING""]",[],[],"[""37269""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPYLENE GLYCOL DICAPRYLATE/DICAPRATE,"[""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""78795""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PROPYLPARABEN,"[""PERFUMING"", ""PRESERVATIVE""]","[""V/12""]","[""Extended Opinion on the Safety Evaluation of Parabens"", ""OPINION ON Propylparaben (PP)"", ""Opinion on Parabens"", ""Opinion on Parabens updated request for a scientific opinion on 'propyl-and butylparaben'"", ""Opinion on Parabens, underarm cosmetics and breast cancer""]","[""37312""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS AMYGDALUS DULCIS OIL,"[""SKIN CONDITIONING""]",[],[],"[""78927""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PRUNUS ARMENIACA KERNEL OIL,"[""FRAGRANCE"", ""SKIN CONDITIONING""]",[],[],"[""78931""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PULLULAN,"[""BINDING"", ""FILM FORMING""]",[],[],"[""58766""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,PVP,"[""ANTISTATIC"", ""BINDING"", ""EMULSION STABILISING"", ""FILM FORMING"", ""HAIR FIXING"", ""VISCOSITY CONTROLLING""]",[],[],"[""37364""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,QUATERNIUM-90 BENTONITE,"[""VISCOSITY CONTROLLING""]",[],[],"[""58941""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,RETINAL,"[""SKIN CONDITIONING""]",[],[],"[""59127""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,RETINOL,"[""SKIN CONDITIONING - MISCELLANEOUS""]","[""III/376""]","[""OPINION ON Vitamin A (Retinol, Retinyl Acetate, Retinyl Palmitate)""]","[""37479""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,RETINYL PALMITATE,"[""SKIN CONDITIONING - MISCELLANEOUS""]","[""III/376""]","[""OPINION ON Vitamin A (Retinol, Retinyl Acetate, Retinyl Palmitate)""]","[""37482""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,RICINUS COMMUNIS SEED OIL,"[""FRAGRANCE"", ""PERFUMING"", ""SKIN CONDITIONING""]",[],[],"[""37514""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ROSA CANINA FRUIT OIL,"[""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""79666""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ROSA DAMASCENA FLOWER OIL,"[""FRAGRANCE"", ""SKIN CONDITIONING""]","[""III/366""]",[],"[""79760""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ROSMARINUS OFFICINALIS LEAF EXTRACT,"[""ANTIMICROBIAL"", ""FRAGRANCE"", ""SKIN CONDITIONING""]",[],[],"[""79767""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,ROSMARINUS OFFICINALIS LEAF OIL,"[""FRAGRANCE"", ""SKIN CONDITIONING""]",[],[],"[""79866""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SACCHARIDE ISOMERATE,"[""HUMECTANT""]",[],[],"[""79971""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SCLEROCARYA BIRREA SEED OIL,"[""HAIR CONDITIONING"", ""HUMECTANT""]",[],[],"[""58399""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SCLEROTIUM GUM,"[""EMULSION STABILISING"", ""SKIN CONDITIONING"", ""VISCOSITY CONTROLLING""]",[],[],"[""78705""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SCUTELLARIA BAICALENSIS ROOT EXTRACT,"[""ASTRINGENT"", ""HUMECTANT"", ""SOOTHING""]",[],[],"[""58402""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SERINE,"[""ANTISTATIC"", ""FRAGRANCE"", ""HAIR CONDITIONING"", ""SKIN CONDITIONING""]",[],[],"[""37660""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SILICA,"[""ABRASIVE"", ""ABSORBENT"", ""ANTICAKING"", ""BULKING"", ""OPACIFYING"", ""VISCOSITY CONTROLLING""]",[],"[""OPINION ON Silica, Hydrated Silica, and Silica Surface Modified with Alkyl Silylates (nano form)"", ""OPINION ON solubility of Synthetic Amorphous Silica (SAS)""]","[""78845""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SILICA DIMETHYL SILYLATE,"[""ANTICAKING"", ""ANTIFOAMING"", ""EMULSION STABILISING"", ""SKIN CONDITIONING - EMOLLIENT"", ""VISCOSITY CONTROLLING""]",[],"[""OPINION ON Silica, Hydrated Silica, and Silica Surface Modified with Alkyl Silylates (nano form)"", ""OPINION ON solubility of Synthetic Amorphous Silica (SAS)""]","[""37684""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SILICA SILYLATE,"[""ANTICAKING"", ""ANTIFOAMING"", ""BULKING"", ""EMULSION STABILISING"", ""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT"", ""VISCOSITY CONTROLLING""]",[],[],"[""78847""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SIMMONDSIA CHINENSIS SEED OIL,"[""HAIR CONDITIONING"", ""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""58617""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM ACETATE,"[""BUFFERING"", ""FRAGRANCE""]",[],[],"[""37720""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM ACETYLATED HYALURONATE,"[""HUMECTANT""]",[],[],"[""58706""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM ACRYLATE/SODIUM ACRYLOYLDIMETHYL TAURATE COPOLYMER,"[""ANTICAKING"", ""EMULSION STABILISING"", ""FILM FORMING"", ""OPACIFYING"", ""VISCOSITY CONTROLLING""]",[],[],"[""85127""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM ASCORBYL PHOSPHATE,"[""ANTIOXIDANT""]",[],[],"[""58719""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM BENZOATE,"[""ANTICORROSIVE"", ""FRAGRANCE"", ""PRESERVATIVE""]","[""V/1""]",[],"[""37735""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM C14-16 OLEFIN SULFONATE,"[""CLEANSING"", ""FOAMING"", ""SURFACTANT - CLEANSING""]",[],[],"[""37771""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM CHLORIDE,"[""BULKING"", ""FRAGRANCE"", ""ORAL CARE"", ""VISCOSITY CONTROLLING""]",[],[],"[""37813""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM CITRATE,"[""BUFFERING"", ""CHELATING"", ""FRAGRANCE""]",[],[],"[""37816""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM COCOYL GLUTAMATE,"[""CLEANSING"", ""SURFACTANT - CLEANSING""]",[],[],"[""37832""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM COCOYL ISETHIONATE,"[""CLEANSING"", ""HAIR CONDITIONING"", ""SURFACTANT - CLEANSING""]",[],[],"[""79383""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM DEHYDROACETATE,"[""PRESERVATIVE""]","[""V/13""]",[],"[""37851""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM DNA,"[""SKIN CONDITIONING""]",[],[],"[""79472""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM GLUCONATE,"[""CHELATING"", ""SKIN CONDITIONING""]",[],[],"[""79485""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM HYALURONATE,"[""HUMECTANT"", ""SKIN CONDITIONING""]",[],[],"[""79556""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM HYALURONATE CROSSPOLYMER,"[""HUMECTANT"", ""SKIN CONDITIONING""]",[],[],"[""79557""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM HYDROXIDE,"[""BUFFERING"", ""DENATURANT""]","[""III/15a""]",[],"[""37890""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM LACTATE,"[""BUFFERING"", ""HUMECTANT"", ""KERATOLYTIC""]",[],[],"[""79577""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM LAURETH SULFATE,"[""CLEANSING"", ""FOAMING"", ""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""79583""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM LAUROYL GLUTAMATE,"[""ANTISTATIC"", ""HAIR CONDITIONING"", ""SURFACTANT - CLEANSING""]",[],[],"[""79683""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM LAUROYL LACTYLATE,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""37938""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM LAUROYL SARCOSINATE,"[""ANTISTATIC"", ""CLEANSING"", ""FOAMING"", ""HAIR CONDITIONING"", ""SKIN CONDITIONING"", ""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING"", ""VISCOSITY CONTROLLING""]",[],[],"[""37941""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM LEVULINATE,"[""SKIN CONDITIONING - MISCELLANEOUS""]",[],[],"[""37948""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM METABISULFITE,"[""ANTIOXIDANT"", ""PRESERVATIVE"", ""REDUCING""]","[""III/99\r\nV/9""]",[],"[""37956""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM METHYL COCOYL TAURATE,"[""SURFACTANT - CLEANSING""]",[],[],"[""79777""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM PCA,"[""ANTISTATIC"", ""HAIR CONDITIONING"", ""HUMECTANT"", ""SKIN CONDITIONING""]",[],[],"[""79910""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM PHOSPHATE,"[""ANTI-SEBORRHEIC"", ""BUFFERING"", ""DEODORANT""]",[],[],"[""38030""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM PHYTATE,"[""CHELATING"", ""ORAL CARE""]",[],[],"[""79995""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM POLYACRYLATE,"[""ABSORBENT"", ""BINDING"", ""EMULSION STABILISING"", ""FILM FORMING"", ""HAIR FIXING"", ""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT"", ""VISCOSITY CONTROLLING""]",[],[],"[""79997""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM POLYACRYLOYLDIMETHYL TAURATE,"[""EMULSION STABILISING"", ""VISCOSITY CONTROLLING""]",[],[],"[""59549""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SODIUM STEAROYL GLUTAMATE,"[""CLEANSING"", ""HAIR CONDITIONING"", ""SKIN CONDITIONING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""80093""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SORBIC ACID,"[""FRAGRANCE"", ""PRESERVATIVE""]","[""V/4""]",[],"[""38173""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SORBITAN ISOSTEARATE,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""38179""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SORBITAN OLEATE,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""38181""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SORBITAN OLIVATE,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""38182""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SORBITAN SESQUIISOSTEARATE,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""38184""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SORBITAN SESQUIOLEATE,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""38185""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SORBITAN STEARATE,"[""SURFACTANT - EMULSIFYING""]",[],[],"[""38187""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SORBITOL,"[""FRAGRANCE"", ""HUMECTANT"", ""PERFUMING"", ""SKIN CONDITIONING""]",[],[],"[""38191""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SQUALANE,"[""HAIR CONDITIONING"", ""REFATTING"", ""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT""]",[],[],"[""38226""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,STEARALKONIUM HECTORITE,"[""GEL FORMING"", ""VISCOSITY CONTROLLING""]",[],[],"[""38239""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,STEARAMIDOPROPYL DIMETHYLAMINE,"[""ANTISTATIC"", ""HAIR CONDITIONING"", ""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""38257""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,STEARETH-20,"[""CLEANSING"", ""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""78992""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,STEARIC ACID,"[""CLEANSING"", ""EMULSION STABILISING"", ""FRAGRANCE"", ""REFATTING"", ""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING""]",[],[],"[""79070""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,STEARYL ALCOHOL,"[""EMULSION STABILISING"", ""FRAGRANCE"", ""OPACIFYING"", ""REFATTING"", ""SKIN CONDITIONING - EMOLLIENT"", ""SURFACTANT - CLEANSING"", ""SURFACTANT - EMULSIFYING"", ""SURFACTANT - FOAM BOOSTING"", ""VISCOSITY CONTROLLING""]",[],[],"[""38319""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SUCROSE,"[""HUMECTANT"", ""SKIN CONDITIONING"", ""SOOTHING""]",[],[],"[""38376""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SYNTHETIC BEESWAX,"[""BINDING"", ""EMULSION STABILISING"", ""VISCOSITY CONTROLLING""]",[],[],"[""38425""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SYNTHETIC FLUORPHLOGOPITE,"[""BULKING"", ""VISCOSITY CONTROLLING""]",[],[],"[""80520""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,SYNTHETIC WAX,"[""ABRASIVE"", ""BINDING"", ""EMULSION STABILISING"", ""FRAGRANCE"", ""VISCOSITY CONTROLLING""]",[],[],"[""80523""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TALC,"[""ABRASIVE"", ""ABSORBENT"", ""ANTICAKING"", ""BULKING"", ""OPACIFYING"", ""SKIN PROTECTING"", ""SLIP MODIFIER""]","[""III/59""]",[],"[""38438""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TERPINEOL,"[""FRAGRANCE"", ""PERFUMING""]","[""III/343""]",[],"[""80711""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TETRAHEXYLDECYL ASCORBATE,"[""ANTIOXIDANT"", ""SKIN CONDITIONING""]",[],[],"[""80720""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES,"[""FRAGRANCE"", ""PERFUMING"", ""SKIN CONDITIONING - MISCELLANEOUS""]","[""III/344""]",[],"[""40504""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TETRASODIUM EDTA,"[""CHELATING""]",[],[],"[""38569""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TETRASODIUM GLUTAMATE DIACETATE,"[""CHELATING""]",[],[],"[""84400""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,THEOBROMA CACAO SEED BUTTER,"[""FRAGRANCE"", ""SKIN CONDITIONING"", ""SKIN CONDITIONING - EMOLLIENT"", ""SKIN PROTECTING""]",[],[],"[""60291""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,THREONINE,"[""ANTISTATIC"", ""HAIR CONDITIONING"", ""HAIR WAVING OR STRAIGHTENING""]",[],[],"[""38594""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TIN OXIDE,"[""ABRASIVE"", ""BULKING"", ""OPACIFYING"", ""VISCOSITY CONTROLLING""]",[],[],"[""80260""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TITANIUM DIOXIDE,"[""COLORANT"", ""OPACIFYING"", ""UV ABSORBER"", ""UV FILTER""]","[""IV/143\r\nVI/27\r\nVI/27a (nano)""]","[""OPINION ON Titanium Dioxide (nano form) as UV-Filter in sprays"", ""OPINION ON Titanium Dioxide (nano form) coated with Cetyl Phosphate, Manganese Dioxide or Triethoxycaprylylsilane as UV-filter in dermally applied cosmetic"", ""Opinion for clarification of the meaning of the term \""sprayable\r\napplications/products\"" for the nano forms of Carbon Black CI 77266, Titanium Oxide and Zinc Oxide"", ""Opinion on Titanium Dioxide""]","[""38617""]"
2026-07-12,https://single-market-economy.ec.europa.eu/sectors/cosmetics/cosmetic-ingredient-database_en,TOCOPHEROL,"[""ANTIOXIDANT"", ""FRAGRANCE"", ""SKIN CONDITIONING - MISCELLANEOUS"", ""SKIN CONDITIONING - OCCLUSIVE""]",[],[],"[""80273""]"
